lila_lemma	lila_inftype	inftype_qid
lemma/88513	v1d	Q330
lemma/89568	v5r	Q336
lemma/90315	v3d	Q338
lemma/90631	v1d	Q330
lemma/90632	v1r	Q331
lemma/94281	v4r	Q335
lemma/95419	v3r	Q334
lemma/95817	v3r	Q334
lemma/98910	v3r	Q334
lemma/110867	v1r	Q331
lemma/117315	v1r	Q331
lemma/119173	v2r	Q332
lemma/119258	v1r	Q331
lemma/119988	v1r	Q331
lemma/121120	v5r	Q336
lemma/126782	v3r	Q334
lemma/128442	v5r	Q336
lemma/130888	v5r	Q336
lemma/137228	v1r	Q331
lemma/137375	v1r	Q331
lemma/141719	v3e	Q339
lemma/26656	v1r	Q331
lemma/29260	v1r	Q331
lemma/30050	v1r	Q331
lemma/30967	v1r	Q331
lemma/38021	v1d	Q330
lemma/38022	v1r	Q331
lemma/42224	v1r	Q331
lemma/42761	v3r	Q334
lemma/46442	v1r	Q331
lemma/46749	v1r	Q331
lemma/47309	v1r	Q331
lemma/47610	v5r	Q336
lemma/47888	v4r	Q335
lemma/53915	v1r	Q331
lemma/54787	v1r	Q331
lemma/57574	v3r	Q334
lemma/58504	v1d	Q330
lemma/58543	v1r	Q331
lemma/67246	v1r	Q331
lemma/72677	v3d	Q338
lemma/75316	v1r	Q331
lemma/79577	v3r	Q334
lemma/79980	v1r	Q331
lemma/87110	v1r	Q331
lemma/87425	v1r	Q331
lemma/87683	v3e	Q339
lemma/90674	v1r	Q331
lemma/92038	v4r	Q335
lemma/92446	v3d	Q338
lemma/92447	v3r	Q334
lemma/92448	v4r	Q335
lemma/94282	v3r	Q334
lemma/95057	v1r	Q331
lemma/95358	v3r	Q334
lemma/95877	v1r	Q331
lemma/100616	v2r	Q332
lemma/100617	v3r	Q334
lemma/101907	v1r	Q331
lemma/102579	v1r	Q331
lemma/103012	v1d	Q330
lemma/103904	v1d	Q330
lemma/103905	v1r	Q331
lemma/106752	v3r	Q334
lemma/108275	v1r	Q331
lemma/112403	v1r	Q331
lemma/114586	v3r	Q334
lemma/114932	v1r	Q331
lemma/115505	v6r	Q337
lemma/116882	v3r	Q334
lemma/117549	v3r	Q334
lemma/119174	v4r	Q335
lemma/119221	v5r	Q336
lemma/120055	v1r	Q331
lemma/122800	v3r	Q334
lemma/125719	v1r	Q331
lemma/126374	v4r	Q335
lemma/126425	v3r	Q334
lemma/126857	v3r	Q334
lemma/128326	v1r	Q331
lemma/133069	v1r	Q331
lemma/136690	v3r	Q334
lemma/138031	v2r	Q332
lemma/141877	v3r	Q334
lemma/141941	v3r	Q334
lemma/27574	v1r	Q331
lemma/31182	v1r	Q331
lemma/33006	v1r	Q331
lemma/34872	v1r	Q331
lemma/39191	v1r	Q331
lemma/47422	v1r	Q331
lemma/47718	v1r	Q331
lemma/48636	v1r	Q331
lemma/58004	v1r	Q331
lemma/58455	v1r	Q331
lemma/59512	v1r	Q331
lemma/59838	v1r	Q331
lemma/69527	v1r	Q331
lemma/69885	v1r	Q331
lemma/70059	v1r	Q331
lemma/70832	v1r	Q331
lemma/71803	v1r	Q331
lemma/72734	v4r	Q335
lemma/75938	v1r	Q331
lemma/76234	v1r	Q331
lemma/81463	v1r	Q331
lemma/82887	v1r	Q331
lemma/85844	v1r	Q331
lemma/85990	v1r	Q331
lemma/87035	v3r	Q334
lemma/87377	v4r	Q335
lemma/95767	v1r	Q331
lemma/100974	v1r	Q331
lemma/101485	v1r	Q331
lemma/102002	v1r	Q331
lemma/112848	v2r	Q332
lemma/114342	v1r	Q331
lemma/117265	v4r	Q335
lemma/117421	v3r	Q334
lemma/122346	v3r	Q334
lemma/123463	v1r	Q331
lemma/126190	v1r	Q331
lemma/126783	v5d	Q341
lemma/126834	v2r	Q332
lemma/129711	v1d	Q330
lemma/129712	v1r	Q331
lemma/134906	v1r	Q331
lemma/136282	v3r	Q334
lemma/137409	v3r	Q334
lemma/142073	v3r	Q334
lemma/27283	v1r	Q331
lemma/27329	v1d	Q330
lemma/29288	v1r	Q331
lemma/29512	v1r	Q331
lemma/32395	v1r	Q331
lemma/32773	v3r	Q334
lemma/35766	v1r	Q331
lemma/39720	v1r	Q331
lemma/43680	v1r	Q331
lemma/46183	v1r	Q331
lemma/54255	v1r	Q331
lemma/57336	v1r	Q331
lemma/58544	v1r	Q331
lemma/58774	v1d	Q330
lemma/59434	v1r	Q331
lemma/59870	v1r	Q331
lemma/67365	v1r	Q331
lemma/73839	v1d	Q330
lemma/75317	v1r	Q331
lemma/78637	v1r	Q331
lemma/86551	v1r	Q331
lemma/87427	v1r	Q331
lemma/88151	v1d	Q330
lemma/90582	v1r	Q331
lemma/90680	v1r	Q331
lemma/94283	v1r	Q331
lemma/98048	v3r	Q334
lemma/98425	v1r	Q331
lemma/98861	v1r	Q331
lemma/99069	v1r	Q331
lemma/99886	v1r	Q331
lemma/101956	v5r	Q336
lemma/103830	v1r	Q331
lemma/103856	v3r	Q334
lemma/106333	v3r	Q334
lemma/106407	v1r	Q331
lemma/106849	v4r	Q335
lemma/108276	v3r	Q334
lemma/111938	v1r	Q331
lemma/114630	v1r	Q331
lemma/116164	v1r	Q331
lemma/117373	v1r	Q331
lemma/118592	v2r	Q332
lemma/126084	v6r	Q337
lemma/128373	v1r	Q331
lemma/131893	v1r	Q331
lemma/141971	v	Q351
lemma/27626	v1r	Q331
lemma/32091	v1r	Q331
lemma/35409	v1r	Q331
lemma/43323	v3r	Q334
lemma/46805	v1r	Q331
lemma/46974	v3r	Q334
lemma/47719	v1r	Q331
lemma/50137	v1r	Q331
lemma/54664	v1r	Q331
lemma/59623	v1r	Q331
lemma/59978	v1r	Q331
lemma/60862	v5r	Q336
