token_id	wikibase_qid
005.SCG*LB3.CP-6++4.N.-7.1-2.5-4W7	Q3196
005.SCG*LB3.CP-6++2.N.-1.1-1.3-5W4	Q3197
005.SCG*LB2.CP-9++0.N.-3.13-1.13-5W4	Q3198
005.SCG*LB2.CP-8++2.N.12.14-2.15-5W3	Q3199
005.SCG*LB1.CP-4++2.N.17.4-2.6-6W13	Q3200
005.SCG*LB2.CP-4++8.N.-1.1-1.3-1W4	Q3201
005.SCG*LB3.CP12++9.N.-6.4-4.9-4W27	Q3202
005.SCG*LB4.CP-1++7.N.23.4-6.6-6W5	Q3203
005.SCG*LB2.CP--++1.N.-4.11-2.12-2W7	Q3204
005.SCG*LB1.CP-3++7.N.-3.7-1.8-7W13	Q3205
005.SCG*LB3.CP--++7.N.-8.6-1.7-2W11	Q3206
005.SCG*LB4.CP-9++2.N.-6.3-1.4-2W8	Q3207
005.SCG*LB3.CP11++8.N.-1.1-1.3-1W4	Q3208
005.SCG*LB2.CP-4++4.N.-7.15-3.22-6W6	Q3209
005.SCG*LB1.CP-8++4.N.-1.1-1.3-2W3	Q3210
005.SCG*LB1.CP--++1.N.-2.20-2.21-3W3	Q3211
005.SCG*LB3.CP-2++3.N.-6.16-4.17-4W3	Q3212
005.SCG*LB4.CP-3++0.N.-3.15-4.17-6W10	Q3213
005.SCG*LB2.CP-6++6.N.-2.3-4.8-4W4	Q3214
005.SCG*LB2.CP-3++5.N.-8.21-1.23-2W4	Q3215
005.SCG*LB4.CP-8++4.N.15.1-1.2-4W4	Q3216
005.SCG*LB4.CP--++7.N.-7.11-8.12-7W3	Q3217
005.SCG*LB4.CP-6++6.N.-2.1-1.7-6W16	Q3218
005.SCG*LB1.CP-1++7.N.-1.1-1.2-2W1	Q3219
005.SCG*LB1.CP-9++9.N.-1.1-1.2-3W4	Q3220
005.SCG*LB4.CP-2++9.N.-5.5-2.8-1W9	Q3221
005.SCG*LB4.CP-9++2.N.-1.1-1.6-4W4	Q3222
005.SCG*LB3.CP-3++5.N.-1.1-1.3-1W4	Q3223
005.SCG*LB4.CP-3++1.N.-6.1-1.6-1W36	Q3224
005.SCG*LB3.CP16++2.N.-5.3-6.7-3W26	Q3225
005.SCG*LB3.CP-9++4.N.-2.34-1.38-1W5	Q3226
005.SCG*LB3.CP10++4.N.-2.7-6.10-2W6	Q3227
005.SCG*LB2.CP-9++6.N.-3.9-3.12-2W19	Q3228
005.SCG*LB2.CP-6++0.N.-2.1-1.3-1W12	Q3229
005.SCG*LB2.CP-7++5.N.14.1-1.2-5W10	Q3230
005.SCG*LB3.CP10++4.N.-3.2-5.4-5W1	Q3231
005.SCG*LB4.CP--++9.N.-1.1-1.6-3W6	Q3232
005.SCG*LB3.CP-7++6.N.-7.30-1.34-1W17	Q3233
005.SCG*LB3.CP15++4.N.15.17-6.19-3W4	Q3234
005.SCG*LB3.CP15++4.N.14.1-1.7-2W34	Q3235
005.SCG*LB4.CP-3++5.N.-3.1-1.2-4W7	Q3236
005.SCG*LB2.CP-9++0.N.-6.6-4.7-3W4	Q3237
005.SCG*LB2.CP-9++5.N.-2.7-1.11-2W7	Q3238
005.SCG*LB2.CP-6++0.N.-2.20-2.25-4W28	Q3239
005.SCG*LB4.CP-7++1.N.11.1-1.2-6W9	Q3240
005.SCG*LB3.CP-1++7.N.-1.1-1.3-2W4	Q3241
005.SCG*LB4.CP-1++8.N.-7.15-1.16-3W4	Q3242
005.SCG*LB2.CP-8++2.N.15.1-1.3-7W19	Q3243
005.SCG*LB2.CP-7++2.N.-4.19-1.22-2W16	Q3244
005.SCG*LB3.CP15++4.N.16.4-2.8-1W27	Q3245
005.SCG*LB4.CP-3++4.N.-1.1-1.4-1W4	Q3246
005.SCG*LB3.CP-5++8.N.-7.1-1.3-7W6	Q3247
005.SCG*LB4.CP-1++1.N.-6.10-1.15-1W14	Q3248
005.SCG*LB2.CP-3++7.N.-6.1-1.3-1W4	Q3249
005.SCG*LB1.CP-6++0.N.-1.1-1.2-4W4	Q3250
005.SCG*LB2.CP-2++1.N.-4.9-1.9-6W6	Q3251
005.SCG*LB3.CP15++8.N.-4.2-5.4-3W13	Q3252
005.SCG*LB3.CP10++4.N.-4.6-1.10-5W4	Q3253
005.SCG*LB3.CP-4++9.N.-9.5-7.8-5W13	Q3254
005.SCG*LB2.CP-5++3.N.-1.1-1.3-5W5	Q3255
005.SCG*LB3.CP-6++4.N.-9.4-4.8-1W25	Q3256
005.SCG*LB4.CP-6++2.N.-7.1-1.4-1W9	Q3257
005.SCG*LB1.CP--++8.N.-2.5-1.8-1W19	Q3258
005.SCG*LB2.CP-2++3.N.-9.1-2.5-1W4	Q3259
005.SCG*LB4.CP--++8.N.-4.22-1.23-1W6	Q3260
005.SCG*LB4.CP-9++5.N.-2.12-3.14-4W13	Q3261
005.SCG*LB3.CP-2++6.N.18.5-5.8-1W20	Q3262
005.SCG*LB3.CP-8++5.N.11.3-1.9-8W5	Q3263
005.SCG*LB4.CP-1++3.N.-5.13-4.17-4W4	Q3264
005.SCG*LB3.CP-9++5.N.-6.3-4.5-4W7	Q3265
005.SCG*LB3.CP12++9.N.-1.1-1.4-6W4	Q3266
005.SCG*LB3.CP-6++3.N.-1.1-1.7-1W5	Q3267
005.SCG*LB2.CP-9++7.N.-1.1-1.3-2W4	Q3268
005.SCG*LB3.CP-8++5.N.-1.1-1.3-4W5	Q3269
005.SCG*LB1.CP--++5.N.-5.20-1.23-1W4	Q3270
005.SCG*LB1.CP-5++5.N.-1.1-1.2-5W5	Q3271
005.SCG*LB2.CP-2++0.N.-1.1-1.3-2W5	Q3272
005.SCG*LB4.CP-3++0.N.-2.5-3.8-4W8	Q3273
005.SCG*LB1.CP-7++0.N.-2.1-1.4-1W21	Q3274
005.SCG*LB3.CP10++4.N.-2.1-1.2-2W4	Q3275
005.SCG*LB2.CP-5++8.N.-9.21-6.23-5W3	Q3276
005.SCG*LB3.CP11++9.N.-5.4-4.8-4W4	Q3277
005.SCG*LB2.CP-4++3.N.-1.5-1.5-5W5	Q3278
005.SCG*LB1.CP--++6.N.-6.4-1.5-5W13	Q3279
005.SCG*LB4.CP-3++1.N.-5.7-4.10-2W10	Q3280
005.SCG*LB4.CP-2++3.N.-4.1-1.4-4W4	Q3281
005.SCG*LB1.CP-3++9.N.-1.1-1.2-7W5	Q3282
005.SCG*LB3.CP-6++7.N.-1.1-1.3-1W4	Q3283
005.SCG*LB3.CP11++9.N.-5.8-5.11-2W3	Q3284
005.SCG*LB3.CP13++6.N.11.6-3.7-1W6	Q3285
005.SCG*LB4.CP-6++6.N.-2.1-1.7-6W8	Q3286
005.SCG*LB2.CP-5++6.N.-9.4-2.6-1W12	Q3287
005.SCG*LB2.CP-3++5.N.-6.26-3.26-8W6	Q3288
005.SCG*LB4.CP-9++1.N.10.16-1.17-2W4	Q3289
005.SCG*LB3.CP-2++9.N.-1.1-1.3-3W4	Q3290
005.SCG*LB3.CP-9++5.N.-9.4-1.6-3W14	Q3291
005.SCG*LB1.CP-9++6.N.-1.1-1.2-6W4	Q3292
005.SCG*LB2.CP-5++8.N.-9.15-1.21-5W11	Q3293
005.SCG*LB2.CP-6++0.N.-5.10-5.11-5W1	Q3294
005.SCG*LB3.CP-4++3.N.-4.1-1.3-2W8	Q3295
005.SCG*LB4.CP-3++3.N.-4.7-5.8-3W5	Q3296
005.SCG*LB1.CP-5++1.N.-8.1-1.7-4W5	Q3297
005.SCG*LB3.CP-2++5.N.-5.1-1.3-3W3	Q3298
005.SCG*LB2.CP-8++9.N.-3.1-1.5-3W22	Q3299
005.SCG*LB4.CP-9++0.N.-8.1-1.8-4W3	Q3300
005.SCG*LB2.CP-9++0.N.-2.1-1.3-5W15	Q3301
005.SCG*LB4.CP--++9.N.-2.5-3.9-1W15	Q3302
005.SCG*LB4.CP-5++2.N.-1.1-1.5-2W17	Q3303
005.SCG*LB3.CP12++2.N.-1.1-1.3-4W4	Q3304
005.SCG*LB3.CP-5++8.N.-7.1-1.3-7W18	Q3305
005.SCG*LB4.CP-2++3.N.-4.13-1.14-1W7	Q3306
005.SCG*LB4.CP-7++7.N.-7.1-1.3-6W3	Q3307
005.SCG*LB2.CP-8++8.N.-9.1-2.10-4W21	Q3308
005.SCG*LB3.CP-6++1.N.-1.1-1.3-3W4	Q3309
005.SCG*LB1.CP-7++4.N.-1.1-1.3-3W5	Q3310
005.SCG*LB3.CP-3++4.N.-1.1-1.3-1W1	Q3311
005.SCG*LB2.CP-8++5.N.-6.1-2.3-4W4	Q3312
005.SCG*LB4.CP-9++1.N.-6.22-1.27-3W32	Q3313
005.SCG*LB3.CP-7++8.N.-3.11-4.12-5W3	Q3314
005.SCG*LB4.CP-9++6.N.-1.1-1.3-4W4	Q3315
005.SCG*LB1.CP--++3.N.-3.1-1.4-1W15	Q3316
005.SCG*LB1.CP-4++9.N.-5.1-1.4-8W7	Q3317
005.SCG*LB3.CP13++9.N.-8.1-1.6-1W5	Q3318
005.SCG*LB1.CP-4++8.N.-1.1-1.2-8W4	Q3319
005.SCG*LB3.CP-3++8.N.-5.1-2.2-4W5	Q3320
005.SCG*LB3.CP15++4.N.14.17-3.19-4W9	Q3321
005.SCG*LB4.CP-3++7.N.-9.1-2.4-3W16	Q3322
005.SCG*LB3.CP10++9.N.-4.6-1.10-5W13	Q3323
005.SCG*LB3.CP-2++3.N.-9.1-1.3-4W4	Q3324
005.SCG*LB3.CP11++3.N.-3.8-3.10-1W5	Q3325
005.SCG*LB4.CP--++4.N.11.1-1.5-2W7	Q3326
005.SCG*LB3.CP-9++9.N.10.6-5.9-2W4	Q3327
005.SCG*LB3.CP-7++5.N.10.1-2.4-1W8	Q3328
005.SCG*LB3.CP-4++8.N.-4.12-5.15-1W6	Q3329
005.SCG*LB1.CP-4++6.N.-1.1-1.4-3W10	Q3330
005.SCG*LB4.CP--++1.N.-5.10-5.13-5W8	Q3331
005.SCG*LB4.CP-2++3.N.-4.18-1.19-4W11	Q3332
005.SCG*LB3.CP--++1.N.-5.1-1.3-1W7	Q3333
005.SCG*LB1.CP--++5.N.-5.1-1.2-5W1	Q3334
005.SCG*LB4.CP-1++1.N.16.10-7.14-3W24	Q3335
005.SCG*LB2.CP-8++9.N.-2.1-1.7-4W14	Q3336
005.SCG*LB3.CP-5++1.N.-2.1-1.2-7W13	Q3337
005.SCG*LB3.CP-5++7.N.-5.8-1.12-6W10	Q3338
005.SCG*LB4.CP-1++7.N.-2.10-3.12-5W5	Q3339
005.SCG*LB2.CP-9++8.N.-3.1-1.10-5W36	Q3340
005.SCG*LB1.CP-7++3.N.-1.1-1.2-7W4	Q3341
005.SCG*LB3.CP-6++4.N.-5.14-6.17-5W21	Q3342
005.SCG*LB3.CP14++6.N.-8.14-1.18-2W17	Q3343
005.SCG*LB3.CP-3++2.N.-1.1-1.4-2W24	Q3344
005.SCG*LB4.CP-9++5.N.-4.10-5.12-7W20	Q3345
005.SCG*LB4.CP-3++4.N.-4.1-2.3-1W10	Q3346
005.SCG*LB3.CP10++4.N.-5.8-2.15-4W8	Q3347
005.SCG*LB2.CP-9++5.N.-1.11-2.15-3W20	Q3348
005.SCG*LB4.CP-1++7.N.11.4-1.6-2W11	Q3349
005.SCG*LB2.CP-8++8.N.10.8-5.11-5W3	Q3350
005.SCG*LB1.CP--++9.N.-1.1-1.4-3W5	Q3351
005.SCG*LB4.CP-1++4.N.-3.14-5.16-7W3	Q3352
005.SCG*LB3.CP-7++0.N.-6.17-3.18-7W9	Q3353
005.SCG*LB3.CP-5++0.N.-9.1-1.5-2W5	Q3354
005.SCG*LB3.CP-9++4.N.14.1-1.2-4W10	Q3355
005.SCG*LB2.CP-7++3.N.-8.1-1.3-4W8	Q3356
005.SCG*LB2.CP--++7.N.-1.1-1.3-2W4	Q3357
005.SCG*LB4.CP-2++9.N.-1.6-2.7-2W9	Q3358
005.SCG*LB4.CP-5++0.N.-4.1-1.2-4W4	Q3359
005.SCG*LB4.CP--++7.N.15.3-1.5-4W7	Q3360
005.SCG*LB3.CP10++9.N.-8.14-6.18-2W22	Q3361
005.SCG*LB2.CP-8++9.N.-8.23-1.25-5W18	Q3362
005.SCG*LB4.CP-6++3.N.-5.1-1.7-2W4	Q3363
005.SCG*LB3.CP-5++1.N.-6.6-6.8-2W3	Q3364
005.SCG*LB1.CP--++7.N.-2.6-3.11-1W15	Q3365
005.SCG*LB4.CP-5++5.N.22.7-1.11-4W26	Q3366
005.SCG*LB4.CP-2++9.N.-4.14-1.16-5W13	Q3367
005.SCG*LB4.CP-4++4.N.-5.1-1.4-3W4	Q3368
005.SCG*LB3.CP-6++8.N.-1.1-1.2-8W4	Q3369
005.SCG*LB3.CP-9++2.N.13.1-1.5-1W5	Q3370
005.SCG*LB1.CP-1++5.N.-1.1-1.2-3W4	Q3371
005.SCG*LB4.CP--++3.N.-1.22-6.23-6W1	Q3372
005.SCG*LB4.CP-1++8.N.-8.1-1.8-6W9	Q3373
005.SCG*LB3.CP-9++3.N.-1.1-1.2-7W8	Q3374
005.SCG*LB2.CP-9++0.N.-3.14-1.15-6W5	Q3375
005.SCG*LB4.CP-4++3.N.-4.1-1.3-2W3	Q3376
005.SCG*LB1.CP-9++1.N.12.45-1.46-9W11	Q3377
005.SCG*LB3.CP11++4.N.-1.1-1.2-5W4	Q3378
005.SCG*LB3.CP-1++9.N.-3.1-2.2-4W4	Q3379
005.SCG*LB4.CP-8++4.N.-3.1-1.2-3W6	Q3380
005.SCG*LB3.CP-8++4.N.10.14-1.18-5W6	Q3381
005.SCG*LB4.CP-5++9.N.-1.1-1.3-5W4	Q3382
005.SCG*LB3.CP-7++9.N.-3.4-3.5-6W3	Q3383
005.SCG*LB3.CP16++1.N.-1.10-6.14-1W23	Q3384
005.SCG*LB4.CP-7++5.N.-1.4-5.5-4W5	Q3385
005.SCG*LB3.CP-9++7.N.-3.26-4.27-4W4	Q3386
005.SCG*LB2.CP-1++8.N.-4.1-1.4-1W1	Q3387
005.SCG*LB3.CP13++6.N.16.5-3.6-4W8	Q3388
005.SCG*LB2.CP-7++4.N.-5.15-5.18-4W3	Q3389
005.SCG*LB3.CP-4++8.N.16.1-1.3-1W4	Q3390
005.SCG*LB3.CP12++3.N.-4.1-2.4-1W2	Q3391
005.SCG*LB3.CP-8++4.N.-1.1-1.4-2W10	Q3392
005.SCG*LB3.CP-8++9.N.-5.9-1.12-6W4	Q3393
005.SCG*LB3.CP--++7.N.-1.1-1.2-6W4	Q3394
005.SCG*LB2.CP-2++2.N.-1.1-1.3-2W4	Q3395
005.SCG*LB3.CP10++4.N.10.12-3.14-2W5	Q3396
005.SCG*LB1.CP--++3.N.-6.1-1.3-1W4	Q3397
005.SCG*LB2.CP-1++9.N.-1.1-1.2-5W1	Q3398
005.SCG*LB4.CP-1++0.N.-1.1-1.7-1W7	Q3399
005.SCG*LB4.CP-2++4.N.-8.1-1.2-1W5	Q3400
005.SCG*LB1.CP-5++6.N.-1.1-1.2-5W4	Q3401
005.SCG*LB2.CP-8++0.N.13.34-1.35-1W6	Q3402
005.SCG*LB4.CP-5++5.N.16.31-1.32-6W6	Q3403
005.SCG*LB3.CP-7++4.N.-1.1-1.3-3W4	Q3404
005.SCG*LB3.CP16++0.N.-4.1-1.3-6W2	Q3405
005.SCG*LB3.CP-3++0.N.-1.1-1.2-5W4	Q3406
005.SCG*LB4.CP-1++7.N.14.7-4.8-3W8	Q3407
005.SCG*LB4.CP-9++5.N.-4.6-5.8-1W12	Q3408
005.SCG*LB3.CP-3++3.N.-1.1-1.3-2W4	Q3409
005.SCG*LB4.CP-6++2.N.-8.1-1.4-1W13	Q3410
005.SCG*LB2.CP-8++2.N.18.3-6.5-3W5	Q3411
005.SCG*LB3.CP--++1.N.-5.30-5.33-3W3	Q3412
005.SCG*LB3.CP-2++1.N.-1.1-1.3-6W4	Q3413
005.SCG*LB4.CP-2++9.N.-3.1-1.5-4W15	Q3414
005.SCG*LB2.CP-2++4.N.-1.1-1.3-1W4	Q3415
005.SCG*LB1.CP-7++8.N.-1.1-1.6-8W4	Q3416
005.SCG*LB3.CP-9++5.N.17.1-1.4-7W19	Q3417
005.SCG*LB4.CP-1++4.N.11.7-5.9-3W10	Q3418
005.SCG*LB1.CP-6++6.N.-9.1-1.2-6W5	Q3419
005.SCG*LB3.CP15++6.N.-1.1-1.4-3W4	Q3420
005.SCG*LB3.CP10++4.N.-5.15-5.22-2W6	Q3421
005.SCG*LB4.CP-7++1.N.-1.1-1.4-4W4	Q3422
005.SCG*LB4.CP-6++2.N.-3.1-1.5-5W25	Q3423
005.SCG*LB3.CP-7++1.N.-5.1-2.4-2W19	Q3424
005.SCG*LB3.CP-4++5.N.-8.1-1.2-4W8	Q3425
005.SCG*LB1.CP-3++7.N.-3.9-7.12-1W2	Q3426
005.SCG*LB3.CP-7++1.N.-1.1-1.4-3W4	Q3427
005.SCG*LB3.CP16++1.N.-1.14-2.18-7W28	Q3428
005.SCG*LB4.CP--++4.N.11.39-5.40-4W1	Q3429
005.SCG*LB3.CP10++6.N.-2.1-1.3-1W4	Q3430
005.SCG*LB2.CP-2++8.N.-4.9-1.12-3W20	Q3431
005.SCG*LB4.CP-3++1.N.-3.11-1.11-3W2	Q3432
005.SCG*LB3.CP-9++4.N.10.49-1.51-2W8	Q3433
005.SCG*LB1.CP-5++9.N.-1.1-1.7-1W4	Q3434
005.SCG*LB4.CP-3++7.N.-8.1-2.5-3W14	Q3435
005.SCG*LB3.CP-6++3.N.-2.5-2.9-5W31	Q3436
005.SCG*LB2.CP-7++9.N.13.1-1.2-4W2	Q3437
005.SCG*LB4.CP-2++2.N.-6.7-5.10-4W9	Q3438
005.SCG*LB4.CP-9++5.N.-7.1-1.3-4W3	Q3439
005.SCG*LB3.CP-6++4.N.-2.1-1.4-7W23	Q3440
005.SCG*LB3.CP-2++0.N.-5.24-1.28-4W3	Q3441
005.SCG*LB1.CP10++1.N.-1.1-1.2-3W4	Q3442
005.SCG*LB3.CP11++2.N.-8.6-3.8-4W5	Q3443
005.SCG*LB3.CP16++0.N.-4.4-1.5-2W3	Q3444
005.SCG*LB2.CP-6++7.N.-2.6-1.7-6W14	Q3445
005.SCG*LB4.CP-6++6.N.-4.1-1.3-6W4	Q3446
005.SCG*LB3.CP-2++6.N.22.23-4.24-4W2	Q3447
005.SCG*LB3.CP--++4.N.-4.4-6.6-1W8	Q3448
005.SCG*LB4.CP-2++9.N.14.3-7.6-5W7	Q3449
005.SCG*LB3.CP15++4.N.-2.4-2.5-3W7	Q3450
005.SCG*LB4.CP-5++6.N.-2.12-5.15-1W15	Q3451
005.SCG*LB2.CP-8++8.N.12.6-1.8-3W6	Q3452
005.SCG*LB1.CP-8++1.N.-1.6-3.8-2W5	Q3453
005.SCG*LB3.CP-5++6.N.-1.1-1.4-4W4	Q3454
005.SCG*LB4.CP-5++5.N.-4.10-2.14-1W19	Q3455
005.SCG*LB4.CP-6++6.N.-5.1-1.7-6W26	Q3456
005.SCG*LB3.CP-2++7.N.-1.1-1.4-7W4	Q3457
005.SCG*LB3.CP-4++7.N.-3.1-1.10-4W34	Q3458
005.SCG*LB2.CP-1++6.N.-1.1-1.3-3W4	Q3459
005.SCG*LB2.CP-7++8.N.-7.14-6.16-6W3	Q3460
005.SCG*LB2.CP-1++8.N.-1.1-1.7-6W4	Q3461
005.SCG*LB2.CP-5++8.N.-9.9-1.9-6W3	Q3462
005.SCG*LB3.CP14++6.N.-8.6-4.7-6W6	Q3463
005.SCG*LB4.CP-1++7.N.11.1-2.2-7W4	Q3464
005.SCG*LB4.CP-3++4.N.22.25-1.30-3W25	Q3465
005.SCG*LB4.CP--++8.N.-7.1-1.4-2W4	Q3466
005.SCG*LB2.CP-7++9.N.12.1-1.2-1W3	Q3467
005.SCG*LB4.CP-5++0.N.-3.24-2.28-1W31	Q3468
005.SCG*LB4.CP-1++4.N.11.18-1.18-7W3	Q3469
005.SCG*LB3.CP-8++1.N.-6.3-5.6-2W15	Q3470
005.SCG*LB4.CP-8++3.N.13.14-3.19-3W11	Q3471
005.SCG*LB3.CP-2++7.N.11.13-5.14-6W10	Q3472
005.SCG*LB3.CP-9++3.N.-6.11-1.13-2W9	Q3473
005.SCG*LB3.CP-9++3.N.-4.1-1.6-5W39	Q3474
005.SCG*LB3.CP12++3.N.-1.1-1.6-5W26	Q3475
005.SCG*LB4.CP--++4.N.11.21-1.22-4W2	Q3476
005.SCG*LB2.CP-4++1.N.-5.19-4.20-4W6	Q3477
005.SCG*LB3.CP--++3.N.-3.4-5.5-4W6	Q3478
005.SCG*LB2.CP-5++5.N.13.21-4.26-3W22	Q3479
005.SCG*LB3.CP--++7.N.-3.3-7.6-1W19	Q3480
005.SCG*LB2.CP-5++5.N.13.43-3.45-3W7	Q3481
005.SCG*LB3.CP-2++4.N.-6.18-5.20-2W5	Q3482
005.SCG*LB3.CP13++1.N.-3.1-2.3-4W15	Q3483
005.SCG*LB3.CP-2++4.N.-7.5-1.6-6W3	Q3484
005.SCG*LB1.CP-7++2.N.-4.5-1.6-5W5	Q3485
005.SCG*LB1.CP-4++4.N.-2.15-4.20-2W33	Q3486
005.SCG*LB2.CP-8++3.N.13.1-2.3-7W4	Q3487
005.SCG*LB1.CP-6++1.N.-8.2-6.4-3W3	Q3488
005.SCG*LB3.CP10++8.N.-7.11-2.14-5W8	Q3489
005.SCG*LB2.CP-4++7.N.-2.1-1.3-3W12	Q3490
005.SCG*LB3.CP--++3.N.-4.6-1.6-5W4	Q3491
005.SCG*LB1.CP-1++3.N.28.10-3.11-2W2	Q3492
005.SCG*LB2.CP-4++7.N.-2.3-4.6-5W19	Q3493
005.SCG*LB4.CP-9++2.N.-4.1-2.2-3W4	Q3494
005.SCG*LB3.CP10++9.N.-8.14-6.18-2W3	Q3495
005.SCG*LB3.CP-2++0.N.-5.28-5.31-2W15	Q3496
005.SCG*LB2.CP-8++3.N.13.1-2.3-7W10	Q3497
005.SCG*LB3.CP-2++4.N.-6.1-1.5-3W17	Q3498
005.SCG*LB2.CP-7++9.N.-6.2-4.3-3W4	Q3499
005.SCG*LB3.CP-2++6.N.13.3-6.5-3W5	Q3500
005.SCG*LB3.CP10++7.N.-4.4-3.5-2W7	Q3501
005.SCG*LB1.CP-8++9.N.13.1-2.2-5W8	Q3502
005.SCG*LB2.CP-4++1.N.-8.7-7.8-5W6	Q3503
005.SCG*LB1.CP-4++4.N.-2.30-1.33-2W12	Q3504
005.SCG*LB1.CP-3++7.N.-2.9-5.11-3W8	Q3505
005.SCG*LB3.CP10++8.N.-6.10-3.13-5W7	Q3506
005.SCG*LB3.CP-2++4.N.-7.8-4.12-4W3	Q3507
005.SCG*LB2.CP-8++2.N.18.3-6.5-3W11	Q3508
005.SCG*LB1.CP-3++9.N.-7.1-2.3-4W7	Q3509
005.SCG*LB1.CP-3++7.N.-4.3-3.4-5W3	Q3510
005.SCG*LB2.CP-5++5.N.13.26-4.30-2W23	Q3511
005.SCG*LB2.CP-8++2.N.-4.17-3.18-2W3	Q3512
005.SCG*LB3.CP--++3.N.-8.1-2.4-1W7	Q3513
005.SCG*LB3.CP11++0.N.-3.1-1.3-1W5	Q3514
005.SCG*LB1.CP-4++4.N.-2.11-5.15-3W11	Q3515
005.SCG*LB3.CP-1++9.N.-3.9-3.10-5W3	Q3516
005.SCG*LB2.CP-8++3.N.15.8-5.12-4W24	Q3517
005.SCG*LB3.CP-2++6.N.13.5-4.8-4W7	Q3518
005.SCG*LB2.CP-7++9.N.-6.3-4.5-1W11	Q3519
005.SCG*LB3.CP10++9.N.-8.10-6.13-5W7	Q3520
005.SCG*LB3.CP10++9.N.-8.14-6.18-2W4	Q3521
005.SCG*LB3.CP-3++0.N.-2.1-1.2-2W3	Q3522
005.SCG*LB3.CP-1++6.N.-2.4-2.5-3W9	Q3523
005.SCG*LB3.CP-2++4.N.-7.8-4.12-4W8	Q3524
005.SCG*LB3.CP-2++4.N.-6.1-1.5-3W23	Q3525
005.SCG*LB3.CP10++8.N.-6.19-3.23-3W14	Q3526
005.SCG*LB3.CP11++0.N.-3.5-3.10-1W16	Q3527
005.SCG*LB1.CP-9++1.N.-4.1-2.7-2W21	Q3528
005.SCG*LB3.CP-3++9.N.-7.13-2.16-3W5	Q3529
005.SCG*LB2.CP-5++5.N.13.11-1.14-6W21	Q3530
005.SCG*LB2.CP-2++3.N.-5.12-2.14-5W9	Q3531
005.SCG*LB4.CP-9++5.N.-4.3-3.6-4W4	Q3532
005.SCG*LB2.CP-8++2.N.-4.4-1.6-1W6	Q3533
005.SCG*LB2.CP-4++3.N.-9.5-4.9-1W27	Q3534
005.SCG*LB3.CP-6++3.N.-3.18-1.20-1W8	Q3535
005.SCG*LB1.CP-9++7.N.-3.18-7.20-1W4	Q3536
005.SCG*LB2.CP-4++7.N.-4.35-3.39-1W4	Q3537
005.SCG*LB1.CP-7++2.N.-3.19-6.21-2W6	Q3538
005.SCG*LB3.CP--++7.N.-5.2-2.3-5W3	Q3539
005.SCG*LB3.CP-2++4.N.-7.14-2.16-1W3	Q3540
005.SCG*LB2.CP-4++1.N.-5.16-7.17-6W8	Q3541
005.SCG*LB3.CP--++3.N.11.2-3.3-2W5	Q3542
005.SCG*LB3.CP-1++9.N.-3.1-2.2-4W7	Q3543
005.SCG*LB3.CP10++8.N.-7.9-2.11-1W7	Q3544
005.SCG*LB3.CP-2++4.N.--.1-1.2-4W2	Q3545
005.SCG*LB3.CP-2++4.N.-7.5-1.6-6W8	Q3546
005.SCG*LB1.CP-7++7.N.-5.1-2.7-5W36	Q3547
005.SCG*LB1.CP-8++0.N.-4.4-1.7-4W19	Q3548
005.SCG*LB3.CP10++8.N.-7.7-1.9-1W6	Q3549
005.SCG*LB3.CP-8++5.N.14.17-6.22-1W4	Q3550
005.SCG*LB2.CP-4++3.N.-9.5-4.9-1W23	Q3551
005.SCG*LB2.CP-8++3.N.12.15-1.18-1W15	Q3552
005.SCG*LB3.CP-2++6.N.13.8-5.9-6W7	Q3553
005.SCG*LB1.CP-9++1.N.-4.1-2.7-2W6	Q3554
005.SCG*LB4.CP-9++5.N.-3.1-1.3-1W12	Q3555
005.SCG*LB4.CP-9++5.N.-7.11-2.16-1W13	Q3556
005.SCG*LB1.CP-4++4.N.-2.9-5.11-4W12	Q3557
005.SCG*LB3.CP-2++6.N.13.1-2.3-1W11	Q3558
005.SCG*LB3.CP-2++6.N.13.5-4.8-4W13	Q3559
005.SCG*LB3.CP--++7.N.-3.3-7.6-1W8	Q3560
005.SCG*LB1.CP-7++2.N.-9.15-5.18-5W10	Q3561
005.SCG*LB1.CP-3++7.N.-4.1-2.3-2W5	Q3562
005.SCG*LB3.CP12++0.N.23.5-1.9-2W24	Q3563
005.SCG*LB2.CP-3++0.N.17.14-2.20-7W32	Q3564
005.SCG*LB1.CP-4++4.N.-2.28-4.29-5W6	Q3565
005.SCG*LB3.CP-2++2.N.-7.10-3.14-2W18	Q3566
005.SCG*LB3.CP-2++0.N.-5.32-3.33-1W3	Q3567
005.SCG*LB4.CP-5++5.N.28.8-5.11-2W5	Q3568
005.SCG*LB3.CP-7++6.N.-7.10-1.17-2W17	Q3569
005.SCG*LB1.CP-7++2.N.-7.3-1.4-3W5	Q3570
005.SCG*LB2.CP-9++6.N.10.21-1.23-5W5	Q3571
005.SCG*LB4.CP-3++8.N.-8.12-3.19-7W44	Q3572
005.SCG*LB2.CP-4++8.N.-5.6-1.9-5W19	Q3573
005.SCG*LB3.CP-6++7.N.-4.8-5.10-7W1	Q3574
005.SCG*LB3.CP-6++7.N.-4.14-2.17-5W7	Q3575
005.SCG*LB3.CP-8++9.N.-5.9-1.12-6W26	Q3576
005.SCG*LB3.CP-7++0.N.-5.7-1.15-2W36	Q3577
