lexeme	lila_lemma	wikibase_entry
p4259	120234	L24775
p4267	120242	L24776
p4270	120245	L24777
p4325	120301	L24778
p4330	120306	L24779
p4365	120344	L24780
p4369	120348	L24781
p4376	120357	L24782
p4379	120360	L24783
p4380	120361	L24784
p4391	120372	L24785
p4393	120374	L24786
p4397	120378	L24787
p4405	120386	L24788
p4406	120387	L24789
p4418	120402	L24790
p4432	120417	L24791
p4437	120423	L24792
p4458	120445	L24793
p4461	120448	L24794
p4461_sc	120449	L24795
p4477	120465	L24796
p4479	120468	L24797
p4486	120475	L24798
p4494	120483	L24799
p4500	120489	L24800
p4502	120491	L24801
p4514	120504	L24802
p4528	120518	L24803
p4531	120522	L24804
p4531	120522	L24804
p4534	120525	L24805
p4543	120536	L24806
p4552	120545	L24807
p4553	120546	L24808
p4556	120549	L24809
p4563	120556	L24810
p4566	120559	L24811
p4572	120566	L24812
p4590	120585	L24813
p4591	120586	L24814
p4604	120600	L24815
p4605	120601	L24816
p4613	120610	L24817
p4618	120615	L24818
p4619	120616	L24819
p4621	120618	L24820
p4621_sc	120619	L24821
p4666	120667	L24822
p4673	120674	L24823
p4688	120689	L24824
p4694	120695	L24825
p4697	120698	L24826
p4698	120699	L24827
p5000	120701	L24828
p6376	120725	L24829
p6421	120727	L24830
p6434	120729	L24831
p6435	120730	L24832
p6691	120733	L24833
p7128	120742	L24834
p8357	120761	L24835
p8413	120762	L24836
p9933	120925	L24837
p9941	120927	L24838
p9942	120928	L24839
p9947	120934	L24840
p9948	120935	L24841
q0067	121018	L24842
q0078	121028	L24843
q0087	121037	L24844
q0090	121041	L24845
q0095	121046	L24846
q0096	121047	L24847
q0096	121047	L24847
q0099	121050	L24848
q0155	121119	L24849
q0155	121119	L24849
q0156	121120	L24850
q0164	121128	L24851
q0178	121142	L24852
q0183	121148	L24853
q0189	121155	L24854
q0191	121157	L24855
q0206	121174	L24856
q0209	121178	L24857
q0219	121190	L24858
q0281	121257	L24859
q0282	121258	L24860
q0293	121271	L24861
q0294	121272	L24862
q9103	121311	L24863
r0085	121448	L24864
r0230	121597	L24865
r0247	121614	L24866
r0279	121646	L24867
r0284	121652	L24868
r0352	121723	L24869
r0374	121745	L24870
r0388	121760	L24871
r0446	121818	L24872
r0960	122336	L24873
r0961	122338	L24874
r0962	122340	L24875
r0963	122342	L24876
r0964	122343	L24877
r0965	122345	L24878
r0966	122346	L24879
r0967	122347	L24880
r0967_sc	122348	L24881
r0969	122349	L24882
r0970	122350	L24883
r0971	122351	L24884
r0972	122352	L24885
r0973	122353	L24886
r0974	122354	L24887
r0975	122355	L24888
r0976	122356	L24889
r0977	122357	L24890
r0978	122358	L24891
r0979	122359	L24892
r0980	122360	L24893
r0981	122361	L24894
r0982	122362	L24895
r0983	122363	L24896
r0984	122364	L24897
r0985	122365	L24898
r0986	122366	L24899
r0987	122367	L24900
r0988	122368	L24901
r0989	122369	L24902
r0990	122370	L24903
r0991	122371	L24904
r0991_sc	122372	L24905
r0992	122373	L24906
r0993	122374	L24907
r0994	122375	L24908
r0995	122377	L24909
r0996	122378	L24910
r0997	122379	L24911
r0999	122380	L24912
r1000	122381	L24913
r1001	122382	L24914
r1002	122383	L24915
r1003	122384	L24916
r1004	122385	L24917
r1005	122386	L24918
r1006	122387	L24919
r1007	122388	L24920
r1008	122389	L24921
r1009	122390	L24922
r1010	122391	L24923
r1011	122392	L24924
r1012	122393	L24925
r1013	122394	L24926
r1014	122395	L24927
r1015	122396	L24928
r1016	122397	L24929
r1017	122398	L24930
r1018	122399	L24931
r1019	122400	L24932
r1020	122401	L24933
r1021	122402	L24934
r1022	122403	L24935
r1023	122404	L24936
r1024	122405	L24937
r1025	122406	L24938
r1026	122407	L24939
r1027	122408	L24940
r1028	122409	L24941
r1029	122410	L24942
r1030	122411	L24943
r1031	122412	L24944
r1032	122413	L24945
r1033	122414	L24946
r1034	122415	L24947
r1035	122416	L24948
r1036	122417	L24949
r1037	122418	L24950
r1038	122419	L24951
r1040	122420	L24952
r1041	122421	L24953
r1042	122422	L24954
r1043	122423	L24955
r1044	122425	L24956
r1045	122426	L24957
r1046	122428	L24958
r1047	122430	L24959
r1048	122431	L24960
r1049	122432	L24961
r1050	122433	L24962
r1051	122434	L24963
r1052	122435	L24964
r1053	122436	L24965
r1054	122437	L24966
r1055	122438	L24967
r1056	122439	L24968
r1057	122440	L24969
r1058	122441	L24970
r1059	122442	L24971
r1060	122443	L24972
r1061	122444	L24973
r1062	122445	L24974
r1063	122446	L24975
r1064	122447	L24976
r1067	122450	L24977
r1068	122451	L24978
r1069	122452	L24979
r1070	122453	L24980
r1071	122454	L24981
r1072	122455	L24982
r1073	122456	L24983
r1074	122457	L24984
r1075	122458	L24985
r1076	122459	L24986
r1077	122460	L24987
r1078	122461	L24988
r1079	122462	L24989
r1080	122463	L24990
r1081	122464	L24991
r1082	122465	L24992
r1083	122466	L24993
r1084	122467	L24994
r1085	122468	L24995
r1086	122469	L24996
r1087	122470	L24997
r1088	122471	L24998
r1089	122472	L24999
r1090	122473	L25000
r1091	122474	L25001
r1092	122475	L25002
r1093	122476	L25003
r1094	122477	L25004
r1095	122478	L25005
r1096	122479	L25006
r1097	122480	L25007
r1098	122481	L25008
r1099	122482	L25009
r1100	122483	L25010
r1101	122484	L25011
r1102	122485	L25012
r1103	122486	L25013
r1104	122487	L25014
r1105	122488	L25015
r1106	122489	L25016
r1107	122490	L25017
r1109	122492	L25018
r1110	122493	L25019
r1111	122494	L25020
r1112	122495	L25021
r1113	122496	L25022
r1113_sc	122497	L25023
r1115	122499	L25024
r1116	122500	L25025
r1117	122501	L25026
r1118	122502	L25027
r1119	122503	L25028
r1120	122504	L25029
r1121	122505	L25030
r1122	122506	L25031
r1123	122507	L25032
r1124	122508	L25033
r1125	122509	L25034
r1126	122510	L25035
r1126_sc	122511	L25036
r1127	122512	L25037
r1128	122513	L25038
r1129	122514	L25039
r1130	122515	L25040
r1131	122516	L25041
r1132	122517	L25042
r1133	122518	L25043
r1134	122520	L25044
r1135	122521	L25045
r1136	122522	L25046
r1137	122523	L25047
r1138	122524	L25048
r1139	122525	L25049
r1140	122526	L25050
r1141	122527	L25051
r1143	122529	L25052
r1144	122530	L25053
r1145	122531	L25054
r1146	122532	L25055
r1147	122533	L25056
r1148	122534	L25057
r1149	122535	L25058
r1150	122536	L25059
r1151	122537	L25060
r1152	122538	L25061
r1153	122539	L25062
r1154	122540	L25063
r1155	122541	L25064
r1156	122542	L25065
r1157	122544	L25066
r1158	122545	L25067
r1159	122547	L25068
r1160	122548	L25069
r1161	122549	L25070
r1162	122550	L25071
r1163	122551	L25072
r1164	122552	L25073
r1165	122553	L25074
r1166	122554	L25075
r1167	122555	L25076
r1168	122556	L25077
r1169	122557	L25078
r1170	122558	L25079
r1171	122559	L25080
r1172	122560	L25081
r1173	122561	L25082
r1175	122563	L25083
r1176	122564	L25084
r1177	122565	L25085
r1178	122566	L25086
r1179	122567	L25087
r1180	122568	L25088
r1181	122569	L25089
r1183	122572	L25090
r1184	122573	L25091
r1185	122574	L25092
r1185_sc	122575	L25093
r1186	122577	L25094
r1187	122578	L25095
r1188	122579	L25096
r1189	122580	L25097
r1192	122583	L25098
r1193	122584	L25099
r1194	122585	L25100
r1195	122586	L25101
r1196	122587	L25102
r1197	122588	L25103
r1198	122589	L25104
r1199	122590	L25105
r1200	122592	L25106
r1201	122593	L25107
r1202	122594	L25108
r1203	122595	L25109
r1204	122596	L25110
r1205	122597	L25111
r1206	122598	L25112
r1207	122599	L25113
r1208	122601	L25114
r1210	122602	L25115
r1211	122603	L25116
r1212	122604	L25117
r1213	122605	L25118
r1214	122606	L25119
r1215	122607	L25120
r1216	122608	L25121
r1217	122609	L25122
r1218	122610	L25123
r1219	122611	L25124
r1230	122612	L25125
r1231	122613	L25126
r1232	122615	L25127
r1233	122616	L25128
r1235	122618	L25129
r1236	122619	L25130
r1237	122620	L25131
r1238	122621	L25132
r1239	122622	L25133
r1240	122623	L25134
r1241	122624	L25135
r1241_sc	122625	L25136
r1242	122626	L25137
r1243	122627	L25138
r1244	122628	L25139
r1245	122629	L25140
r1246	122630	L25141
r1247	122631	L25142
r1248	122632	L25143
r1249	122633	L25144
r1250	122634	L25145
r1251	122635	L25146
r1252	122636	L25147
r1253	122637	L25148
r1254	122638	L25149
r1255	122639	L25150
r1256	122640	L25151
r1257	122642	L25152
r1258	122643	L25153
r1259	122644	L25154
r1260	122645	L25155
r1261	122646	L25156
r1262	122647	L25157
r1263	122648	L25158
r1264	122649	L25159
r1265	122650	L25160
r1266	122651	L25161
r1267	122652	L25162
r1268	122653	L25163
r1269	122654	L25164
r1270	122655	L25165
r1271	122656	L25166
r1272	122657	L25167
r1273	122658	L25168
r1274	122659	L25169
r1275	122660	L25170
r1276	122661	L25171
r1277	122662	L25172
r1278	122663	L25173
r1279	122664	L25174
r1280	122665	L25175
r1281	122666	L25176
r1281	122666	L25176
r1282	122667	L25177
r1283	122668	L25178
r1284	122669	L25179
r1285	122670	L25180
r1286	122671	L25181
r1287	122672	L25182
r1288	122673	L25183
r1289	122674	L25184
r1290	122675	L25185
r1291	122676	L25186
r1292	122677	L25187
r1293	122678	L25188
r1294	122679	L25189
r1295	122680	L25190
r1296	122681	L25191
r1297	122682	L25192
r1298	122683	L25193
r1299	122684	L25194
r1300	122685	L25195
r1301	122686	L25196
r1302	122687	L25197
r1303	122688	L25198
r1304	122689	L25199
r1305	122690	L25200
r1306	122691	L25201
r1307	122692	L25202
r1308	122693	L25203
r1309	122694	L25204
r1310	122695	L25205
r1311	122696	L25206
r1312	122697	L25207
r1313	122698	L25208
r1314	122699	L25209
r1315	122700	L25210
r1316	122701	L25211
r1317	122702	L25212
r1318	122703	L25213
r1319	122704	L25214
r1320	122705	L25215
r1321	122706	L25216
r1323	122708	L25217
r1324	122709	L25218
r1325	122710	L25219
r1326	122711	L25220
r1327	122712	L25221
r1328	122713	L25222
r1329	122714	L25223
r1330	122715	L25224
r1331	122716	L25225
r1332	122717	L25226
r1333	122718	L25227
r1334	122719	L25228
r1335	122720	L25229
r1336	122721	L25230
r1337	122722	L25231
r1338	122723	L25232
r1339	122724	L25233
r1340	122725	L25234
r1341	122726	L25235
r1342	122727	L25236
r1343	122728	L25237
r1344	122730	L25238
r1345	122731	L25239
r1346	122732	L25240
r1347	122733	L25241
r1348	122734	L25242
r1349	122735	L25243
r1350	122736	L25244
r1351	122737	L25245
r1352	122738	L25246
r1352_sc	122739	L25247
r1353	122740	L25248
r1354	122741	L25249
r1355	122742	L25250
r1356	122743	L25251
r1357	122744	L25252
r1358	122745	L25253
r1359	122746	L25254
r1360	122747	L25255
r1361	122748	L25256
r1362	122749	L25257
r1363	122750	L25258
r1364	122751	L25259
r1365	122752	L25260
r1366	122753	L25261
r1367	122754	L25262
r1368	122755	L25263
r1369	122756	L25264
r1370	122757	L25265
r1371	122758	L25266
r1372	122759	L25267
r1373	122760	L25268
r1374	122761	L25269
r1375	122762	L25270
r1376	122763	L25271
r1377	122764	L25272
r1378	122765	L25273
r1379	122766	L25274
r1380	122767	L25275
r1381	122768	L25276
r1382	122769	L25277
r1383	122770	L25278
r1384	122771	L25279
r1385	122772	L25280
r1386	122773	L25281
r1387	122774	L25282
r1388	122775	L25283
r1389	122776	L25284
r1390	122777	L25285
r1391	122778	L25286
r1392	122779	L25287
r1393	122780	L25288
r1394	122781	L25289
r1395	122782	L25290
r1396	122783	L25291
r1397	122784	L25292
r1398	122785	L25293
r1399	122786	L25294
r1400	122787	L25295
r1401	122788	L25296
r1402	122789	L25297
r1403	122790	L25298
r1405	122791	L25299
r1415	122792	L25300
r1416	122793	L25301
r1417	122794	L25302
r1418	122795	L25303
r1419	122796	L25304
r1420	122797	L25305
r1421	122798	L25306
r1422	122799	L25307
r1426	122800	L25308
r1427	122801	L25309
r1428	122802	L25310
r1429	122803	L25311
r1430	122804	L25312
r1431	122805	L25313
r1432	122806	L25314
r1433	122807	L25315
r1434	122809	L25316
r1435	122810	L25317
r1436	122811	L25318
r1437	122812	L25319
r1438	122813	L25320
r1439	122814	L25321
r1440	122815	L25322
r1441	122816	L25323
r1442	122817	L25324
r1442_sc	122818	L25325
r1443	122819	L25326
r1444	122820	L25327
r1445	122821	L25328
r1446	122822	L25329
r1447	122823	L25330
r1448	122824	L25331
r1449	122825	L25332
r1450	122826	L25333
r1451	122828	L25334
r1452	122829	L25335
r1453	122830	L25336
r1454	122831	L25337
r1455	122833	L25338
r1456	122834	L25339
r1457	122835	L25340
r1457_sc	122836	L25341
r1458	122837	L25342
r1459	122838	L25343
r1461	122841	L25344
r1462	122842	L25345
r1463	122843	L25346
r1464	122844	L25347
r1465	122845	L25348
r1466	122847	L25349
r1467	122848	L25350
r1468	122849	L25351
r1469	122850	L25352
r1470	122851	L25353
r1471	122852	L25354
r1472	122853	L25355
r1473	122854	L25356
r1474	122855	L25357
r1475	122856	L25358
r1476	122857	L25359
r1477	122858	L25360
r1478	122859	L25361
r1479	122860	L25362
r1479_sc	122861	L25363
r1480	122862	L25364
r1481	122863	L25365
r1482	122865	L25366
r1484	122867	L25367
r1485	122868	L25368
r1486	122869	L25369
r1487	122870	L25370
r1488	122871	L25371
r1489	122872	L25372
r1490	122873	L25373
r1491	122875	L25374
r1492	122876	L25375
r1493	122878	L25376
r1494	122879	L25377
r1495	122880	L25378
r1496	122881	L25379
r1497	122882	L25380
r1498	122883	L25381
r1499	122884	L25382
r1500	122886	L25383
r1501	122888	L25384
r1502	122889	L25385
r1503	122890	L25386
r1504	122891	L25387
r1505	122892	L25388
r1506	122893	L25389
r7053	122959	L25390
r8002	122964	L25391
r8003	122965	L25392
r8004	122966	L25393
r8005	122967	L25394
r8006	122968	L25395
r8007	122969	L25396
r8008	122970	L25397
r8009	122971	L25398
r8010	122972	L25399
r8061	122973	L25400
r8138	122974	L25401
r8212	122975	L25402
r9144	122986	L25403
r9367	122989	L25404
r9375	122990	L25405
r9611	122992	L25406
r9990	123006	L25407
s0009	123028	L25408
s0018	123037	L25409
s0023	123044	L25410
s0031	123054	L25411
s0064	123094	L25412
s0071	123101	L25413
s0083	123113	L25414
s0095	123125	L25415
s0117	123149	L25416
s0118	123150	L25417
s0124	123157	L25418
s0169	123210	L25419
s0173	123214	L25420
s0179	123220	L25421
s0182	123223	L25422
s0182	123223	L25422
s0183	123224	L25423
s0200	123242	L25424
s0212	123254	L25425
s0213	123255	L25426
s0225	123267	L25427
s0229	123271	L25428
s0232	123275	L25429
s0245	123288	L25430
s0257	123301	L25431
s0267	123312	L25432
s0268	123313	L25433
s0273	123318	L25434
s0303	123350	L25435
s0312	123359	L25436
s0327	123374	L25437
s0328	123375	L25438
s0339	123386	L25439
s0345	123392	L25440
s0352	123399	L25441
s0368	123416	L25442
s0376	123424	L25443
s0381	123429	L25444
s0387	123436	L25445
s0391	123441	L25446
s0391	123441	L25446
s0403	123453	L25447
s0409	123460	L25448
s0412	123463	L25449
s0424	123476	L25450
s0432	123485	L25451
s0433	123486	L25452
s0434	123487	L25453
s0438	123491	L25454
s0444	123498	L25455
s0454	123509	L25456
s0464	123520	L25457
s0469	123526	L25458
s0486	123543	L25459
s0501	123560	L25460
s0505	123564	L25461
s0508	123567	L25462
s0529	123589	L25463
s0531	123592	L25464
s0537	123599	L25465
s0550	123615	L25466
s0553	123618	L25467
s0573	123638	L25468
s0575	123640	L25469
s0578	123643	L25470
s0582	123648	L25471
s0586	123652	L25472
s0594	123660	L25473
s0647	123724	L25474
s0651	123728	L25475
s0654	123732	L25476
s0665	123743	L25477
s0672	123751	L25478
s0680	123759	L25479
s0687	123766	L25480
s0707	123786	L25481
s0708	123787	L25482
s0741	123823	L25483
s0746	123828	L25484
s0753	123835	L25485
s0758	123840	L25486
s0765	123847	L25487
s0766	123848	L25488
s0773	123855	L25489
s0801	123887	L25490
s0805	123891	L25491
s0816	123902	L25492
s0831	123918	L25493
s0849	123938	L25494
s0856	123945	L25495
s0858	123947	L25496
s0862	123951	L25497
s0864	123953	L25498
s0875	123965	L25499
s0880	123970	L25500
s0881	123971	L25501
s0887	123977	L25502
s0912	124004	L25503
s0920	124012	L25504
s0922	124014	L25505
s0923	124015	L25506
s0942	124035	L25507
s0948	124043	L25508
s0952	124047	L25509
s0958	124054	L25510
s0961	124057	L25511
s0972	124069	L25512
s0998	124099	L25513
s1024	124125	L25514
s1060	124163	L25515
s1095	124200	L25516
s1151	124258	L25517
s1163	124270	L25518
s1176	124283	L25519
s1176	124283	L25519
s1186	124293	L25520
s1207	124315	L25521
s1207_sc	124316	L25522
s1223	124333	L25523
s1241	124351	L25524
s1243	124353	L25525
s1259	124370	L25526
s1261	124372	L25527
s1268	124379	L25528
s1332	124444	L25529
s1345	124458	L25530
s1348	124462	L25531
s1357	124471	L25532
s1359	124474	L25533
s1374	124490	L25534
s1379	124498	L25535
s1381	124501	L25536
s1384	124504	L25537
s1385	124505	L25538
s1386	124506	L25539
s1395	124515	L25540
s1409	124530	L25541
s1419	124541	L25542
s1428	124551	L25543
s1430	124554	L25544
s1492	124621	L25545
s1501	124631	L25546
s1504	124634	L25547
s1511	124641	L25548
s1551	124683	L25549
s1565	124700	L25550
s1569	124704	L25551
s1574	124709	L25552
s1575	124710	L25553
s1579	124714	L25554
s1598	124734	L25555
s1604	124741	L25556
s1623	124762	L25557
s1624	124763	L25558
s1627	124766	L25559
s1638	124777	L25560
s1638_sc	124778	L25561
s1657	124797	L25562
s1663	124803	L25563
s1695	124837	L25564
s1703	124845	L25565
s1705	124847	L25566
s1722	124866	L25567
s1729	124875	L25568
s1731	124877	L25569
s1741	124887	L25570
s1748	124894	L25571
s1749	124895	L25572
s1756	124907	L25573
s1762	124914	L25574
s1791	124944	L25575
s1804	124957	L25576
s1835	124989	L25577
s1838	124992	L25578
s1852	125010	L25579
s1890	125051	L25580
s1897	125058	L25581
s1900	125061	L25582
s1914	125075	L25583
s1922	125083	L25584
s1927	125088	L25585
s1932	125093	L25586
s1937	125098	L25587
s1946	125108	L25588
s1961	125124	L25589
s1973	125136	L25590
s1975	125139	L25591
s1991	125159	L25592
s1996	125164	L25593
s1999	125169	L25594
s2001	125171	L25595
s2008	125178	L25596
s2008_sc	125179	L25597
s2011	125182	L25598
s2027	125200	L25599
s2036	125212	L25600
s2046	125222	L25601
s2061	125237	L25602
s2064	125240	L25603
s2087	125268	L25604
s2104	125285	L25605
s2118	125299	L25606
s2132	125314	L25607
s2146	125333	L25608
s2147	125334	L25609
s2156	125343	L25610
s2181	125369	L25611
s2183	125371	L25612
s2187	125376	L25613
s2215	125407	L25614
s2219	125411	L25615
s2223	125415	L25616
s2229	125421	L25617
s2230	125422	L25618
s2231	125423	L25619
s2233	125425	L25620
s2252	125446	L25621
s2254	125449	L25622
s2260	125455	L25623
s2270	125465	L25624
s2276	125471	L25625
s2286	125481	L25626
s2292	125487	L25627
s2298	125493	L25628
s2300	125495	L25629
s2306	125502	L25630
s2313	125511	L25631
s2314	125512	L25632
s2314_sc	125513	L25633
s2339	125539	L25634
s2342	125542	L25635
s2346	125548	L25636
s2362	125566	L25637
s2403	125612	L25638
s2405	125614	L25639
s2424	125634	L25640
s2439	125650	L25641
s2447	125658	L25642
s2452	125664	L25643
s2454	125666	L25644
s2457	125669	L25645
s2460	125672	L25646
s2468	125683	L25647
s2478	125693	L25648
s2479	125694	L25649
s2479_sc	125695	L25650
s2486	125702	L25651
s2488	125705	L25652
s2497	125714	L25653
s2502	125719	L25654
s2508	125726	L25655
s2512	125730	L25656
s2536	125755	L25657
s2556	125779	L25658
s2564	125787	L25659
s2583	125809	L25660
s2585	125811	L25661
s2586	125812	L25662
s2589	125815	L25663
s2599	125826	L25664
s2607	125834	L25665
s2612	125839	L25666
s2614	125841	L25667
s2616	125843	L25668
s2646	125874	L25669
s2656	125886	L25670
s2666	125897	L25671
s2667	125898	L25672
s2668	125899	L25673
s2669	125900	L25674
s2679	125910	L25675
s2695	125928	L25676
s2707	125943	L25677
s2721	125958	L25678
s2729	125966	L25679
s2737	125975	L25680
s2746	125984	L25681
s2751	125989	L25682
s2754	125992	L25683
s2755	125993	L25684
s2758	125996	L25685
s2759	125997	L25686
s2761	125999	L25687
s2763	126001	L25688
s2764	126002	L25689
s2765	126003	L25690
s2767	126005	L25691
s2770	126008	L25692
s2771	126009	L25693
s2774	126012	L25694
s2781	126019	L25695
s2783	126021	L25696
s2783	126021	L25696
s2791	126029	L25697
s2799	126037	L25698
s2801	126039	L25699
s2805	126043	L25700
s2807	126045	L25701
s2808	126046	L25702
s2815	126054	L25703
s2820	126059	L25704
s2824	126063	L25705
s2825	126064	L25706
s2828	126068	L25707
s2829	126069	L25708
s2834	126074	L25709
s2835	126075	L25710
s2836	126076	L25711
s2843	126084	L25712
s2844	126085	L25713
s2847	126088	L25714
s2851	126093	L25715
s2852	126094	L25716
s2853	126095	L25717
s2854	126096	L25718
s2860	126102	L25719
s2863	126105	L25720
s2866	126108	L25721
s2870	126112	L25722
s2872	126114	L25723
s2877	126119	L25724
s2881	126123	L25725
s2882	126124	L25726
s2885	126127	L25727
s2888	126130	L25728
s2889	126131	L25729
s2890	126132	L25730
s2891	126133	L25731
s2892	126134	L25732
s2894	126136	L25733
s2896	126138	L25734
s2897	126139	L25735
s2898	126140	L25736
s2901	126143	L25737
s2903	126145	L25738
s2904	126146	L25739
s2909	126151	L25740
s2914	126156	L25741
s2920	126162	L25742
s2921	126163	L25743
s2922	126164	L25744
s2923	126165	L25745
s2925	126167	L25746
s2926	126168	L25747
s2928	126170	L25748
s2930	126172	L25749
s2931	126173	L25750
s2934	126176	L25751
s2937	126179	L25752
s2941	126183	L25753
s2947	126190	L25754
s2949	126193	L25755
s2952	126196	L25756
s2954	126198	L25757
s2955	126199	L25758
s2957	126201	L25759
s2963	126208	L25760
s2965	126210	L25761
s2968	126213	L25762
s2970	126215	L25763
s2976	126221	L25764
s2979	126224	L25765
s2981	126226	L25766
s2981	126226	L25766
s2984	126229	L25767
s2984	126229	L25767
s2985	126230	L25768
s2989	126234	L25769
s2992	126237	L25770
s2993	126238	L25771
s2994	126239	L25772
s2995	126240	L25773
s2996	126241	L25774
s2997	126242	L25775
s2998	126243	L25776
s3005	126250	L25777
s3008	126253	L25778
s3014	126259	L25779
s3015	126261	L25780
s3017	126263	L25781
s3019	126265	L25782
s3022	126268	L25783
s3023	126269	L25784
s3025	126271	L25785
s3028	126274	L25786
s3030	126276	L25787
s3031	126277	L25788
s3041	126287	L25789
s3042	126288	L25790
s3046	126292	L25791
s3051	126297	L25792
s3052	126298	L25793
s3053	126299	L25794
s3055	126301	L25795
s3055	126301	L25795
s3059	126305	L25796
s3061	126307	L25797
s3061	126307	L25797
s3064	126310	L25798
s3065	126311	L25799
s3065	126311	L25799
s3065	126311	L25799
s3067	126313	L25800
s3069	126315	L25801
s3074	126320	L25802
s3078	126324	L25803
s3081	126327	L25804
s3083	126329	L25805
s3087	126333	L25806
s3092	126338	L25807
s3094	126340	L25808
s3095	126341	L25809
s3097	126343	L25810
s3097	126343	L25810
s3102	126348	L25811
s3109	126355	L25812
s3110	126356	L25813
s3113	126359	L25814
s3114	126360	L25815
s3115	126361	L25816
s3117	126363	L25817
s3121	126367	L25818
s3123	126369	L25819
s3127	126373	L25820
s3127	126373	L25820
s3128	126374	L25821
s3128	126374	L25821
s3132	126378	L25822
s3133	126379	L25823
s3138	126384	L25824
s3139	126385	L25825
s3140	126386	L25826
s3142	126388	L25827
s3148	126394	L25828
s3150	126396	L25829
s3150	126396	L25829
s3154	126400	L25830
s3156	126402	L25831
s3157	126403	L25832
s3158	126404	L25833
s3158	126404	L25833
s3160	126406	L25834
s3160	126406	L25834
s3161	126407	L25835
s3162	126408	L25836
s3163	126409	L25837
s3164	126410	L25838
s3169	126415	L25839
s3173	126419	L25840
s3174	126420	L25841
s3178	126425	L25842
s3180	126427	L25843
s3182	126429	L25844
s3183	126430	L25845
s3184	126431	L25846
s3185	126432	L25847
s3186	126433	L25848
s3187	126434	L25849
s3188	126435	L25850
s3190	126437	L25851
s3191	126438	L25852
s3192	126439	L25853
s3194	126441	L25854
s3195	126442	L25855
s3196	126443	L25856
s3198	126445	L25857
s3199	126446	L25858
s3203	126450	L25859
s3205	126452	L25860
s3206	126453	L25861
s3207	126454	L25862
s3208	126455	L25863
s3211	126458	L25864
s3214	126461	L25865
s3215	126462	L25866
s3216	126463	L25867
s3217	126464	L25868
s3219	126466	L25869
s3226	126473	L25870
s3228	126475	L25871
s3233	126480	L25872
s3235	126482	L25873
s3236	126483	L25874
s3237	126484	L25875
s3238	126485	L25876
s3248	126495	L25877
s3249	126496	L25878
s3251	126498	L25879
s3256	126503	L25880
s3257	126504	L25881
s3259	126506	L25882
s3260	126507	L25883
s3261	126508	L25884
s3266	126513	L25885
s3266	126513	L25885
s3270	126517	L25886
s3270	126517	L25886
s3276	126523	L25887
s3277	126524	L25888
s3283	126530	L25889
s3283	126530	L25889
s3285	126532	L25890
s3289	126537	L25891
s3289	126537	L25891
s3290	126538	L25892
s3291	126539	L25893
s3293	126541	L25894
s3294	126542	L25895
s3294	126542	L25895
s3297	126545	L25896
s3300	126548	L25897
s3300	126548	L25897
s3302	126550	L25898
s3306	126554	L25899
s3308	126556	L25900
s3310	126558	L25901
s3324	126573	L25902
s3330	126580	L25903
s3338	126588	L25904
s3341	126591	L25905
s3345	126595	L25906
s3346	126596	L25907
s3347	126597	L25908
s3351	126601	L25909
s3352	126602	L25910
s3354	126604	L25911
s3356	126606	L25912
s3362	126612	L25913
s3363	126613	L25914
s3366	126616	L25915
s3369	126619	L25916
s3370	126620	L25917
s3381	126632	L25918
s3384	126635	L25919
s3385	126636	L25920
s3386	126637	L25921
s3387	126638	L25922
s3389	126640	L25923
s3390	126641	L25924
s3393	126644	L25925
s3394	126645	L25926
s3395	126646	L25927
s3396	126647	L25928
s3397	126648	L25929
s3402	126653	L25930
s3405	126656	L25931
s3405	126656	L25931
s3406	126657	L25932
s3407	126658	L25933
s3412	126663	L25934
s3414	126665	L25935
s3425	126676	L25936
s3427	126679	L25937
s3436	126689	L25938
s3436_sc	126689	L25939
s3447	126701	L25940
s3452	126707	L25941
s3454	126709	L25942
s3459	126714	L25943
s3465	126721	L25944
s3466	126722	L25945
s3467	126723	L25946
s3468	126724	L25947
s3469	126725	L25948
s3472	126728	L25949
s3473	126729	L25950
s3474	126730	L25951
s3475	126731	L25952
s3478	126734	L25953
s3479	126735	L25954
s3480	126736	L25955
s3481	126737	L25956
s3483	126739	L25957
s3485	126742	L25958
s3486	126743	L25959
s3487	126744	L25960
s3491	126748	L25961
s3494	126751	L25962
s3497	126754	L25963
s3501	126758	L25964
s3503	126760	L25965
s3504	126761	L25966
s3505	126762	L25967
s3508	126765	L25968
s3510	126767	L25969
s3512	126769	L25970
s3513	126770	L25971
s3514	126771	L25972
s3515	126772	L25973
s3516	126773	L25974
s3517	126774	L25975
s3518	126775	L25976
s3520	126777	L25977
s3521	126778	L25978
s3523	126780	L25979
s3524	126781	L25980
s3525	126782	L25981
s3526	126783	L25982
s3527	126784	L25983
s3528	126785	L25984
s3529	126786	L25985
s3530	126787	L25986
s3531	126788	L25987
s3532	126789	L25988
s3534	126791	L25989
s3535	126792	L25990
s3537	126794	L25991
s3539	126796	L25992
s3540	126797	L25993
s3542	126799	L25994
s3543	126800	L25995
s3544	126801	L25996
s3545	126802	L25997
s3546	126803	L25998
s3547	126804	L25999
s3551	126809	L26000
s3552	126810	L26001
s3553	126811	L26002
s3555	126813	L26003
s3557	126815	L26004
s3559	126817	L26005
s3561	126819	L26006
s3562	126820	L26007
s3563	126821	L26008
s3564	126822	L26009
s3565	126823	L26010
s3567	126825	L26011
s3568	126826	L26012
s3569	126827	L26013
