lexeme	lila_lemma	wikibase_entry
i1712	107822	L14404
i1714	107824	L14405
i1719	107830	L14406
i1721	107832	L14407
i1727	107838	L14408
i1728	107839	L14409
i1729	107840	L14410
i1730	107841	L14411
i1732	107843	L14412
i1734	107845	L14413
i1735	107846	L14414
i1736	107847	L14415
i1739	107850	L14416
i1746	107858	L14417
i1747	107859	L14418
i1747_sc	107860	L14419
i1748	107861	L14420
i1757	107871	L14421
i1763	107877	L14422
i1764	107878	L14423
i1766	107880	L14424
i1781	107895	L14425
i1788	107902	L14426
i1790	107904	L14427
i1797	107911	L14428
i1800	107915	L14429
i1803	107918	L14430
i1808	107924	L14431
i1812	107928	L14432
i1813	107929	L14433
i1815	107931	L14434
i1816	107932	L14435
i1818	107934	L14436
i1819	107935	L14437
i1820	107936	L14438
i1821	107937	L14439
i1826	107942	L14440
i1830	107946	L14441
i1833	107949	L14442
i1835	107951	L14443
i1839	107956	L14444
i1842	107959	L14445
i1851	107969	L14446
i1854	107973	L14447
i1856	107975	L14448
i1859	107978	L14449
i1872	107991	L14450
i1875	107994	L14451
i1876	107995	L14452
i1877	107996	L14453
i1882	108001	L14454
i1885	108004	L14455
i1886	108005	L14456
i1908	108027	L14457
i1909	108028	L14458
i1914	108033	L14459
i1919	108039	L14460
i1926	108048	L14461
i1927	108049	L14462
i1928	108050	L14463
i1935	108057	L14464
i1941	108063	L14465
i1944	108066	L14466
i1945	108067	L14467
i1955	108077	L14468
i1956	108078	L14469
i1959	108081	L14470
i1965	108087	L14471
i1970	108092	L14472
i1973	108095	L14473
i1974	108096	L14474
i1977	108100	L14475
i1986	108109	L14476
i1987	108110	L14477
i1998	108121	L14478
i2001	108124	L14479
i2002	108125	L14480
i2003	108126	L14481
i2007	108130	L14482
i2008	108131	L14483
i2009	108132	L14484
i2011	108134	L14485
i2016	108141	L14486
i2020	108147	L14487
i2022	108149	L14488
i2026	108155	L14489
i2031	108159	L14490
i2039	108167	L14491
i2042	108170	L14492
i2043	108172	L14493
i2054	108184	L14494
i2058	108188	L14495
i2069	108200	L14496
i2075	108206	L14497
i2076	108207	L14498
i2084	108215	L14499
i2090	108221	L14500
i2093	108224	L14501
i2095	108226	L14502
i2100	108231	L14503
i2101	108232	L14504
i2103	108234	L14505
i2104	108235	L14506
i2105	108236	L14507
i2106	108237	L14508
i2107	108238	L14509
i2115	108246	L14510
i2116	108247	L14511
i2117	108248	L14512
i2122	108253	L14513
i2124	108255	L14514
i2126	108257	L14515
i2128	108259	L14516
i2129	108260	L14517
i2130	108261	L14518
i2136	108268	L14519
i2140	108272	L14520
i2143	108275	L14521
i2144	108276	L14522
i2145	108277	L14523
i2146	108279	L14524
i2151	108284	L14525
i2163	108296	L14526
i2166	108299	L14527
i2167	108300	L14528
i2168	108301	L14529
i2169	108302	L14530
i2174	108307	L14531
i2181	108315	L14532
i2190	108324	L14533
i2191	108325	L14534
i2193	108327	L14535
i2195	108329	L14536
i2200	108335	L14537
i2206	108341	L14538
i2207	108342	L14539
i2211	108347	L14540
i2212	108348	L14541
i2215	108351	L14542
i2216	108352	L14543
i2220	108356	L14544
i2233	108369	L14545
i2246	108383	L14546
i2247	108384	L14547
i2252	108389	L14548
i2253	108390	L14549
i2253_sc	108391	L14550
i2256	108395	L14551
i2257	108396	L14552
i2264	108405	L14553
i2266	108407	L14554
i2267	108408	L14555
i2268	108409	L14556
i2272	108413	L14557
i2273	108414	L14558
i2274	108415	L14559
i2278	108419	L14560
i2283	108424	L14561
i2284	108425	L14562
i2286	108427	L14563
i2287	108428	L14564
i2290	108431	L14565
i2292	108433	L14566
i2294	108435	L14567
i2295	108436	L14568
i2300	108441	L14569
i2307	108448	L14570
i2317	108458	L14571
i2318	108459	L14572
i2319	108460	L14573
i2329	108471	L14574
i2331	108473	L14575
i2332	108474	L14576
i2333	108475	L14577
i2335	108478	L14578
i2336	108479	L14579
i2337	108480	L14580
i2338	108481	L14581
i2339	108482	L14582
i2340	108483	L14583
i2341	108484	L14584
i2342	108485	L14585
i2344	108487	L14586
i2346	108489	L14587
i2348	108491	L14588
i2349	108492	L14589
i2353	108496	L14590
i2360	108503	L14591
i2362	108505	L14592
i2363	108506	L14593
i2364	108507	L14594
i2366	108509	L14595
i2367	108510	L14596
i2368	108511	L14597
i2370	108513	L14598
i2373	108516	L14599
i2375	108518	L14600
i2376	108519	L14601
i2377	108520	L14602
i2380	108523	L14603
i2382	108525	L14604
i2383	108526	L14605
i2386	108530	L14606
i2388	108532	L14607
i2391	108535	L14608
i2393	108538	L14609
i2395	108540	L14610
i2397	108542	L14611
i2398	108543	L14612
i2401	108546	L14613
i2402	108547	L14614
i2404	108549	L14615
i2410	108555	L14616
i2411	108556	L14617
i2412	108557	L14618
i2413	108558	L14619
i2414	108559	L14620
i2417	108562	L14621
i2419	108564	L14622
i2422	108571	L14623
i2426	108575	L14624
i2427	108576	L14625
i2431	108580	L14626
i2433	108582	L14627
i2440	108590	L14628
i2441	108591	L14629
i2452	108603	L14630
i2453	108604	L14631
i2455	108606	L14632
i2456	108607	L14633
i2457	108608	L14634
i2458	108609	L14635
i2459	108610	L14636
i2465	108616	L14637
i2476	108627	L14638
i2477	108628	L14639
i2480	108631	L14640
i2484	108635	L14641
i2485	108636	L14642
i2486	108637	L14643
i2487	108638	L14644
i2489	108640	L14645
i2490	108641	L14646
i2491	108642	L14647
i2493	108644	L14648
i2494	108645	L14649
i2496	108647	L14650
i2498	108649	L14651
i2499	108650	L14652
i2502	108653	L14653
i2506	108657	L14654
i2507	108658	L14655
i2508	108659	L14656
i2509	108660	L14657
i2510	108661	L14658
i2511	108662	L14659
i2512	108663	L14660
i2514	108665	L14661
i2518	108669	L14662
i2523	108675	L14663
i2524	108676	L14664
i2525	108677	L14665
i2526	108678	L14666
i2527	108679	L14667
i2529	108681	L14668
i2534	108686	L14669
i2538	108690	L14670
i2539	108691	L14671
i2540	108692	L14672
i2541	108693	L14673
i2544	108696	L14674
i2545	108697	L14675
i2546	108698	L14676
i2552	108707	L14677
i2557	108712	L14678
i2560	108715	L14679
i2562	108717	L14680
i2565	108720	L14681
i2566	108721	L14682
i2567	108722	L14683
i2568	108723	L14684
i2569	108724	L14685
i2577	108733	L14686
i2585	108741	L14687
i2589	108745	L14688
i2591	108747	L14689
i2594	108750	L14690
i2596	108752	L14691
i2597	108753	L14692
i2606	108760	L14693
i2609	108762	L14694
i2610	108763	L14695
i2612	108765	L14696
i2614	108766	L14697
i2615	108767	L14698
i2622	108777	L14699
i2624	108779	L14700
i2627	108782	L14701
i2630	108786	L14702
i2631	108787	L14703
i2637	108793	L14704
i2638	108794	L14705
i2644	108801	L14706
i2649	108806	L14707
i2659	108817	L14708
i2662	108820	L14709
i2665	108823	L14710
i2666	108824	L14711
i2671	108829	L14712
i2672	108830	L14713
i2674	108832	L14714
i2678	108836	L14715
i2683	108841	L14716
i2687	108845	L14717
i2688	108846	L14718
i2689	108847	L14719
i2693	108851	L14720
i2696	108854	L14721
i2698	108856	L14722
i2701	108859	L14723
i2702	108860	L14724
i2713	108871	L14725
i2718	108877	L14726
i2719	108878	L14727
i2723	108882	L14728
i2724	108883	L14729
i2725	108884	L14730
i2728	108888	L14731
i2729	108889	L14732
i2733	108893	L14733
i2734	108894	L14734
i2735	108895	L14735
i2741	108900	L14736
i2743	108902	L14737
i2746	108905	L14738
i2747	108907	L14739
i2748	108908	L14740
i2754	108914	L14741
i2763	108924	L14742
i2770	108933	L14743
i2788	108953	L14744
i2788_sc	108955	L14745
i2797	108965	L14746
i2802	108970	L14747
i2803	108971	L14748
i2808	108976	L14749
i2841	109009	L14750
i2847	109015	L14751
i2873	109043	L14752
i2887	109057	L14753
i2889	109060	L14754
i2891	109062	L14755
i2893	109064	L14756
i2894	109065	L14757
i2895	109066	L14758
i2896	109067	L14759
i2897	109068	L14760
i2898	109069	L14761
i2900	109071	L14762
i2901	109072	L14763
i2906	109077	L14764
i2907	109078	L14765
i2909	109080	L14766
i2966	109137	L14767
i2971	109143	L14768
i2973	109145	L14769
i2974	109146	L14770
i2983	109154	L14771
i2988	109159	L14772
i2999	109171	L14773
i3013	109187	L14774
i3015	109190	L14775
i3016	109191	L14776
i3023	109198	L14777
i3026	109203	L14778
i3044	109224	L14779
i3057	109236	L14780
i3060	109240	L14781
i3067	109249	L14782
i3086	109267	L14783
i3096	109280	L14784
i3097	109281	L14785
i3097_sc	109282	L14786
i3104	109290	L14787
i3107	109292	L14788
i3110	109294	L14789
i3116	109301	L14790
i3117	109302	L14791
i3118	109303	L14792
i3119	109304	L14793
i3121	109306	L14794
i3139	109326	L14795
i3178	109366	L14796
i6081	109425	L14797
i7042	109427	L14798
i7889	109443	L14799
i8955	109457	L14800
i9021	109459	L14801
i9340	109467	L14802
i9462	109470	L14803
i9546	109471	L14804
i9920	109579	L14805
i9921	109580	L14806
i9922	109581	L14807
i9923	109582	L14808
i9924	109583	L14809
i9925	109585	L14810
i9926	109586	L14811
i9927	109587	L14812
i9929	109589	L14813
i9930	109590	L14814
l0007	109601	L14815
l0009	109603	L14816
l0010	109604	L14817
l0021	109615	L14818
l0024	109619	L14819
l0025	109620	L14820
l0030	109625	L14821
l0044	109641	L14822
l0054	109652	L14823
l0061	109661	L14824
l0062	109662	L14825
l0068	109668	L14826
l0080	109684	L14827
l0080_sc	109685	L14828
l0090	109695	L14829
l0091	109696	L14830
l0100	109705	L14831
l0103	109710	L14832
l0111	109718	L14833
l0115	109722	L14834
l0122	109729	L14835
l0124	109731	L14836
l0128	109737	L14837
l0146	109762	L14838
l0151	109767	L14839
l0154	109771	L14840
l0156	109773	L14841
l0166	109785	L14842
l0182	109803	L14843
l0191	109815	L14844
l0196	109820	L14845
l0203	109828	L14846
l0205	109830	L14847
l0206	109831	L14848
l0228	109863	L14849
l0233	109868	L14850
l0260	109901	L14851
l0262	109903	L14852
l0265	109906	L14853
l0269	109910	L14854
l0280	109922	L14855
l0284	109929	L14856
l0289	109935	L14857
l0294	109941	L14858
l0313	109960	L14859
l0320	109968	L14860
l0323	109971	L14861
l0331	109979	L14862
l0333	109981	L14863
l0342	109990	L14864
l0352	110005	L14865
l0356	110012	L14866
l0361	110020	L14867
l0365	110024	L14868
l0366	110025	L14869
l0373	110032	L14870
l0383	110043	L14871
l0388	110049	L14872
l0402	110067	L14873
l0411	110078	L14874
l0415	110083	L14875
l0446	110117	L14876
l0461	110133	L14877
l0463	110135	L14878
l0470	110142	L14879
l0493	110174	L14880
l0495	110176	L14881
l0496	110177	L14882
l0502	110184	L14883
l0513	110196	L14884
l0516	110199	L14885
l0521	110205	L14886
l0525	110209	L14887
l0529	110213	L14888
l0529_sc	110214	L14889
l0541	110229	L14890
l0550	110238	L14891
l0593	110292	L14892
l0637	110339	L14893
l0638	110340	L14894
l0646	110349	L14895
l0684	110392	L14896
l0691	110403	L14897
l0693	110405	L14898
l0697	110409	L14899
l0711	110426	L14900
l0715	110433	L14901
l0722	110441	L14902
l0727	110446	L14903
l0731	110451	L14904
l0748	110474	L14905
l0753	110481	L14906
l0788	110517	L14907
l0799	110532	L14908
l0818	110558	L14909
l0820	110560	L14910
l0821	110561	L14911
l0835	110575	L14912
l0841	110582	L14913
l0845	110586	L14914
l0849	110590	L14915
l0855	110597	L14916
l0863	110605	L14917
l0867	110609	L14918
l0878	110620	L14919
l0880	110622	L14920
l0881	110623	L14921
l0881_sc	110624	L14922
l0887	110631	L14923
l0888	110632	L14924
l0894	110638	L14925
l0916	110661	L14926
l0917	110663	L14927
l0927	110675	L14928
l0937	110685	L14929
l0940	110688	L14930
l0940_sc	110689	L14931
l0942	110691	L14932
l0964	110719	L14933
l0965	110720	L14934
l0974	110730	L14935
l0976	110732	L14936
l0995	110756	L14937
l1007	110767	L14938
l1017	110780	L14939
l1019	110782	L14940
l1021	110784	L14941
l1028	110791	L14942
l1041	110804	L14943
l1042	110806	L14944
l1051	110817	L14945
l1065	110832	L14946
l1075	110846	L14947
l1085	110858	L14948
l1094	110867	L14949
l1106	110880	L14950
l1111	110887	L14951
l1122	110899	L14952
l1125	110903	L14953
l1126	110905	L14954
l1131	110910	L14955
l1147	110927	L14956
l1153	110934	L14957
l1157	110939	L14958
l1161	110943	L14959
l1178	110962	L14960
l1183	110967	L14961
l1185	110969	L14962
l1198	110990	L14963
l1199	110991	L14964
l1203	110996	L14965
l1205	110998	L14966
l1219	111013	L14967
l1232	111029	L14968
l1240	111037	L14969
l1243	111041	L14970
l1244	111042	L14971
l1247	111045	L14972
l1252	111050	L14973
l1255	111054	L14974
l1280	111083	L14975
l1297	111101	L14976
l1298	111102	L14977
l8007	111103	L14978
l8252	111106	L14979
l9893	111134	L14980
l9894	111135	L14981
l9915	111158	L14982
l9916	111159	L14983
l9917	111160	L14984
l9918	111161	L14985
l9921	136218	L14986
m0012	111178	L14987
m0017	111184	L14988
m0018	111185	L14989
m0018_sc	111186	L14990
m0030	111199	L14991
m0035	111205	L14992
m0038	111208	L14993
m0039	111209	L14994
m0042	111212	L14995
m0053	111223	L14996
m0058	111228	L14997
m0060	111230	L14998
m0061	111231	L14999
m0062	111232	L15000
m0064	111234	L15001
m0064_sc	111235	L15002
m0065	111236	L15003
m0077	111250	L15004
m0080	66000	L15005
m0083	111256	L15006
m0105	111285	L15007
m0122	111306	L15008
m0150	111339	L15009
m0158	111349	L15010
m0168	111359	L15011
m0170	111361	L15012
m0187	111386	L15013
m0206	111408	L15014
m0213	111415	L15015
m0230	111436	L15016
m0260	111470	L15017
m0261	111472	L15018
m0269	111481	L15019
m0273	111485	L15020
m0279	111491	L15021
m0283	111495	L15022
m0291	111503	L15023
m0305	111518	L15024
m0309	111522	L15025
m0313	111527	L15026
m0314	111528	L15027
m0317	111531	L15028
m0319	111533	L15029
m0330	111547	L15030
m0333	111550	L15031
m0334	111551	L15032
m0358	111581	L15033
m0371	111595	L15034
m0371_sc	111596	L15035
m0387	111615	L15036
m0396	111628	L15037
m0404	111638	L15038
m0419	111655	L15039
m0428	111665	L15040
m0434	111673	L15041
m0441	111680	L15042
m0450	111690	L15043
m0456	111700	L15044
m0466	111712	L15045
m0490	111737	L15046
m0491	111738	L15047
m0493	111740	L15048
m0493_sc	111741	L15049
m0525	111779	L15050
m0547	111807	L15051
m0555	111819	L15052
m0572	111839	L15053
m0578	111846	L15054
m0627	111908	L15055
m0651	111938	L15056
m0687	111985	L15057
m0693	111991	L15058
m0706	112007	L15059
m0721	112024	L15060
m0743	112053	L15061
m0754	112066	L15062
m0760	112073	L15063
m0768	112081	L15064
m0784	112099	L15065
m0787	112103	L15066
m0791	112107	L15067
m0792	112109	L15068
m0797	112115	L15069
m0802	112120	L15070
m0803	112121	L15071
m0812	112133	L15072
m0817	112138	L15073
m0825	112147	L15074
m0826	112148	L15075
m0827	112149	L15076
m0893	112233	L15077
m0894	112235	L15078
m0897	112238	L15079
m0917	112260	L15080
m0954	112295	L15081
m0957	112298	L15082
m0963	112306	L15083
m0966	112309	L15084
m0973	112316	L15085
m0990	112333	L15086
m1024	112370	L15087
m1032	112379	L15088
m1033	112380	L15089
m1042	112392	L15090
m1046	112397	L15091
m1048	112400	L15092
m1051	112403	L15093
m1054	112405	L15094
m1056	112407	L15095
m1057	112408	L15096
m1058	112409	L15097
m1071	112423	L15098
m1087	112437	L15099
m1092	112443	L15100
m1097	112448	L15101
m1105	112457	L15102
m1113	112466	L15103
m1119	112473	L15104
m1122	112477	L15105
m1127	112482	L15106
m1129	112484	L15107
m1135	112490	L15108
m1136	112491	L15109
m1143	112499	L15110
m1158	112515	L15111
m1167	112525	L15112
m1177	112537	L15113
m1188	112551	L15114
m1196	112558	L15115
m1198	112560	L15116
m1212	112577	L15117
m1215	112581	L15118
m1223	112591	L15119
m1227	112595	L15120
m1227_sc	112596	L15121
m1232	112601	L15122
m1236	112605	L15123
m1245	112616	L15124
m1289	112662	L15125
m1292	112665	L15126
m1299	112673	L15127
m1354	112737	L15128
m1384	112768	L15129
m1385	112769	L15130
m1389	112773	L15131
m1395	112779	L15132
m1400	112784	L15133
m1407	112792	L15134
m1411	112797	L15135
m1416	112803	L15136
m1423	112810	L15137
m1433	112821	L15138
m1439	112827	L15139
m1451	112840	L15140
m1453	112842	L15141
m1456	112848	L15142
m1459	112851	L15143
m1459_sc	112852	L15144
m1475	112868	L15145
m1476	112869	L15146
m1477	112870	L15147
m1485	112879	L15148
m1587	112881	L15149
m1593	112888	L15150
m1600	112896	L15151
m1608	112904	L15152
m1671	112975	L15153
m1683	112986	L15154
m1707	113012	L15155
m1713	113019	L15156
m1723	113032	L15157
m1724	113033	L15158
m1732	113042	L15159
m1739	113049	L15160
m1747	113057	L15161
m1778	113089	L15162
m1781	113093	L15163
m1782	113094	L15164
m1813	113116	L15165
m1823	113123	L15166
m1827	113130	L15167
m1834	113135	L15168
m1836	113138	L15169
m1853	113157	L15170
m1857	113161	L15171
m1862	113165	L15172
m1864	113167	L15173
m1873	113177	L15174
m1876	113181	L15175
m9603	113281	L15176
m9605	113283	L15177
m9606	113284	L15178
m9607	113286	L15179
m9608	113287	L15180
m9609	113288	L15181
n0009	113346	L15182
n0012	113351	L15183
n0013	113352	L15184
n0039	113381	L15185
n0064	113414	L15186
n0069	113419	L15187
n0081	113433	L15188
n0087	113441	L15189
n0102	113459	L15190
n0108	113466	L15191
n0112	113470	L15192
n0117	113476	L15193
n0148	113511	L15194
n0160	113523	L15195
n0180	113548	L15196
n0185	113553	L15197
n0193	113563	L15198
n0198	113568	L15199
n0211	113581	L15200
n0226	113598	L15201
n0233	113607	L15202
n0249	113625	L15203
n0269	113646	L15204
n0275	113653	L15205
n0276	113655	L15206
n0281	113660	L15207
n0286	113665	L15208
n0293	113676	L15209
n0294	113677	L15210
n0294_sc	113678	L15211
n0295	113679	L15212
n0298	113682	L15213
n0301	113686	L15214
n0313	113699	L15215
n0325	113711	L15216
n0329	113715	L15217
n0335	113721	L15218
n0335_sc	113722	L15219
n0338	113725	L15220
n0442	113748	L15221
n0443	113749	L15222
n0444	113750	L15223
n0447	113753	L15224
n0448	113755	L15225
n0453	113760	L15226
n0478	113784	L15227
n0489	113794	L15228
n0504	113809	L15229
n0505	113810	L15230
n0529	113835	L15231
n0533	113839	L15232
n0534	113840	L15233
n0543	113851	L15234
n0548	113856	L15235
n0552	113861	L15236
n0567	113878	L15237
n0579	113892	L15238
n0586	113899	L15239
n0602	113918	L15240
n0606	113923	L15241
n0616	113933	L15242
n0627	113944	L15243
n0641	113959	L15244
n0647	113964	L15245
n0658	113977	L15246
n0676	113996	L15247
n0684	114004	L15248
n0699	114016	L15249
n0710	114026	L15250
n0712	114029	L15251
n0717	114034	L15252
n0720	114038	L15253
n0750	114058	L15254
n0756	114063	L15255
n9320	114098	L15256
n9322	114100	L15257
n9701	114117	L15258
n9823	114165	L15259
n9911	114167	L15260
o0003	114174	L15261
o0004	114175	L15262
o0005	114176	L15263
o0008	114180	L15264
o0010	114182	L15265
o0011	114183	L15266
o0011_sc	114184	L15267
o0012	114185	L15268
o0013	114186	L15269
o0014	114187	L15270
o0017	114190	L15271
o0019	114192	L15272
o0022	114195	L15273
o0023	114196	L15274
o0025	114198	L15275
o0026	114199	L15276
o0027	114200	L15277
o0028	114201	L15278
o0030	114203	L15279
o0031	114204	L15280
o0032	114205	L15281
o0034	114207	L15282
o0035	114208	L15283
o0038	114211	L15284
o0040	114215	L15285
o0041	114216	L15286
o0042	114217	L15287
o0045	114220	L15288
o0047	114222	L15289
o0048	114223	L15290
o0049	114224	L15291
o0050	114225	L15292
o0051	114226	L15293
o0052	114227	L15294
o0058	114233	L15295
o0061	114237	L15296
o0068	114245	L15297
o0069	114246	L15298
o0070	114247	L15299
o0072	114249	L15300
o0080	114257	L15301
o0087	114265	L15302
o0090	114268	L15303
o0091	114269	L15304
o0094	114272	L15305
o0096	114274	L15306
o0097	114275	L15307
o0098	114276	L15308
o0099	114277	L15309
o0102	114280	L15310
o0104	114282	L15311
o0107	114285	L15312
o0112	114290	L15313
o0114	114293	L15314
o0120	114299	L15315
o0121	114300	L15316
o0123	114302	L15317
o0125	114304	L15318
o0126	114305	L15319
o0130	114309	L15320
o0132	114311	L15321
o0133	114312	L15322
o0134	114313	L15323
o0135	114314	L15324
o0137	114316	L15325
o0138	114317	L15326
o0139	114318	L15327
o0140	114319	L15328
o0142	114321	L15329
o0143	114322	L15330
o0146	114325	L15331
o0151	114330	L15332
o0152	114331	L15333
o0154	114333	L15334
o0159	114338	L15335
o0162	114341	L15336
o0163	114342	L15337
o0165	114344	L15338
o0171	114351	L15339
o0172	114352	L15340
o0174	114354	L15341
o0174_sc	114355	L15342
o0177	114358	L15343
o0179	114360	L15344
o0180	114361	L15345
o0181	114362	L15346
o0182	114363	L15347
o0189	114371	L15348
o0190	114372	L15349
o0191	114373	L15350
o0192	114374	L15351
o0194	114376	L15352
o0197	114379	L15353
o0202	114384	L15354
o0205	114388	L15355
o0209	114393	L15356
o0218	114403	L15357
o0221	114406	L15358
o0222	114407	L15359
o0228	114413	L15360
o0229	114414	L15361
o0234	114421	L15362
o0236	114423	L15363
o0241	114429	L15364
o0243	114432	L15365
o0246	114435	L15366
o0247	114436	L15367
o0248	114437	L15368
o0249	114438	L15369
o0250	114439	L15370
o0252	114441	L15371
o0255	114444	L15372
o0257	114447	L15373
o0258	114448	L15374
o0259	114449	L15375
o0262	114452	L15376
o0264	114456	L15377
o0267	114459	L15378
o0268	114460	L15379
o0269	114461	L15380
o0271	114464	L15381
o0273	114466	L15382
o0276	114469	L15383
o0277	114470	L15384
o0282	114476	L15385
o0285	114479	L15386
o0287	114481	L15387
o0289	114483	L15388
o0290	114484	L15389
o0291	114485	L15390
o0291_sc	114485	L15391
o0292	114486	L15392
o0293	114487	L15393
o0294	114488	L15394
o0297	114491	L15395
o0298	114492	L15396
o0299	114493	L15397
o0300	114494	L15398
o0304	114498	L15399
o0305	114499	L15400
o0307	114501	L15401
o0307_sc	114502	L15402
o0310	114505	L15403
o0311	114506	L15404
o0312	114507	L15405
o0313	114508	L15406
o0315	114510	L15407
o0318	114513	L15408
o0322	114517	L15409
o0323	114519	L15410
o0329	114525	L15411
o0330	114526	L15412
o0331	114527	L15413
o0336	114532	L15414
o0337	114533	L15415
o0338	114534	L15416
o0341	114537	L15417
o0342	114538	L15418
o0344	114540	L15419
o0347	114543	L15420
o0350	114547	L15421
o0351	114548	L15422
o0353	114550	L15423
o0355	114552	L15424
o0356	114553	L15425
o0359	114556	L15426
o0364	114561	L15427
o0365	114562	L15428
o0368	114565	L15429
o0376	114574	L15430
o0380	114578	L15431
o0386	114585	L15432
o0387	114586	L15433
o0390	114591	L15434
o0391	114592	L15435
o0392	114593	L15436
o0396	114597	L15437
o0398	114600	L15438
o0399	114601	L15439
o0403	114605	L15440
o0404	114606	L15441
o0405	114607	L15442
o0406	114608	L15443
o0407	114609	L15444
o0411	114613	L15445
o0412	114614	L15446
o0417	114620	L15447
o0419	114622	L15448
o0420	114623	L15449
o0426	114629	L15450
o0427	114630	L15451
o0437	114645	L15452
o0441	114649	L15453
o0444	114652	L15454
o0450	114658	L15455
o0468	114677	L15456
o0488	114697	L15457
o0500	114714	L15458
o0506	114721	L15459
o0526	114742	L15460
o0562	114784	L15461
o0570	114792	L15462
o0581	114806	L15463
o0586	114812	L15464
o0588	114814	L15465
o0589	114815	L15466
o0591	114817	L15467
o0592	114818	L15468
o0595	114821	L15469
o0596	114822	L15470
o0597	114823	L15471
o0599	114825	L15472
o0603	114829	L15473
o0637	114867	L15474
o0643	114874	L15475
o0645	114876	L15476
o0650	114881	L15477
o0657	114888	L15478
o0670	114902	L15479
o0696	114928	L15480
o0699	114931	L15481
o0700	114932	L15482
o0744	114974	L15483
o0747	114978	L15484
o0769	115002	L15485
o0777	115010	L15486
o0790	115025	L15487
o0792	115027	L15488
o0793	115029	L15489
o0798	115034	L15490
o0821	115059	L15491
o0831	115071	L15492
o0837	115080	L15493
o0843	115088	L15494
o0853	115099	L15495
o0854	115100	L15496
o0855	115101	L15497
o0856	115102	L15498
o0857	115103	L15499
o0858	115104	L15500
o0859	115105	L15501
o0860	115106	L15502
o0862	115108	L15503
o0863	115109	L15504
o0871	115118	L15505
o0874	115121	L15506
o0875	115122	L15507
o0876	115123	L15508
o0884	115131	L15509
o0889	115137	L15510
o0894	115142	L15511
o0895	115143	L15512
o0896	115145	L15513
o0909	115160	L15514
o0913	115164	L15515
o0915	115167	L15516
o0944	115195	L15517
o0951	115202	L15518
o0977	115233	L15519
o0978	115235	L15520
o1006	115264	L15521
o1025	115284	L15522
o1027	115286	L15523
o1070	115338	L15524
o1075	115344	L15525
o1079	115348	L15526
o1095	115363	L15527
o1108	115377	L15528
o1145	115418	L15529
o1156	115433	L15530
o1167	115445	L15531
o1201	115485	L15532
o9036	115490	L15533
o9249	115493	L15534
o9251	115494	L15535
o9287	115495	L15536
o9344	115496	L15537
o9350	115501	L15538
o9648	115505	L15539
o9742	115545	L15540
p0009	115574	L15541
p0019	115587	L15542
p0021	115590	L15543
p0022	115591	L15544
p0023	115592	L15545
p0028	115597	L15546
p0035	115606	L15547
p0041	115612	L15548
p0052	115624	L15549
p0072	115648	L15550
p0084	115663	L15551
p0108	115693	L15552
p0114	115699	L15553
p0114_sc	115700	L15554
p0118	115704	L15555
p0123	115709	L15556
p0133	115720	L15557
p0141	115728	L15558
p0147	115735	L15559
p0148	115737	L15560
p0158	115748	L15561
p0160	115750	L15562
p0161	115752	L15563
p0188	115786	L15564
p0213	115812	L15565
p0214	115813	L15566
p0215	115814	L15567
p0217	115818	L15568
p0276	115892	L15569
p0279	115895	L15570
p0351	115984	L15571
p0361	115995	L15572
p0367	116001	L15573
p0390	116030	L15574
p0391	116031	L15575
p0410	116051	L15576
p0411	116052	L15577
p0413	116054	L15578
p0419	116061	L15579
p0442	116085	L15580
p0459	116104	L15581
p0468	116114	L15582
p0472	116118	L15583
p0477	116123	L15584
p0481	116127	L15585
p0496	116142	L15586
p0497	116144	L15587
p0513	116164	L15588
p0517	116168	L15589
p0523	116174	L15590
p0529	116181	L15591
p0540	116193	L15592
p0543	116196	L15593
p0544	116197	L15594
p0549	116202	L15595
p0566	116223	L15596
p0586	116246	L15597
p0589	116252	L15598
p0592	116255	L15599
p0600	116265	L15600
p0606	116274	L15601
p0607	116275	L15602
p0607_sc	116276	L15603
p0610	116279	L15604
p0614	116283	L15605
p0619	116288	L15606
p0632	116303	L15607
p0635	116307	L15608
p0639	116311	L15609
p0644	116316	L15610
p0659	116332	L15611
p0668	116341	L15612
p0688	116364	L15613
p0692	116368	L15614
p0724	116404	L15615
p0725	116405	L15616
p0727	116407	L15617
p0738	116419	L15618
p0762	116448	L15619
p0769	116455	L15620
p0785	116472	L15621
p0787	116474	L15622
p0796	116485	L15623
p0805	116497	L15624
p0809	116501	L15625
p0814	116506	L15626
p0819	116512	L15627
p0821	116514	L15628
p0871	116575	L15629
p0873	116577	L15630
p0876	116580	L15631
p0879	116583	L15632
p0880	116584	L15633
p0881	116585	L15634
p0882	116586	L15635
p0885	116589	L15636
p0889	116593	L15637
p0891	116595	L15638
p0898	116602	L15639
p0900	116604	L15640
p0904	116608	L15641
p0905	116609	L15642
p0913	116617	L15643
p0914	116618	L15644
p0915	116619	L15645
p0921	116625	L15646
p0922	116626	L15647
p0927	116631	L15648
p0929	116633	L15649
p0930	116634	L15650
p0932	116636	L15651
p0933	116637	L15652
p0934	116638	L15653
p0939	116643	L15654
p0941	116645	L15655
p0942	116646	L15656
p0948	116652	L15657
p0951	116656	L15658
p0955	116660	L15659
p0957	116662	L15660
p0958	116663	L15661
p0962	116667	L15662
p0966	116671	L15663
p0967	116672	L15664
p0968	116673	L15665
p0972	116677	L15666
p0978	116684	L15667
