token,linked_form
Q4286,L19288-F8
Q66426,L21811-F117
Q9068,L20229-F4
Q10996,L20530-F184
Q5946,L19810-F10
Q24136,L24594-F342
Q15261,L21001-F323
Q61665,L21050-F91
Q52437,L24153-F11
Q56053,L25938-F4
Q59983,L21213-F1
Q36851,L26584-F7
Q12934,L21001-F490
Q12265,L20927-F5
Q9572,L20346-F36
Q9063,L20229-F4
Q8009,L20212-F40
Q26995,L25938-F115
Q26995,L25939-F235
Q5993,L19810-F55
Q29834,L25938-F4
Q49774,L21811-F1
Q45517,L23749-F199
Q20016,L25938-F1
Q35523,L21579-F159
Q38406,L23334-F1
Q21434,L25938-F4
Q27824,L21474-F57
Q34498,L25938-F4
Q51703,L21213-F203
Q27440,L24423-F170
Q63615,L25938-F1
Q57019,L23749-F199
Q64979,L25559-F173
Q38698,L25938-F7
Q41892,L24707-F161
Q29825,L25938-F4
Q62475,L23334-F1
Q15463,L21001-F116
Q26661,L22180-F4
Q49875,L25938-F4
Q64805,L22888-F55
Q63753,L22180-F87
Q61423,L21050-F147
Q38641,L25089-F109
Q20026,L25938-F4
Q47478,L25938-F1
Q9622,L20346-F7
Q26047,L25938-F1
Q36809,L25938-F4
Q39923,L21954-F72
Q42109,L22180-F1
Q70925,L26584-F109
Q36935,L25476-F61
Q2411,L18960-F58
Q21414,L25938-F4
Q25581,L25938-F24
Q41059,L25938-F4
Q70248,L25938-F1
Q51293,L25938-F4
Q45115,L25938-F4
Q11593,L20764-F4
Q14977,L21001-F116
Q28394,L25938-F4
Q11596,L20764-F55
Q67742,L26584-F267
Q4410,L19307-F262
Q22200,L21143-F4
Q30702,L25938-F27
Q6579,L19918-F218
Q35343,L24423-F188
Q5957,L19810-F7
Q33242,L25588-F269
Q51267,L25938-F108
Q5937,L19810-F4
Q41040,L25938-F4
Q63608,L25938-F4
Q28387,L25938-F4
Q21851,L25938-F109
Q28474,L22120-F1
Q15464,L21001-F110
Q11259,L20563-F4
Q1132,L18718-F149
Q27451,L23835-F12
Q18184,L24268-F64
Q28664,L21825-F4
Q30719,L25938-F4
Q18181,L25938-F4
Q14986,L21001-F110
Q49794,L21501-F149
Q22671,L21811-F65
Q34434,L25938-F108
Q14494,L21001-F2
Q35839,L25938-F7
Q20095,L22180-F4
Q68784,L25938-F4
Q63593,L25938-F4
Q24861,L21248-F1
Q45061,L24268-F58
Q59571,L23741-F164
Q62128,L26516-F55
Q59202,L22180-F4
Q29767,L24268-F4
Q7385,L20031-F61
Q68530,L25938-F108
Q52736,L26584-F267
Q23075,L26516-F149
Q4577,L19389-F15
Q64387,L25938-F4
Q52472,L24268-F10
Q58600,L25938-F4
Q43835,L25938-F7
Q31804,L21894-F4
Q45842,L24922-F215
Q52488,L25938-F4
Q54348,L24707-F69
Q38034,L23334-F55
Q57276,L23496-F168
Q49778,L22006-F4
Q39561,L25938-F4
Q17206,L25938-F4
Q63119,L21634-F160
Q66844,L22888-F55
Q23645,L25938-F24
Q63658,L22180-F4
Q30744,L23818-F4
Q7458,L20035-F8
Q974,L18707-F55
Q18099,L24268-F13
Q35182,L22721-F267
Q63158,L22180-F1
Q52939,L25938-F4
Q64824,L25938-F4
Q19929,L25938-F4
Q55810,L21894-F41
Q39545,L25938-F4
Q55915,L24268-F7
Q11631,L20796-F10
Q17858,L26516-F1
Q11944,L20880-F4
Q55928,L25938-F4
Q27201,L23433-F261
Q61198,L24919-F320
Q38454,L21811-F137
Q63520,L25938-F108
Q37420,L22483-F1
Q24570,L25938-F4
Q33111,L23538-F46
Q61247,L21248-F102
Q32302,L24625-F58
Q14769,L21001-F303
Q7799,L20167-F10
Q18944,L22721-F8
Q5465,L19801-F468
Q27362,L25938-F4
Q33793,L22721-F2
Q27333,L25938-F1
Q6722,L19947-F121
Q22292,L21184-F165
Q70763,L22888-F58
Q52907,L25938-F4
Q20697,L21213-F58
Q31318,L22329-F166
Q11637,L20796-F18
Q7120,L19983-F361
Q61159,L21894-F4
Q22775,L22180-F18
Q43841,L21365-F1
Q70141,L25938-F1
Q778,L18696-F7
Q16235,L25938-F4
Q19778,L21811-F69
Q45863,L25115-F55
Q925,L18707-F4
Q19811,L24296-F45
Q16587,L22721-F32
Q9159,L20248-F179
Q67046,L23334-F58
Q56752,L25869-F13
Q53115,L22721-F283
Q9159,L20248-F253
Q19882,L25938-F4
Q31990,L25938-F108
Q53844,L25938-F4
Q3626,L19143-F15
Q24068,L25938-F4
Q22646,L26584-F131
Q21117,L23835-F272
Q58991,L25938-F7
Q36086,L21213-F55
Q42793,L24268-F7
Q45474,L24423-F55
Q43457,L26516-F18
Q23875,L23334-F36
Q28952,L26584-F267
Q57701,L24922-F58
Q25538,L22180-F18
Q41016,L24847-F480
Q60563,L22496-F275
Q25931,L26285-F4
Q45286,L22521-F58
Q51991,L21811-F25
Q17117,L24153-F61
Q9334,L20299-F4
Q30262,L26554-F64
Q52378,L25938-F7
Q64273,L25938-F4
Q52308,L22721-F110
Q2400,L18960-F1
Q65761,L23749-F199
Q30773,L26577-F176
Q26822,L25938-F108
Q52211,L22180-F104
Q57559,L22412-F183
Q18701,L22721-F300
Q3732,L19158-F61
Q9621,L20346-F69
Q56889,L25938-F1
Q28867,L21811-F157
Q2412,L18960-F4
Q55332,L24268-F58
Q56463,L22006-F61
Q60015,L23334-F64
Q57336,L23334-F4
Q60733,L23285-F55
Q65201,L25938-F4
Q19563,L21957-F198
Q61031,L26554-F76
Q65785,L21894-F174
Q27375,L25476-F4
Q41350,L24268-F4
Q31396,L25938-F77
Q3988,L19245-F318
Q12003,L20883-F4
Q31396,L25939-F149
Q42204,L23835-F16
Q1657,L18873-F7
Q12812,L21001-F44
Q16056,L25938-F4
Q71146,L24268-F4
Q17428,L25938-F4
Q36010,L25938-F108
Q34826,L26516-F5
Q9698,L20346-F18
Q70077,L25938-F18
Q48231,L26215-F7
Q53652,L25938-F4
Q46432,L24134-F7
Q14200,L21001-F38
Q59746,L25938-F108
Q23591,L23733-F38
Q12808,L21001-F8
Q2893,L19029-F2
Q14204,L21001-F110
Q39754,L24596-F10
Q46577,L23749-F199
Q37399,L25938-F7
Q18791,L25938-F4
Q2536,L18960-F40
Q4149,L19265-F316
Q65675,L25298-F139
Q60519,L21213-F149
Q4346,L19288-F294
Q20056,L25938-F77
Q20056,L25939-F149
Q10534,L20425-F166
Q35473,L23334-F4
Q21933,L25008-F122
Q16865,L25938-F11
Q46654,L25938-F7
Q58757,L25938-F1
Q10092,L20353-F121
Q41323,L21679-F1
Q10284,L20421-F137
Q12784,L21001-F110
Q25373,L26261-F55
Q44306,L23334-F18
Q44017,L25938-F4
Q58773,L25938-F4
Q46650,L25938-F4
Q43768,L24345-F8
Q62919,L25823-F4
Q20082,L25200-F4
Q58764,L25938-F4
Q44483,L25938-F4
Q65596,L21369-F8
Q53944,L21213-F1
Q28480,L25938-F1
Q22995,L23818-F4
Q46485,L26582-F55
Q27951,L23334-F297
Q39255,L25938-F4
Q38328,L24268-F74
Q64478,L22180-F149
Q58706,L21334-F273
Q51358,L25938-F1
Q3384,L19119-F20
Q55926,L26297-F1
Q50730,L22664-F58
Q9632,L20346-F18
Q48753,L26577-F55
Q13456,L21001-F490
Q48053,L21632-F55
Q35286,L23211-F75
Q47092,L25938-F108
Q20798,L26536-F181
Q12343,L20939-F185
Q63502,L23660-F182
Q16424,L25938-F24
Q37827,L24268-F4
Q13450,L21001-F490
Q64041,L25938-F7
Q44815,L23818-F4
Q66580,L25938-F4
Q18284,L23741-F162
Q14615,L21001-F8
Q39723,L22992-F8
Q55739,L25438-F149
Q40904,L24134-F4
Q27532,L25938-F4
Q60743,L26516-F58
Q6578,L19918-F515
Q47483,L24649-F8
Q14620,L21001-F265
Q49930,L25938-F4
Q47061,L25938-F109
Q56600,L22721-F110
Q1542,L18820-F471
Q41694,L23433-F283
Q44708,L25938-F4
Q14367,L21001-F490
Q16864,L25938-F7
Q63557,L22888-F55
Q32067,L23367-F53
Q5992,L19810-F1
Q53561,L24334-F163
Q45355,L21811-F165
Q1416,L18784-F266
Q53341,L24255-F55
Q24935,L25938-F4
Q14792,L21001-F32
Q2980,L19037-F167
Q46322,L25938-F108
Q1647,L18873-F33
Q25337,L24255-F260
Q71150,L23749-F199
Q44269,L22180-F1
Q29570,L25938-F1
Q4834,L19538-F61
Q45855,L25938-F4
Q55787,L25938-F109
Q37072,L24268-F4
Q65870,L23807-F87
Q36623,L26516-F55
Q15269,L21001-F110
Q47145,L23749-F4
Q12175,L20887-F13
Q54135,L21304-F105
Q34618,L22721-F40
Q48766,L26227-F169
Q69536,L25938-F108
Q31565,L26261-F267
Q29577,L25938-F4
Q47769,L24255-F55
Q22574,L25938-F109
Q38766,L22747-F55
Q10997,L20530-F55
Q54684,L25938-F108
Q20718,L25938-F4
Q44034,L23749-F199
Q45289,L22180-F149
Q50587,L25438-F216
Q14770,L21001-F8
Q35310,L23334-F174
Q33445,L22312-F297
Q54392,L25938-F115
Q54392,L25939-F235
Q45738,L26516-F15
Q54718,L26516-F55
Q8554,L20216-F236
Q49701,L23818-F4
Q6491,L19868-F182
Q53699,L25938-F24
Q32350,L25938-F4
Q38900,L25938-F4
Q47713,L25938-F4
Q69973,L23749-F61
Q37486,L25938-F4
Q18410,L25938-F4
Q778,L18703-F11
Q14488,L21001-F323
Q30935,L25938-F108
Q58269,L24765-F4
Q14616,L21001-F296
Q35684,L22120-F24
Q51939,L25938-F1
Q7386,L20031-F161
Q36900,L26630-F1
Q23007,L25938-F4
Q52679,L23214-F293
Q16558,L24268-F4
Q47661,L25938-F1
Q37415,L26160-F3
Q46907,L23334-F1
Q30927,L25938-F4
Q59289,L25938-F3
Q55340,L23818-F4
Q12088,L20885-F10
Q67703,L25938-F4
Q30921,L25938-F4
Q66207,L25938-F7
Q12813,L21001-F116
Q45536,L25176-F161
Q43781,L22695-F90
Q10596,L20425-F161
Q54544,L23433-F498
Q23073,L26584-F1
Q51772,L21207-F329
Q70593,L25938-F7
Q12809,L21001-F14
Q64872,L24922-F4
Q21839,L21030-F216
Q49016,L23944-F55
Q28523,L24423-F188
Q26790,L25722-F7
Q12814,L21001-F32
Q53668,L25938-F4
Q63700,L25200-F18
Q62294,L25938-F4
Q24971,L22435-F55
Q23435,L25938-F108
Q24362,L25938-F7
Q50923,L25742-F4
Q41701,L24596-F1
Q30324,L26213-F10
Q16523,L23741-F164
Q44539,L25938-F7
Q11115,L20530-F177
Q58580,L24625-F215
Q11115,L20530-F253
Q70360,L22483-F7
Q33460,L23167-F69
Q13285,L21001-F150
Q61404,L23334-F1
Q30421,L25938-F4
Q2752,L18960-F4
Q42723,L22180-F1
Q13291,L21001-F299
Q12785,L21001-F116
Q18323,L25938-F1
Q23538,L22581-F4
Q29018,L25938-F4
Q54040,L25909-F13
Q9700,L20346-F34
Q47646,L25938-F4
Q20313,L23334-F192
Q44051,L25938-F4
Q20313,L23334-F284
Q56290,L25938-F4
Q59284,L25938-F4
Q53136,L25122-F110
Q42618,L25938-F4
Q68045,L21618-F4
Q4162,L19265-F110
Q14215,L21001-F274
Q12770,L21001-F116
Q13745,L21001-F337
Q20309,L25210-F8
Q35299,L25210-F110
Q4152,L19265-F110
Q71210,L26516-F58
Q35898,L22049-F272
Q53138,L24268-F10
Q39694,L22180-F149
Q46715,L24911-F10
Q10286,L20421-F143
Q1119,L18707-F149
Q61807,L23818-F10
Q35521,L25938-F4
Q70796,L24093-F209
Q12786,L21001-F110
Q16259,L23455-F184
Q39757,L24268-F4
Q45106,L23749-F4
Q41948,L25941-F61
Q69038,L26516-F161
Q54300,L22360-F7
Q44141,L24296-F262
Q21518,L25938-F7
Q44485,L25938-F7
Q19661,L25938-F4
Q17368,L24268-F7
Q44751,L25938-F4
Q54690,L25722-F4
Q66587,L25938-F27
Q62249,L25938-F4
Q18951,L21957-F173
Q4340,L19288-F110
Q69751,L22723-F161
Q53762,L24153-F1
Q48088,L21213-F266
Q33652,L24268-F4
Q14617,L21001-F144
Q24223,L25188-F75
Q27547,L25938-F1
Q70722,L21957-F197
Q35701,L26577-F173
Q50437,L25938-F7
Q12771,L21001-F110
Q39257,L25938-F4
Q41024,L23749-F5
Q47101,L25938-F108
Q39380,L25210-F20
Q15999,L24334-F172
Q10536,L20425-F159
Q2895,L19029-F8
Q68834,L21304-F165
Q37371,L25938-F4
Q44479,L25938-F4
Q69664,L21798-F9
Q9710,L20346-F7
Q58879,L25723-F258
Q39713,L25938-F7
Q51345,L25938-F1
Q49920,L25938-F1
Q64043,L25938-F7
Q57344,L24856-F16
Q50901,L25938-F4
Q49249,L22120-F40
Q51372,L25938-F4
Q53835,L23334-F286
Q12345,L20939-F55
Q56095,L25938-F4
Q48934,L25089-F109
Q28526,L22637-F2
Q46610,L25938-F4
Q17917,L26516-F58
Q30720,L25938-F4
Q70249,L25938-F4
Q9308,L20276-F322
Q14987,L21001-F110
Q3429,L19119-F8
Q39983,L25269-F10
Q32571,L25938-F4
Q71233,L23334-F36
Q16302,L25938-F1
Q57043,L25938-F1
Q51799,L23304-F159
Q11594,L20764-F13
Q14979,L21001-F110
Q41030,L24268-F4
Q38171,L25938-F4
Q57045,L24268-F7
Q56569,L25938-F108
Q56469,L21213-F161
Q66390,L24625-F267
Q14495,L21001-F110
Q30081,L26577-F297
Q38158,L25938-F4
Q13327,L21001-F490
Q60131,L26584-F1
Q19967,L25938-F7
Q67459,L25938-F4
Q23184,L21894-F192
Q23184,L21894-F284
Q19302,L24985-F58
Q70143,L23709-F148
Q55957,L25938-F7
Q41336,L22721-F273
Q53907,L24268-F10
Q61500,L25938-F4
Q49324,L25938-F108
Q14489,L21001-F8
Q64388,L25938-F4
Q11260,L20563-F61
Q16312,L24268-F4
Q52940,L25938-F1
Q14349,L21001-F296
Q47883,L22360-F7
Q53923,L25938-F4
Q29899,L24625-F55
Q33038,L23935-F9
Q66887,L23835-F213
Q61487,L25938-F4
Q24257,L22180-F4
Q19944,L25938-F7
Q56482,L21894-F152
Q48156,L23496-F186
Q24666,L23745-F149
Q46480,L26584-F7
Q8370,L20212-F40
Q42868,L25938-F4
Q9274,L20249-F4
Q64752,L25938-F77
Q70090,L25938-F4
Q64752,L25939-F149
Q43818,L25938-F7
Q54934,L23818-F4
Q7585,L20094-F55
Q21709,L25938-F77
Q21709,L25939-F149
Q51670,L25938-F4
Q53396,L24596-F10
Q25539,L21186-F7
Q40493,L25938-F4
Q37788,L23334-F58
Q66249,L21207-F258
Q926,L18707-F10
Q40400,L26549-F1
Q24276,L21894-F10
Q6741,L19947-F121
Q66335,L24296-F23
Q16725,L24268-F4
Q47423,L22723-F10
Q9335,L20299-F61
Q65709,L23334-F286
Q53857,L24268-F13
Q58558,L25938-F4
Q37274,L26516-F58
Q54854,L23084-F124
Q24772,L24707-F69
Q42843,L25938-F4
Q19345,L23848-F41
Q40673,L21894-F4
Q24100,L25938-F4
Q27363,L25938-F4
Q70245,L23818-F4
Q48647,L26516-F75
Q44136,L23944-F1
Q37408,L21340-F16
Q7121,L19983-F429
Q779,L18696-F109
Q14624,L21001-F322
Q68525,L24911-F10
Q16236,L25938-F4
Q69383,L21894-F7
Q16660,L25938-F1
Q14645,L21001-F490
Q42827,L24268-F4
Q27340,L25938-F4
Q22776,L22180-F1
Q60897,L25938-F108
Q69507,L22893-F1
Q24375,L23428-F12
Q19400,L25938-F24
Q25192,L21957-F180
Q52031,L25228-F161
Q56342,L23302-F268
Q9158,L20248-F55
Q70160,L24596-F17
Q32441,L23288-F64
Q64274,L25938-F1
Q35722,L25938-F108
Q23605,L25938-F7
Q52894,L24255-F19
Q37118,L25938-F109
Q28355,L22180-F7
Q45484,L26516-F55
Q25547,L22180-F7
Q41378,L25938-F7
Q69620,L24334-F166
Q69275,L25557-F239
Q2425,L18960-F1
Q53833,L25938-F4
Q9160,L20248-F159
Q2981,L19037-F16
Q45817,L23749-F199
Q27685,L23749-F199
Q19444,L25623-F185
Q18504,L25938-F108
Q40068,L26215-F7
Q23729,L26592-F353
Q11638,L20796-F4
Q48267,L21632-F4
Q54833,L21184-F163
Q30964,L23759-F4
Q37860,L21143-F61
Q67697,L22888-F55
Q29258,L26584-F1
Q17252,L25823-F4
Q14341,L21001-F116
Q4835,L19538-F182
Q7800,L20167-F4
Q42696,L23005-F43
Q11632,L20796-F4
Q38507,L26160-F66
Q3989,L19245-F320
Q46836,L21632-F55
Q45864,L25938-F1
Q47995,L25557-F55
Q57013,L23818-F4
Q66326,L25938-F108
Q11945,L20880-F7
Q24103,L21214-F4
Q55353,L25938-F4
Q2413,L18960-F4
Q53221,L26474-F7
Q19690,L25938-F30
Q56433,L25938-F4
Q31788,L21213-F93
Q56908,L25938-F4
Q53318,L25938-F4
Q67795,L25938-F7
Q15262,L21001-F116
Q14350,L21001-F110
Q13417,L21001-F8
Q64672,L21894-F196
Q30461,L23334-F7
Q37683,L26582-F72
Q70697,L25938-F4
Q20757,L25938-F4
Q52348,L24334-F165
Q14342,L21001-F110
Q23998,L25938-F108
Q21584,L22721-F46
Q32864,L25938-F4
Q1648,L18873-F7
Q69377,L24625-F149
Q24886,L21050-F13
Q15270,L21001-F110
Q46320,L25938-F108
Q66828,L24268-F4
Q29560,L25938-F1
Q47860,L22180-F4
Q65490,L22371-F109
Q27715,L25938-F4
Q42199,L24423-F182
Q58295,L25938-F108
Q28648,L25938-F4
Q41780,L25938-F4
Q19014,L26215-F7
Q11853,L20858-F7
Q14776,L21001-F110
Q37487,L25938-F1
Q19000,L24847-F480
Q41772,L25938-F4
Q66806,L24594-F165
Q57774,L26577-F64
Q58040,L25938-F30
Q12815,L21001-F110
Q42623,L25938-F4
Q3627,L19143-F715
Q40579,L22721-F364
Q38997,L21679-F109
Q26021,L23006-F216
Q62863,L21937-F183
Q71465,L23749-F199
Q34390,L24847-F223
Q47140,L24268-F10
Q4163,L19265-F110
Q43440,L21811-F149
Q12811,L21001-F317
Q14216,L21001-F274
Q56282,L25938-F4
Q35725,L22721-F370
Q64656,L21130-F164
Q58716,L21618-F13
Q11060,L20530-F149
Q70538,L25938-F7
Q4153,L19265-F110
Q57061,L21011-F4
Q3627,L19143-F1011
Q12787,L21001-F110
Q61793,L25938-F4
Q26100,L25938-F77
Q67628,L25938-F7
Q26100,L25939-F149
Q44020,L25938-F4
Q58776,L25938-F4
Q4349,L19288-F8
Q55019,L24653-F112
Q10087,L20353-F121
Q18780,L24268-F4
Q47138,L24268-F4
Q11061,L20530-F178
Q39266,L25938-F4
Q18095,L26631-F390
Q43160,L22541-F139
Q59984,L22710-F7
Q37742,L21213-F159
Q36223,L26631-F390
Q43995,L25938-F108
Q20833,L24922-F4
Q39258,L25938-F4
Q47102,L25938-F108
Q10470,L20425-F22
Q46632,L25938-F4
Q48997,L25938-F108
Q60144,L25938-F115
Q60144,L25939-F235
Q12346,L20939-F166
Q68005,L24255-F10
Q9635,L20346-F4
Q33159,L25938-F4
Q68679,L25938-F7
Q56754,L22180-F10
Q42538,L24332-F159
Q34667,L22180-F75
Q31775,L26516-F13
Q66951,L23006-F1
Q14625,L21001-F110
Q66588,L25938-F4
Q62577,L22120-F55
Q25924,L22710-F4
Q11311,L20611-F10
Q44721,L25938-F4
Q43498,L24268-F7
Q67206,L21956-F7
Q11335,L20611-F4
Q14618,L21001-F110
Q43496,L24268-F14
Q57155,L25938-F109
Q46405,L21894-F182
Q55570,L25938-F1
Q46607,L25938-F4
Q6581,L19918-F581
Q23512,L24134-F10
Q26119,L25938-F4
Q64973,L25938-F4
Q27963,L21894-F172
Q66070,L24268-F1
Q24644,L23835-F213
Q4292,L19288-F110
Q44793,L26215-F67
Q54974,L24268-F10
Q56072,L25938-F4
Q65611,L25938-F7
Q48958,L25938-F108
Q30330,L24268-F52
Q50207,L23433-F261
Q29850,L25938-F4
Q31241,L24268-F5
Q30313,L25938-F7
Q21456,L25938-F4
Q20111,L22180-F10
Q61005,L23804-F13
Q12283,L20927-F34
Q35224,L22710-F4
Q44391,L25938-F1
Q70115,L21214-F55
Q9070,L20229-F4
Q69096,L26584-F267
Q12267,L20927-F1
Q16822,L25938-F1
Q26865,L22180-F161
Q25386,L24591-F163
Q26885,L22747-F178
Q62539,L22721-F304
Q61118,L25938-F4
Q34507,L25938-F4
Q5984,L19810-F75
Q5959,L19810-F18
Q9065,L20229-F4
Q8011,L20212-F40
Q45320,L21184-F64
Q64941,L25938-F4
Q9574,L20346-F4
Q9647,L20346-F7
Q7122,L19983-F7
Q32635,L23433-F286
Q24231,L25938-F7
Q38605,L22721-F2
Q49931,L21207-F427
Q9559,L20346-F4
Q45054,L22721-F110
Q54397,L21894-F246
Q62770,L25938-F4
Q1134,L18718-F19
Q32334,L24922-F42
Q45133,L24268-F4
Q55548,L24268-F4
Q23725,L25938-F1
Q43644,L26516-F5
Q24211,L25938-F7
Q63058,L22721-F2
Q61090,L25938-F4
Q59707,L26584-F1
Q20018,L25938-F4
Q45117,L25938-F4
Q38316,L26215-F7
Q26990,L25938-F109
Q67043,L25269-F149
Q2401,L18960-F58
Q55280,L24922-F61
Q5948,L19810-F4
Q63972,L24268-F4
Q14988,L21001-F2
Q55530,L24268-F4
Q30726,L25938-F4
Q62748,L25938-F4
Q41042,L25938-F4
Q60885,L26577-F297
Q25583,L25938-F4
Q16249,L21213-F159
Q68112,L24922-F216
Q21853,L25938-F108
Q26049,L25938-F4
Q5939,L19810-F55
Q15466,L21001-F8
Q31176,L25938-F7
Q65511,L24268-F10
Q3430,L19119-F8
Q64037,L23433-F283
Q11261,L20563-F161
Q71408,L25938-F7
Q50524,L26516-F1
Q47458,L25938-F4
Q68133,L24541-F184
Q67476,L25938-F4
Q20425,L24596-F13
Q57526,L25938-F109
Q36302,L24268-F4
Q47917,L25938-F108
Q62952,L25938-F33
Q70496,L22180-F4
Q68777,L25938-F4
Q14496,L21001-F110
Q44580,L26311-F4
Q16668,L23749-F199
Q17685,L25938-F4
Q58607,L25938-F4
Q14490,L21001-F110
Q16303,L25938-F4
Q23688,L25938-F4
Q16331,L26516-F55
Q56791,L26584-F267
Q43373,L24268-F4
Q976,L18707-F16
Q46967,L24255-F78
Q41277,L23334-F18
Q61748,L22721-F360
Q37671,L25938-F4
Q71530,L21894-F11
Q47438,L24268-F4
Q38808,L21178-F234
Q39563,L25938-F4
Q19523,L25270-F91
Q51360,L25938-F4
Q8016,L20212-F49
Q56084,L25938-F4
Q32622,L25200-F4
Q56054,L25938-F1
Q14622,L21001-F265
Q13187,L21001-F80
Q11334,L20611-F7
Q53650,L23818-F4
Q70967,L25938-F67
Q7466,L20035-F465
Q70967,L25939-F130
Q4291,L19288-F110
Q10469,L20425-F160
Q56071,L25938-F4
Q24366,L26261-F87
Q32371,L26204-F2
Q5958,L19810-F13
Q44433,L25938-F4
Q45072,L23749-F199
Q34040,L22888-F58
Q16553,L25008-F534
Q39214,L24268-F4
Q12282,L20927-F1
Q48949,L25938-F108
Q46261,L24153-F1
Q9069,L20229-F4
Q70895,L21213-F75
Q51327,L25938-F4
Q37613,L25307-F1
Q43365,L23749-F199
Q30107,L26282-F445
Q55569,L25938-F4
Q18619,L23334-F7
Q54236,L25938-F4
Q53891,L23749-F4
Q54213,L24145-F1
Q34506,L25938-F4
Q3518,L19131-F544
Q5983,L19810-F75
Q12266,L20927-F34
Q21909,L25938-F4
Q45655,L24990-F20
Q23651,L22721-F20
Q9064,L20229-F4
Q10086,L20353-F109
Q35897,L25938-F4
Q64940,L25938-F4
Q9573,L20346-F4
Q58081,L24596-F69
Q28288,L21811-F37
Q34499,L25938-F4
Q57882,L25869-F309
Q37287,L25938-F108
Q37792,L26516-F55
Q39998,L26219-F1
Q26075,L25938-F7
Q22285,L25938-F77
Q58975,L25542-F7
Q22285,L25939-F149
Q65564,L25938-F4
Q41072,L25938-F4
Q18681,L25938-F4
Q63609,L25938-F1
Q1133,L18718-F19
Q31573,L21811-F13
Q4578,L19389-F12
Q39684,L22180-F13
Q30749,L25938-F4
Q33058,L22633-F3
Q59620,L25938-F4
Q54938,L25938-F4
Q39022,L25525-F1
Q55630,L22180-F7
Q45116,L25938-F4
Q54199,L25938-F4
Q6580,L19918-F14
Q67887,L22721-F2
Q39639,L23741-F187
Q975,L18707-F149
Q5947,L19810-F4
Q62751,L25938-F4
Q60348,L22483-F4
Q55515,L24268-F10
Q28395,L25938-F4
Q36253,L21519-F4
Q37205,L23334-F4
Q21397,L25938-F4
Q5938,L19810-F4
Q62747,L25938-F4
Q31106,L25938-F77
Q47479,L25938-F4
Q26048,L25938-F4
Q31106,L25939-F149
Q15465,L21001-F8
Q40634,L25228-F55
Q45104,L24268-F4
Q50120,L26292-F10
Q55521,L24268-F4
Q32448,L21050-F266
Q12575,L21001-F38
Q68047,L24922-F163
Q32920,L25938-F77
Q62063,L25938-F108
Q32920,L25939-F149
Q58592,L25938-F4
Q37659,L25938-F4
Q46906,L23741-F58
Q28718,L22721-F458
Q11477,L20683-F40
Q52947,L25938-F4
Q7460,L20035-F110
Q39868,L21066-F61
Q9275,L20249-F4
Q11639,L20796-F10
Q61340,L24412-F109
Q70091,L25938-F4
Q54460,L22444-F873
Q9344,L20299-F10
Q69677,L25938-F7
Q52909,L25938-F1
Q32982,L25938-F4
Q16866,L22176-F58
Q70665,L23749-F186
Q37185,L25938-F4
Q8556,L20216-F4
Q53890,L24268-F4
Q46569,L26548-F266
Q28385,L23818-F4
Q51678,L26584-F187
Q44102,L23804-F224
Q65537,L22352-F471
Q20371,L25938-F4
Q24101,L25938-F4
Q70785,L24268-F4
Q64209,L22888-F55
Q24070,L25938-F1
Q62548,L22721-F2
Q70029,L24625-F4
Q62109,L26584-F1
Q31839,L22544-F4
Q41329,L22721-F10
Q19401,L23678-F4
Q49272,L25938-F4
Q9161,L20248-F55
Q780,L18696-F7
Q48251,L23330-F58
Q56553,L26297-F365
Q37902,L21365-F266
Q39519,L24268-F4
Q24575,L21214-F56
Q49262,L25938-F4
Q9624,L20346-F13
Q71302,L25938-F7
Q3628,L19143-F15
Q62992,L25938-F109
Q48765,L25938-F108
Q61497,L23818-F4
Q59051,L23334-F45
Q39749,L23345-F55
Q1058,L18707-F266
Q42022,L21952-F306
Q70710,L25938-F108
Q29494,L21050-F161
Q29316,L26261-F55
Q2414,L18960-F16
Q49711,L25938-F4
Q35902,L21957-F179
Q69548,L23944-F55
Q71522,L24455-F216
Q39939,L25938-F108
Q11062,L20530-F4
Q21221,L25938-F1
Q51995,L23334-F297
Q28253,L24268-F4
Q9336,L20299-F4
Q22978,L21213-F58
Q48177,L22721-F2
Q42023,L22721-F354
Q62454,L22893-F1
Q11633,L20796-F4
Q15273,L21001-F116
Q66110,L26554-F176
Q11946,L20880-F13
Q34493,L22120-F167
Q25785,L23430-F5
Q33142,L24134-F4
Q4836,L19538-F175
Q26359,L25938-F4
Q22661,L23447-F1
Q2402,L18960-F75
Q32865,L25938-F1
Q44866,L23680-F14
Q65375,L25938-F4
Q67804,L25938-F7
Q51577,L25938-F108
Q56035,L25068-F64
Q10683,L20425-F160
Q49198,L25938-F108
Q64605,L24707-F170
Q47633,L23749-F199
Q39715,L25938-F30
Q14765,L21001-F68
Q10998,L20530-F55
Q57323,L25938-F108
Q53173,L25938-F80
Q23076,L26516-F55
Q29729,L24625-F55
Q17913,L22893-F19
Q12176,L20887-F16
Q71209,L22888-F10
Q46738,L23741-F58
Q53173,L25939-F152
Q14771,L21001-F110
Q47725,L25938-F4
Q50079,L24268-F7
Q30928,L25938-F1
Q1658,L18873-F1
Q32351,L25938-F4
Q67636,L25938-F89
Q19892,L24255-F381
Q67636,L25939-F161
Q17678,L21894-F4
Q68725,L25938-F77
Q52635,L22888-F55
Q68725,L25939-F149
Q17848,L25122-F150
Q23019,L25938-F4
Q69962,L26285-F55
