lexeme_id	label
r1178	religo
r1179	religo
r1180	relino
r1181	relinquo
r1183	reliquo
r1184	reloco
r1185	reluceo
r1185_sc	relucesco
r1186	relucto
r1187	reludo
r1188	relumino
r1189	reluo
r1192	remacresco
r1193	remaledico
r1194	remancipo
r1195	remando
r1196	remando
r1197	remaneo
r1198	remano
r1199	remastico
r1200	remedio
r1201	rememoror
r1202	remensuro
r1203	remeo
r1204	remergo
r1205	remetior
r1206	remigo
r1207	remigro
r1208	reminisco
r1210	remitto
r1211	remolior
r1212	remollio
r1213	remoneo
r1214	remorbesco
r1215	remordeo
r1216	remoror
r1217	remoueo
r1218	remugio
r1219	remulceo
r1230	remulco
r1231	remundo
r1232	remunero
r1233	remurmuro
r1235	renarro
r1236	renascor
r1237	renato
r1238	renauigo
r1239	renecto
r1240	reneo
r1241	renideo
r1241_sc	renidesco
r1242	reniteo
r1243	renitor
r1244	reno
r1245	renodo
r1246	renormo
r1247	renosco
r1248	renouello
r1249	renouo
r1250	renubo
r1251	renudo
r1252	renumero
r1253	renuntio
r1254	renuo
r1255	renuto
r1256	renutrio
r1257	reo
r1258	reorno
r1259	repando
r1260	repango
r1261	reperco
r1262	reparo
r1263	repasco
r1264	repastino
r1265	repatesco
r1266	repatrio
r1267	repauso
r1268	repecto
r1269	repedo
r1270	repello
r1271	rependo
r1272	repenso
r1273	repercutio
r1274	reperio
r1275	repeto
r1276	repignero
r1277	repigro
r1278	repingo
r1279	replanto
r1280	replaudo
r1281	repleo
r1282	replico
r1283	reploro
r1284	replumbo
r1285	repluo
r1286	repo
r1287	repolio
r1288	repondero
r1289	repono
r1290	reporrigo
r1291	reporto
r1292	reposco
r1293	repraesento
r1294	repraesto
r1295	reprehendo
r1296	reprehenso
r1297	reprimo
r1298	reprobo
r1299	repromitto
r1300	repropitio
r1301	repto
r1302	repubesco
r1303	repudio
r1304	repuerasco
r1305	repugno
r1306	repullesco
r1307	repullulo
r1308	repulso
r1309	repungo
r1310	repurgo
r1311	reputesco
r1312	reputo
r1313	requiesco
r1314	requirito
r1315	requiro
r1316	resaeuio
r1317	resaluto
r1318	resaluo
r1319	resanesco
r1320	resano
r1321	resarcio
r1323	rescindo
r1324	rescio
r1325	rescribo
r1326	resculpo
r1327	reseco
r1328	resecro
r1329	resedo
r1330	resemino
r1331	resequor
r1332	resero
r1333	resero
r1334	reseruo
r1335	resibilo
r1336	resicco
r1337	resideo
r1338	resigno
r1339	resilio
r1340	resipio
r1341	resipisco
r1342	resisto
r1343	resoluo
r1344	resono
r1345	resopio
r1346	resorbeo
r1347	resordeo
r1348	respergo
r1349	respecto
r1350	respicio
r1351	respiro
r1352	resplendeo
r1352_sc	resplendesco
r1353	respondeo
r1354	responsito
r1355	responso
r1356	respuo
r1357	restagno
r1358	restauro
r1359	resterto
r1360	restibilio
r1361	restillo
r1362	restinguo
r1363	restipulor
r1364	restito
r1365	restituo
r1366	restringo
r1367	restruo
r1368	resudo
r1369	resulco
r1370	resulto
r1371	resumo
r1372	resuo
r1373	resupino
r1374	resurgo
r1375	resuscito
r1376	retalio
r1377	retango
r1378	retardo
r1379	retaxo
r1380	retego
r1381	reteiaclor
r1382	retempero
r1383	retempto
r1384	retendo
r1385	retergeo
r1386	retero
r1387	retexo
r1388	reticeo
r1389	retineo
r1390	retinnio
r1391	reto
r1392	retollo
r1393	retondeo
r1394	retono
r1395	retorpesco
r1396	retorqueo
r1397	retorreo
r1398	retracto
r1399	retrado
r1400	retraho
r1401	retranseo
r1402	retransmitto
r1403	retribuo
r1405	retrituro
r1415	retrudo
r1416	retundo
r1417	returo
r1418	reualesco
r1419	reuecto
r1420	reueho
r1421	reuello
r1422	reuelo
r1426	reuendo
r1427	reueneo
r1428	reuenio
r1429	reuerbero
r1430	reuereor
r1431	reuergo
r1432	reuerro
r1433	reuerso
r1434	reuerto
r1435	reuestio
r1436	reuibro
r1437	reuideo
r1438	reuigesco
r1439	reuilesco
r1440	reuincio
r1441	reuinco
r1442	reuireo
r1442_sc	reuiresco
r1443	reuisito
r1444	reuiso
r1445	reuiuesco
r1446	reunguo
r1447	reuoco
r1448	reuolo
r1449	reuoluo
r1450	reuomo
r1451	rhetorico
r1452	rhetorisso
r1453	rheumatizo
r1454	ricto
r1455	rideo
r1456	rigefacio
r1457	rigeo
r1457_sc	rigesco
r1458	rigido
r1459	rigo
r1461	rimo
r1462	ringor
r1463	risito
r1464	rito
r1465	riuo
r1466	rixo
r1467	robigino
r1468	roborasco
r1469	roboro
r1470	rodo
r1471	rogito
r1472	rogo
r1473	ronco
r1474	roro
r1475	rostro
r1476	roto
r1477	rotundo
r1478	rubefacio
r1479	rubeo
r1479_sc	rubesco
r1480	rubico
r1481	rubrico
r1482	ructo
r1484	rudo
r1485	rufesco
r1486	rufo
r1487	rugo
r1488	rugio
r1489	rumifero
r1490	rumifico
r1491	rumigero
r1492	rumigo
r1493	rumino
r1494	rumito
r1495	rumo
r1496	rumpo
r1497	runcino
r1498	runco
r1499	ruo
r1500	ruro
r1501	ruspo
r1502	russesco
r1503	rusticor
r1504	rutilesco
r1505	rutilo
r1506	retento
r7053	reticesco
r8002	retroago
r8003	retrocedo
r8004	retrodo
r8005	retroduco
r8006	retroflecto
r8007	retrogradior
r8008	retroeo
r8009	retrolego
r8010	retrouerto
r8061	recursito
r8138	refrigo
r8212	remollesco
r9144	receno
r9367	rememini
r9375	remisceo
r9611	retrogrador
r9990	recalfio
s0009	sabbatizo
s0018	saburro
s0023	saccello
s0031	sacco
s0064	sacrifico
s0071	sacro
s0083	saepio
s0095	saeuio
s0117	sagino
s0118	sagio
s0124	sagitto
s0169	salio
s0173	salito
s0179	saliuo
s0182	salio
s0183	sallo
s0200	salso
s0212	saltito
s0213	salto
s0225	salueo
s0229	saluifico
s0232	saluo
s0245	saluto
s0257	samio
s0267	sancio
s0268	sanctesco
s0273	sanctifico
s0303	sanesco
s0312	sanguino
s0327	sannor
s0328	sano
s0339	sapio
s0345	saporo
s0352	saprophago
s0368	sarcio
s0376	sarcophago
s0381	sarculo
s0387	sardo
s0391	sario
s0403	sarpo
s0409	scisco
s0412	satagito
s0424	satio
s0432	satisdo
s0433	satisfacio
s0434	satisfit
s0438	sato
s0444	satullo
s0454	saturo
s0464	saucio
s0469	sauio
s0486	splendesco
s0501	scabio
s0505	scabo
s0508	scabreo
s0529	scalpello
s0531	scalpo
s0537	scalpurrio
s0550	scandalizio
s0553	scando
s0573	scarifio
s0575	scaripho
s0578	scarizo
s0582	scato
s0586	scaturrio
s0594	scelero
s0647	scindo
s0651	scintillo
s0654	scio
s0665	scirpo
s0672	sciscito
s0680	scitor
s0687	sclingo
s0707	scopo
s0708	scopo
s0741	scortor
s0746	scotomo
s0753	screo
s0758	scribo
s0765	scriptito
s0766	scripto
s0773	scripturio
s0801	scruto
s0805	sculpo
s0816	scurror
s0831	scutulo
s0849	sebo
s0856	secedo
s0858	secerno
s0862	secludo
s0864	seco
s0875	secto
s0880	secubito
s0881	secubo
s0887	secundo
s0912	sedeo
s0920	seditionor
s0922	sedo
s0923	seduco
s0942	segnesco
s0948	segredior
s0952	segrego
s0958	seiugo
s0961	seiungo
s0972	seligo
s0998	semento
s1024	semicingo
s1060	semigro
s1095	semino
s1151	semisso
s1163	semito
s1176	semiustulo
s1186	semoueo
s1207	seneo
s1207_sc	senesco
s1223	sensifico
s1241	sentino
s1243	sentio
s1259	separo
s1261	sepelio
s1268	sepono
s1332	sepulto
s1345	sequestro
s1348	sequo
s1357	sereno
s1359	seresco
s1374	seriuo
s1379	sermocino
s1381	sermono
s1384	sero
s1385	sero
s1386	sero
s1395	serpo
s1409	serro
s1419	seruio
s1428	seruo
s1430	sto
s1492	sessito
s1501	sentisco
s1504	seuehor
s1511	seuoco
s1551	sibilo
s1565	siccesco
s1569	sicco
s1574	sicilicissito
s1575	sicelisso
s1579	sicilio
s1598	sidero
s1604	sigillo
s1623	significo
s1624	signio
s1627	signo
s1638	sileo
s1638_sc	silesco
s1657	siliquor
s1663	siluesco
s1695	simo
s1703	simplico
s1705	simplo
s1722	simulo
s1729	sinapizo
s1731	sincero
s1741	singillo
s1748	singultio
s1749	singulto
s1756	sino
s1762	sinuo
s1791	sisto
s1804	sitio
s1835	sobrio
s1838	soccito
s1852	socio
s1890	soleo
s1897	solidesco
s1900	solido
s1914	solito
s1922	sollemnizo
s1927	sollicito
s1932	solo
s1937	solor
s1946	soluo
s1961	somnio
s1973	sonito
s1975	sono
s1991	sopio
s1996	soporo
s1999	sorbo
s2001	sorbillo
s2008	sordeo
s2008_sc	sordesco
s2011	sordido
s2027	sororio
s2036	sortio
s2046	sospito
s2061	spando
s2064	spargo
s2087	spatio
s2104	specio
s2118	specto
s2132	speculor
s2146	sperno
s2147	spero
s2156	stupesco
s2181	spico
s2183	spiculo
s2187	spinesco
s2215	spiro
s2219	spissesco
s2223	spisso
s2229	splendeo
s2230	splendico
s2231	splendido
s2233	splendifico
s2252	spolio
s2254	spolor
s2260	spondeo
s2270	spongizo
s2276	sponso
s2286	sportulor
s2292	spumesco
s2298	spumo
s2300	spuo
s2306	spurco
s2313	sputo
s2314	squaleo
s2314_sc	squalesco
s2339	stabilio
s2342	stabilito
s2346	stabulo
s2362	stagno
s2403	statumino
s2405	statuo
s2424	stello
s2439	stercoro
s2447	sterilesco
s2452	sterno
s2454	sternuo
s2457	sternuto
s2460	sterto
s2468	stigmo
s2478	stillo
s2479	stilo
s2479_sc	stilasco
s2486	stimulo
s2488	stinguo
s2497	stipendior
s2502	stipo
s2508	stipulo
s2512	stirpesco
s2536	stomachor
s2556	stramentor
s2564	strangulo
s2583	strenuo
s2585	strepito
s2586	strepo
s2589	strettillo
s2599	strido
s2607	strigo
s2612	stringo
s2614	strio
s2616	stritto
s2646	struo
s2656	studeo
s2666	stupefacio
s2667	stupefio
s2668	stupeo
s2669	stupido
s2679	stupro
s2695	suadeo
s2707	suauifico
s2721	subaccuso
s2729	subadmoueo
s2737	subalbico
s2746	subaperio
s2751	subaresco
s2754	subaro
s2755	subarro
s2758	subassentior
s2759	subasso
s2761	subaudio
s2763	subaugeo
s2764	subauro
s2765	subausculto
s2767	subbaiulo
s2770	subbibo
s2771	subblandior
s2774	subbullio
s2781	subcauo
s2783	subceno
s2791	subcoquo
s2799	subcultro
s2801	subcuneo
s2805	subdealbo
s2807	subdefendo
s2808	subdeficio
s2815	subdiffido
s2820	subdistinguo
s2824	subdito
s2825	subdiuido
s2828	subdo
s2829	subdoceo
s2834	subdomo
s2835	subdubito
s2836	subduco
s2843	subedo
s2844	subeo
s2847	suberigo
s2851	suberro
s2852	subexcuso
s2853	subexhibeo
s2854	subexplico
s2860	subhaereo
s2863	subhasto
s2866	subhorresco
s2870	subiaceo
s2872	subicio
s2877	subiecto
s2881	subigito
s2882	subigo
s2885	subincrepito
s2888	subindo
s2889	subinduco
s2890	subinfero
s2891	subinflo
s2892	subiniungo
s2894	subinstillo
s2896	subintellego
s2897	subintro
s2898	subintroduco
s2901	subinuideo
s2903	subinuito
s2904	subirascor
s2909	subito
s2914	subiugo
s2920	subiungo
s2921	sublabor
s2922	sublabro
s2923	sublacrimo
s2925	sublaqueo
s2926	sublateo
s2928	sublauo
s2930	sublecto
s2931	sublego
s2934	subleuo
s2937	sublido
s2941	subligo
s2947	sublimo
s2949	sublino
s2952	subluceo
s2954	subluco
s2955	sublugeo
s2957	subluo
s2963	submano
s2965	submeio
s2968	submergo
s2970	submerso
s2976	subministro
s2979	submitto
s2981	submoneo
s2984	submoueo
s2985	submugio
s2989	subintroeo
s2992	submuto
s2993	subnascor
s2994	subnato
s2995	subnauigo
s2996	subnecto
s2997	subnego
s2998	subneruo
s3005	subnoto
s3008	subo
s3014	suboffendo
s3015	subolo
s3017	subolfacio
s3019	suborior
s3022	suborno
s3023	subostendo
s3025	subpaenitet
s3028	subpalpor
s3030	subparasitor
s3031	subpateo
s3041	subradio
s3042	subrado
s3046	subrectito
s3051	subrelinquo
s3052	subremaneo
s3053	subremigo
s3055	subrepo
s3059	subrideo
s3061	surgo
s3064	subringor
s3065	subripio
s3067	subrodo
s3069	subrogo
s3074	subrubeo
s3078	subrumo
s3081	subruo
s3083	subrutilo
s3087	subsalto
s3092	subsanno
s3094	subscalpo
s3095	subscindo
s3097	subscribo
s3102	subseco
s3109	subsentio
s3110	subsequor
s3113	subsero
s3114	subsero
s3115	subseruio
s3117	subsicco
s3121	subsidior
s3123	subsido
s3127	subsigno
s3128	subsilio
s3132	subsipio
s3133	subsisto
s3138	subsoluo
s3139	subsono
s3140	subsortior
s3142	subspargo
s3148	substerno
s3150	substituo
s3154	substomachor
s3156	substrepo
s3157	substrido
s3158	substringo
s3160	substruo
s3161	subsudo
s3162	subsulto
s3163	subsum
s3164	subsuo
s3169	subtego
s3173	subtendo
s3174	subteneo
s3178	subterago
s3180	subtercurro
s3182	subterduco
s3183	subterfluo
s3184	subterfugio
s3185	subterfundo
s3186	subterhabeo
s3187	subteriaceo
s3188	subteriacio
s3190	subterlabor
s3191	subterlino
s3192	subterluo
s3194	subtermeo
s3195	subtermoueo
s3196	subternato
s3198	subtero
s3199	subterpendeo
s3203	subtersterno
s3205	subteruaco
s3206	subteruolo
s3207	subteruoluo
s3208	subtexo
s3211	subtilio
s3214	subtimeo
s3215	subtinnio
s3216	subtitubo
s3217	subtorqueo
s3219	subtraho
s3226	subtundo
s3228	subtussio
s3233	subuecto
s3235	subueho
s3236	subuello
s3237	subuerto
s3238	subuenio
s3248	subunguo
s3249	subuolo
s3251	subuoluo
s3256	suburgeo
s3257	suburo
s3259	succanto
s3260	succedo
s3261	succendo
s3266	succenturio
s3270	succerno
s3276	succido
s3277	succido
s3283	succingo
s3285	succano
s3289	succlamo
s3290	succlino
s3291	succollo
s3293	succrepo
s3294	succresco
s3297	succubo
s3300	succumbo
s3302	succurro
s3306	succusso
s3308	succutio
s3310	sucido
s3324	sudasco
s3330	sudo
s3338	suesco
s3341	suffarcino
s3345	suffero
s3346	sufferuefacio
s3347	sufferueo
s3351	sufficio
s3352	suffigo
s3354	suffimento
s3356	suffio
s3362	sufflamino
s3363	sufflammo
s3366	sufflo
s3369	suffoco
s3370	suffodio
s3381	suffrago
s3384	suffrico
s3385	suffringo
s3386	suffuco
s3387	suffugio
s3389	suffulcio
s3390	suffulgeo
s3393	suffumigo
s3394	suffumo
s3395	suffundo
s3396	suffundo
s3397	suffuror
s3402	suggero
s3405	suggillo
s3406	sugglutio
s3407	suggredior
s3412	suggrunnio
s3414	sugo
s3425	sulco
s3427	sullaturio
s3436	sum
s3436_sc	sum
s3447	summo
s3452	sumo
s3454	sumptito
s3459	suo
s3465	superabluo
s3466	superabundo
s3467	superaccommodo
s3468	superaceruo
s3469	superaccipio
s3472	superadhibeo
s3473	superadicio
s3474	superadnecto
s3475	superadorno
s3478	superaedifico
s3479	superaggero
s3480	superalligo
s3481	superambulo
s3483	superappareo
s3485	superappono
s3486	superaspergo
s3487	superasto
s3491	superattraho
s3494	superbibo
s3497	superbio
s3501	supercado
s3503	supercalco
s3504	supercedo
s3505	supercerto
s3508	supercino
s3510	supercorrigo
s3512	supercresco
s3513	supercubo
s3514	supercurro
s3515	supercustodio
s3516	superdeligo
s3517	superdestillo
s3518	superdico
s3520	superdo
s3521	superduco
s3523	superedo
s3524	superefficio
s3525	supereffluo
s3526	superegredior
s3527	supereleuo
s3528	superemico
s3529	superemineo
s3530	superemorior
s3531	superenato
s3532	supereo
s3534	supererogo
s3535	supereuolo
s3537	superexalto
s3539	superexcurro
s3540	superexeo
s3542	superexigo
s3543	superexsulto
s3544	superextendo
s3545	superextollo
s3546	superfero
s3547	superfeto
s3551	superficio
s3552	superfigo
s3553	superfio
s3555	superfloresco
s3557	superfluo
s3559	superfoedo
s3561	superforo
s3562	superfrutico
s3563	superfugio
s3564	superfulgeo
s3565	superfundo
s3567	supergaudeo
s3568	supergero
s3569	superglorifico
s3571	supergradio
s3573	superhabeo
s3575	superiaceo
s3576	superiacio
s3577	superiacto
s3579	superinligo
s3580	superillino
s3581	superimmineo
s3582	superimpendo
s3583	superimpono
s3584	superincendo
s3585	superincerno
s3586	superincido
s3587	superincido
s3588	superincresco
s3589	superincubo
s3590	superincumbo
s3594	superinduco
s3598	superinduo
s3599	superinfundo
s3600	superingero
s3601	superingredior
s3602	superinicio
s3603	superinspicio
s3604	superinsterno
s3605	superinstrepo
s3606	superinstruo
s3607	superinsulto
s3609	superintego
s3610	superintellego
s3611	superintendo
s3613	superintero
s3614	superinundo
s3615	superinunguo
s3616	superinueho
s3619	superlabor
s3620	superlacrimo
s3624	superligo
s3626	superlinio
s3627	superlino
s3629	superlucror
s3630	supermando
s3631	supermeo
s3632	supermetior
s3633	supermisceo
s3634	supermitto
s3636	supermolior
s3638	supermunio
s3640	supernasco
s3642	supernato
s3643	supernauigo
s3646	superno
s3647	supernomino
s3650	supero
s3652	superobruo
s3653	superoccido
s3654	superoccupo
s3656	superordino
s3660	superpendeo
s3661	superpingo
s3662	superplaudo
s3664	superpono
s3671	superquatio
s3673	superrado
s3674	superrideo
s3675	superruo
s3676	supersapio
s3677	superscando
s3678	superscribo
s3680	supersedeo
s3682	supersemino
s3683	supersero
s3685	supersido
s3686	supersilio
s3687	supersisto
s3688	supersorbeo
s3689	superspargo
s3690	superspero
s3691	superspicio
s3692	superstagno
s3693	superstatumino
s3694	supersterno
s3696	superstillo
s3699	superstito
s3700	supersto
s3701	superstringo
s3702	superstruo
s3704	supersum
s3704_sc	supersum
s3705	supersumo
s3706	supertego
s3708	supertendo
s3711	supertexo
s3712	supertollo
s3713	supertraho
s3716	superuaco
s3719	superuado
s3721	superuagor
s3722	superualeo
s3722_sc	superualesco
s3723	superuector
s3724	superueho
s3725	superuenio
s3727	superuestio
s3728	superuinco
s3729	superuiuo
s3731	superundo
s3732	superungo
s3733	superuolito
s3734	superuolo
s3735	superuoluo
s3736	superurgeo
s3740	supino
s3742	supo
s3744	supparo
s3748	suppedito
s3749	suppedo
s3751	supperturbor
s3754	suppetior
s3756	supperior
s3757	suppeto
s3758	suppilo
s3760	suppingo
s3761	suppingo
s3764	supplanto
s3766	suppleo
s3773	supplico
s3775	supplodo
s3777	suppo
s3778	suppono
s3780	supporto
s3789	supprimo
s3791	suppudet
s3794	suppuro
s3799	supputo
s3802	suprafundo
s3803	supragrauo
s3808	suprascando
s3810	suprasedeo
s3811	suprauiuo
s3819	surculo
s3823	surdesco
s3827	surdo
s3831	surio
s3836	suscenseo
s3841	suscepto
s3844	suscipio
s3848	suscito
s3853	suspecto
s3857	suspendo
s3862	suspicio
s3866	suspico
s3871	suspiro
s3877	sustento
s3878	sustineo
s3879	sustollo
s3884	susurro
s3906	sycophantor
s3920	syllogizo
s3953	syncopyzo
s3954	syncopo
s4021	submurmuro
s4028	seresco
s4031	stagno
s4038	supparo
s4040	superargumentor
s6133	substo
s6230	subuento
s6234	subuereor
s6237	subuelo
s6346	sufferuefio
s7731	subaemulor
s7998	subneruio
s8575	sicilicisso
s9575	scarifico
s9912	sido
s9994	subolesco
t0003	tabefacio
t0007	tabeo
t0007_sc	tabesco
t0017	tabifico
t0023	tablisso
t0033	tabulo
t0035	taceo
t0043	taedeo
t0045	taedio
t0056	taetro
t0068	talio
t0069	talipedo
t0090	tamino
t0096	tango
t0117	tardeo
t0117_sc	tardesco
t0129	tardo
t0156	taurobolior
t0174	taxo
t0200	tego
t0228	temero
t0231	temno
t0241	tempero
t0263	tempto
t0273	tendo
t0278	tenebresco
t0279	tenebrico
t0284	tenebro
t0289	teneo
t0291	teneresco
t0315	tenuesco
t0319	tepido
t0336	terebro
t0343	tergo
t0348	tergiuersor
t0349	tergoro
t0360	termino
t0371	tero
t0378	terreo
t0388	terrifico
t0395	territo
t0410	tertio
t0418	tessello
t0441	testiculo
t0445	testifico
t0450	testo
t0487	tetraplo
t0503	tetrinnio
t0504	tetrissito
t0513	texo
t0585	thermopoto
t0592	thesaurizo
t0605	tiaso
t0646	thymiamatizo
t0675	tibicino
t0695	timefacio
t0696	timeo
t0696_sc	timesco
t0710	tineo
t0712	tingo
t0716	tinnio
t0717	tinnipo
t0718	tinnito
t0726	tintinno
t0743	titillo
t0747	titio
t0751	titubo
t0752	titulo
t0753	tonesco
t0777	tolero
t0780	tollo
t0785	tolutor
t0795	tondeo
t0796	tono
t0797	tongeo
t0803	tonitruo
t0804	tremesco
t0811	tonsito
t0835	torculo
t0849	torno
t0854	torpefacio
t0855	torpeo
t0855_sc	torpesco
t0858	torporo
t0860	torqueo
t0862	torrefacio
t0863	torreo
t0865	torrido
t0872	tortiono
t0884	tosto
t0919	tracto
t0926	trado
t0927	traduco
t0933	turgesco
t0956	traho
t0957	traicio
t0967	tranquillo
t0970	transabeo
t0973	transadigo
t0978	transbeo
t0979	transbito
t0980	transcendo
t0982	transcido
t0983	transcolo
t0985	transcribo
t0988	transcurro
t0993	transeo
t0994	transero
t0995	transfero
t0997	transfigo
t1001	transfiguro
t1002	transfingo
t1005	transfluo
t1007	transfluuio
t1009	transfodio
t1013	transformo
t1014	transforo
t1017	transfreto
t1019	transfugio
t1021	transfumo
t1023	transfundo
t1024	transfungor
t1026	transgero
t1027	transglutio
t1028	transgredior
t1032	transigo
t1033	transilio
t1037	transito
t1040	transiugo
t1041	transiungo
t1042	translabor
t1047	translego
t1049	transloquor
t1050	transluceo
t1055	transmeo
t1057	transmigro
t1058	transmineo
t1061	transmitto
t1063	transmoueo
t1067	transmuto
t1068	transnato
t1069	transnauigo
t1070	transno
t1072	transnomino
t1073	transnubo
t1074	transnumero
t1078	transpello
t1080	transpicio
t1081	transplanto
t1082	transpono
t1084	transporto
t1087	transpungo
t1093	transtineo
t1095	transuado
t1096	transuarico
t1099	transueho
t1101	transuendo
t1102	transuenio
t1104	transuerbero
t1108	transuerso
t1109	transuerto
t1110	transuio
t1112	transulto
t1113	transumo
t1116	transuo
t1117	transuolito
t1118	transuolo
t1119	transuoluo
t1121	transuoro
t1143	tremefacio
t1144	tremefio
t1148	tremo
t1153	trepido
t1156	trepo
t1176	tribulo
t1184	tribuo
t1223	trico
t1268	trigemino
t1312	trinnio
t1337	tripertio
t1349	triplico
t1351	triplo
t1354	tripodo
t1361	tripudio
t1379	trissito
t1380	trisso
t1390	tristor
t1406	trittilo
t1409	trituro
t1420	triumpho
t1452	trucido
t1453	trucilo
t1459	trudo
t1463	trullisso
t1464	trunco
t1468	truo
t1470	truso
t1473	trutino
t1496	taedescit
t1497	terresco
t1498	torresco
t1688	tuberasco
t1690	tubero
t1694	tubicino
t1696	tubo
t1705	tuburcinor
t1710	tudiculo
t1711	tudito
t1712	tueo
t1720	tulo
t1723	tumefacio
t1724	tumefio
t1725	tumeo
t1725_sc	tumesco
t1732	tumulo
t1738	tumultuo
t1743	tundo
t1747	tunico
t1761	turbido
t1770	turbo
t1775	turbulento
t1783	turgeo
t1792	turifico
t1810	turpo
t1820	turundo
t1829	tussio
t1843	tuto
t1860	tympanizo
t8313	tepefacto
t9036	taciturio
t9309	tenuo
t9312	tepefacio
t9313	tepefio
t9314	tepeo
t9314_sc	tepesco
t9726	tintinnio
t9873	torto
t9978	transbibo
u0010	uacillo
u0013	uaco
u0014	uacuefacio
u0017	uacuo
u0021	uado
u0024	uado
u0029	uador
u0035	uagio
u0037	uagito
u0038	uago
u0047	ualedico
u0048	ualefacio
u0050	ualeo
u0056	ualido
u0062	ualleo
u0064	uallo
u0073	uanesco
u0083	uanno
u0086	uano
u0096	uaporo
u0102	uapulo
u0112	uarico
u0117	uariego
u0119	uario
u0122	uaro
u0144	uastesco
u0148	uastito
u0150	uasto
u0160	uaticino
u0174	udo
u0192	uectito
u0193	uecto
u0198	uegeo
u0203	uegeto
u0210	uehementesco
u0217	ueho
u0233	uelifico
u0238	uelito
u0244	uellico
u0246	uello
u0248	uelo
u0271	uendito
u0274	uendo
u0280	ueneno
u0284	ueneo
u0293	uenero
u0300	uenio
u0302	uenor
u0309	uentilo
u0312	uentito
u0313	uento
u0324	uentrigo
u0334	uenusto
u0360	uerberito
u0361	uerbero
u0365	uerbigero
u0368	uerbosor
u0369	uereor
u0372	uergo
u0383	uermesco
u0385	uermiculo
u0392	uermino
u0406	uerno
u0410	uero
u0412	uertigino
u0417	uerro
u0422	uerrunco
u0433	uersifico
u0438	uerso
u0454	uertiginor
u0459	uerto
u0465	ueruago
u0473	uesanio
u0475	uescitor
u0476	uesco
u0482	uesico
u0489	uesperasco
u0510	uestigo
u0512	uestio
u0526	ueterasco
u0530	ueteresco
u0537	uetero
u0539	ueto
u0545	uetustesco
u0557	uexo
u0602	uicinor
u0612	uictimo
u0613	uictito
u0626	uideo
u0631	uiduo
u0635	uieo
u0636	uigeo
u0636_sc	uigesco
u0644	uigilo
u0652	uigoro
u0653	uilesco
u0655	uilico
u0658	uilifico
u0661	uilito
u0685	uincio
u0688	uinco
u0691	uinculo
u0698	uindemio
u0707	uindico
u0725	ualesco
u0730	uio
u0744	uiolo
u0751	uiresco
u0757	uireo
u0757_sc	uiresco
u0772	uirginor
u0782	uiridesco
u0784	uiridico
u0787	uirido
u0807	uisco
u0823	uisio
u0826	uisito
u0827	uiso
u0831	uissio
u0862	uitilitigo
u0865	uitio
u0872	uito
u0888	uitulor
u0894	uitupero
u0904	uiuido
u0909	uiuifico
u0913	uiuo
u0919	ulcero
u0921	ulcisco
u0942	ultimo
u0961	ululo
u0977	umbresco
u0979	umbro
u0982	umecto
u0984	umefacio
u0985	umeo
u0985_sc	umesco
u0991	umido
u0995	umifico
u0997	umigo
u1006	uiuesco
u1013	uncino
u1017	unco
u1019	unctito
u1068	undo
u1073	unisco
u1079	unguento
u1086	unguito
u1091	unguo
u1111	unio
u1131	uno
u1148	uocifero
u1149	uocifico
u1151	uocito
u1152	uoco
u1165	uolito
u1167	uolo
u1168	uolo
u1188	uoluo
u1202	uoluto
u1211	uomito
u1214	uomo
u1222	uoro
u1227	uoueo
u1252	urgueo
u1257	urino
u1266	uro
u1276	uruo
u1285	usitor
u1297	ustuio
u1299	ustulo
u1302	usucapio
u1305	usufacio
u1310	usurecipio
u1317	usurpo
u1333	uto
u1353	uuesco
u1363	uulgo
u1370	uulnero
u1377	uulpinor
u1380	uulso
u1393	uxorculo
u7247	urco
u9015	uacefio
u9158	ubero
u9161	uberto
u9162	uberto
u9332	uenumdo
u9366	uerecundor
u9490	uesperor
u9545	uetusto
u9573	uibrisso
u9574	uibro
u9635	uiesco
u9720	uinito
z0009	zelo
z0026	zinzilo
z0027	zinzilulo
z0028	zinzio
