token	linked_form
Q19616	L31385-F1
Q57501	L33877-F4
Q50820	L33992-F14
Q30996	L33992-F5
Q57493	L30772-F136
Q71453	L30772-F136
Q43077	L33611-F4
Q47824	L30547-F137
Q46044	L30054-F1
Q23728	L29801-F10
Q46427	L33992-F1
Q68763	L33992-F1
Q4589	L27481-F4
Q4091	L27275-F128
Q31620	L32760-F83
Q11553	L28792-F68
Q70213	L33992-F1
Q943	L26736-F68
Q38050	L33994-F68
Q30375	L30409-F141
Q35030	L31870-F4
Q60561	L29666-F10
Q64593	L33994-F68
Q17954	L32647-F335
Q56811	L33992-F1
Q35131	L33992-F8
Q36165	L29666-F7
Q69274	L33992-F5
Q62718	L32647-F335
Q23932	L33992-F1
Q48545	L31801-F266
Q40962	L33992-F1
Q49912	L32649-F11
Q40987	L32308-F370
Q16938	L33992-F1
Q21025	L32647-F172
Q21025	L32647-F174
Q52667	L33992-F5
Q18670	L31466-F98
Q11548	L28792-F263
Q17241	L33992-F1
Q43973	L32308-F110
Q55024	L32649-F4
Q45285	L32647-F335
Q16813	L32647-F1
Q17844	L30774-F4
Q35065	L33992-F5
Q20136	L33992-F5
Q60040	L32649-F1
Q53450	L33992-F5
Q12528	L29018-F1
Q34011	L31385-F40
Q66643	L33992-F5
Q55854	L32649-F1
Q68887	L33992-F5
Q35370	L32308-F1
Q46508	L31385-F40
Q42082	L31385-F68
Q19883	L31385-F68
Q29206	L31870-F4
Q20799	L31385-F64
Q23492	L31385-F51
Q38780	L31385-F68
Q66542	L31385-F18
Q16521	L31385-F68
Q22796	L33992-F5
Q39434	L32308-F1
Q65101	L31385-F40
Q27648	L31385-F68
Q40051	L30229-F5
Q29795	L32760-F198
Q15499	L29049-F10
Q28912	L31385-F68
Q67834	L31385-F51
Q32871	L31385-F68
Q57082	L33992-F8
Q47786	L32647-F341
Q70944	L31385-F195
Q19207	L31385-F68
Q69758	L31385-F55
Q37863	L31385-F222
Q46895	L33992-F14
Q60716	L32649-F1
Q17424	L32647-F4
Q69659	L33992-F1
Q54865	L30229-F1
Q53094	L31385-F68
Q47669	L33992-F14
Q39298	L32647-F68
Q39660	L30229-F10
Q20893	L31385-F4
Q54060	L31385-F103
Q21656	L33992-F14
Q62034	L31385-F195
Q55218	L31385-F68
Q18399	L31385-F75
Q45913	L31385-F103
Q49109	L34196-F469
Q3769	L27204-F4
Q35310	L31385-F195
Q65923	L32308-F68
Q38908	L31385-F64
Q67946	L33992-F5
Q67416	L31385-F68
Q38135	L31385-F68
Q19924	L32308-F96
Q40261	L31385-F64
Q69491	L31385-F64
Q38241	L33992-F5
Q45628	L31385-F68
Q51633	L33585-F121
Q58264	L31385-F103
Q18209	L33992-F31
Q57302	L31385-F195
Q52622	L31385-F68
Q63991	L32910-F49
Q42895	L32910-F49
Q25226	L32910-F4
Q24236	L32910-F51
Q21380	L31385-F68
Q38824	L33585-F136
Q36950	L33585-F121
Q28882	L32308-F68
Q22720	L31385-F1
Q62200	L32321-F4
Q26964	L31811-F4
Q64678	L32910-F1
Q69551	L32321-F69
Q12649	L29049-F2
Q29296	L32321-F4
Q64588	L31385-F1
Q69247	L31385-F25
Q31614	L32910-F1
Q20398	L33264-F136
Q32807	L30547-F312
Q65654	L34196-F150
Q50090	L32910-F89
Q40086	L32910-F89
Q16607	L33992-F1
Q51828	L32321-F4
Q38631	L33992-F1
Q3152	L27107-F18
Q29969	L33992-F14
Q42284	L33992-F5
Q54890	L33992-F5
Q20899	L33992-F5
Q68032	L33992-F5
Q25246	L32910-F1
Q35252	L31385-F64
Q56692	L31385-F10
Q19736	L31385-F64
Q11669	L28844-F10
Q9003	L28269-F7
Q54195	L31385-F64
Q11635	L28844-F4
Q70316	L32647-F4
Q63348	L31385-F68
Q21132	L31385-F68
Q45680	L31385-F195
Q29784	L31385-F195
Q30170	L31385-F68
Q61838	L31385-F68
Q69068	L31385-F68
Q69437	L31385-F68
Q54100	L31385-F68
Q63316	L31385-F68
Q30595	L33992-F5
Q9246	L28296-F4
Q37575	L31385-F64
Q49965	L31385-F71
Q19258	L31385-F198
Q24222	L31385-F71
Q68001	L31385-F71
Q66254	L30169-F51
Q26069	L33176-F103
Q19046	L32702-F80
Q23027	L32647-F4
Q58538	L33992-F5
Q38380	L31385-F4
Q36547	L31385-F68
Q63116	L33992-F5
Q24163	L33992-F5
Q47736	L29859-F97
Q57336	L31385-F4
Q69476	L33992-F5
Q2353	L26989-F4
Q47807	L33992-F5
Q52853	L33992-F5
Q39482	L31385-F18
Q42135	L31385-F195
Q71180	L33530-F332
Q1102	L26736-F166
Q26399	L32308-F207
Q43671	L31385-F40
Q51995	L31385-F64
Q1024	L26736-F83
Q45850	L30772-F2
Q45216	L33992-F14
Q66847	L31385-F64
Q32083	L34257-F8
Q38239	L30772-F8
Q31937	L34638-F6
Q2967	L27066-F4
Q15878	L29049-F167
Q38305	L31385-F40
Q40146	L31385-F1
Q71223	L33254-F4
Q35927	L29059-F4
Q12517	L29018-F1
Q39205	L31385-F10
Q12540	L29018-F1
Q57268	L33992-F14
Q33659	L29859-F97
Q947	L26736-F166
Q70838	L33992-F5
Q46972	L32647-F68
Q25354	L33992-F5
Q32691	L31385-F18
Q43150	L33992-F5
Q18904	L31385-F222
Q51063	L33992-F14
Q52698	L32649-F1
Q55629	L32647-F4
Q45624	L31385-F55
Q57041	L33992-F5
Q36962	L33992-F1
Q53278	L31385-F222
Q66941	L32649-F68
Q63100	L31385-F71
Q16538	L30005-F230
Q62356	L33992-F5
Q32623	L33992-F5
Q66469	L31385-F222
Q55997	L32649-F75
Q62910	L32647-F68
Q22274	L31385-F68
Q28144	L33992-F5
Q57446	L31385-F4
Q40052	L31385-F68
Q44246	L31385-F4
Q38326	L31385-F213
Q21398	L31385-F68
Q39215	L31385-F71
Q62723	L30005-F230
Q17558	L33992-F14
Q38386	L30005-F206
Q63731	L31385-F68
Q20614	L30005-F230
Q38840	L32647-F4
Q39121	L33992-F14
Q35418	L32387-F184
Q38313	L31385-F78
Q26163	L31385-F68
Q64720	L30005-F230
Q31109	L33992-F5
Q21106	L32647-F68
Q59143	L31385-F40
Q36555	L31385-F213
Q28106	L33992-F1
Q68746	L32647-F4
Q20069	L30547-F373
Q67786	L32321-F7
Q49151	L33992-F1
Q17989	L32647-F195
Q39747	L33992-F5
Q20167	L33992-F18
Q63399	L32387-F184
Q21037	L31385-F22
Q63619	L31385-F198
Q59341	L33992-F18
Q63540	L32647-F335
Q70707	L33992-F5
Q30397	L32321-F75
Q26279	L31385-F64
Q41111	L31385-F156
Q40179	L31385-F68
Q49326	L33992-F5
Q23498	L30939-F64
Q30363	L31385-F55
Q37501	L33176-F445
Q27283	L31385-F51
Q5392	L27613-F51
Q68059	L31385-F109
Q33537	L31385-F156
Q68535	L31385-F222
Q56145	L31793-F218
Q61525	L33992-F5
Q61706	L31385-F265
Q49718	L33992-F41
Q35855	L31385-F18
Q19653	L33992-F47
Q53835	L31385-F22
Q48978	L33992-F18
Q58349	L31385-F22
Q21153	L31385-F198
Q17829	L34383-F213
Q44377	L30484-F238
Q48869	L33044-F4
Q55477	L33992-F5
Q52917	L31385-F156
Q26125	L33992-F5
Q63579	L33992-F14
Q18001	L31385-F10
Q68543	L31385-F4
Q26034	L32321-F4
Q40458	L31385-F1
Q18705	L33992-F47
Q38607	L31385-F22
Q68694	L32308-F195
Q38428	L31385-F22
Q18218	L31385-F198
Q24953	L33992-F41
Q63974	L31385-F18
Q70787	L32649-F75
Q52766	L31385-F55
Q24048	L31385-F222
Q41914	L32647-F4
Q20351	L33992-F1
Q52046	L31870-F4
Q16501	L34196-F192
Q46527	L33992-F5
Q19903	L31385-F18
Q32167	L31385-F68
Q30516	L33992-F5
Q23302	L33992-F14
Q70629	L30229-F4
Q46467	L33992-F92
Q5161	L27598-F36
Q5161	L28347-F18
Q5257	L27598-F103
Q5257	L28347-F52
Q64251	L33585-F121
Q21575	L31385-F68
Q38256	L33992-F92
Q44081	L31385-F18
Q37176	L33992-F5
Q26812	L33992-F5
Q32267	L33992-F5
Q5105	L27598-F36
Q5105	L28347-F18
Q22624	L33992-F5
Q58419	L31385-F40
Q47897	L31385-F64
Q57550	L31385-F18
Q34958	L31385-F68
Q29777	L31385-F4
Q15478	L29049-F8
Q5317	L27598-F36
Q5317	L28347-F18
Q25487	L33992-F5
Q71540	L31385-F64
Q38287	L31385-F4
Q42348	L31385-F68
Q25601	L33992-F8
Q7921	L28223-F183
Q11660	L28844-F4
Q41541	L32321-F4
Q25704	L29986-F64
Q7923	L28223-F71
Q27178	L30939-F64
Q70924	L32321-F10
Q46235	L30939-F68
Q20619	L33992-F5
Q52666	L30939-F68
Q44308	L33992-F5
Q54359	L32321-F10
Q43949	L30939-F64
Q34040	L30939-F71
Q44714	L31385-F195
Q41472	L30939-F68
Q45686	L31385-F10
Q45857	L33992-F5
Q36194	L31385-F18
Q53488	L30939-F75
Q28449	L31385-F18
Q17267	L31385-F75
Q66234	L31385-F195
Q7911	L28223-F71
Q38362	L33585-F121
Q59834	L32387-F180
Q37227	L33992-F5
Q27806	L33992-F5
Q27508	L30229-F1
Q16691	L29262-F38
Q69044	L33992-F5
Q54083	L30229-F1
Q1270	L26797-F38
Q29513	L33992-F5
Q62173	L30229-F156
Q55655	L30229-F156
Q2889	L27039-F18
Q67957	L31385-F75
Q17338	L31385-F18
Q4532	L27366-F75
Q64608	L31385-F68
Q17550	L33992-F14
Q559	L26651-F1
Q46166	L33992-F18
Q35070	L30005-F209
Q44126	L33585-F240
Q66237	L33992-F41
Q71165	L31385-F18
Q41496	L31385-F68
Q7011	L28023-F435
Q17839	L33044-F1
Q15746	L29049-F20
Q4512	L27366-F75
Q4504	L27366-F18
Q32859	L31385-F75
Q49048	L31385-F18
Q2880	L27039-F75
Q2872	L27039-F18
Q59925	L33585-F240
Q48500	L31385-F75
Q17185	L31385-F4
Q60252	L31385-F4
Q18142	L31385-F18
Q27706	L31385-F75
Q30372	L33492-F16
Q61682	L33492-F75
Q41315	L29262-F16
Q24758	L29262-F75
Q2875	L27039-F16
Q2890	L27039-F75
Q69332	L33992-F5
Q70474	L31385-F68
Q48934	L33143-F137
Q29954	L32308-F1
Q33589	L31385-F68
Q44755	L33585-F121
Q62442	L33992-F14
Q64456	L32649-F4
Q13076	L29049-F439
Q23853	L32321-F4
Q35181	L33992-F1
Q64525	L30229-F204
Q41373	L33992-F14
Q52313	L31385-F18
Q48112	L31385-F75
Q69857	L34570-F68
Q47675	L33992-F5
Q28608	L33992-F5
Q19315	L33992-F5
Q55659	L31385-F64
Q57704	L31385-F222
Q61726	L33992-F5
Q59677	L33992-F14
Q40803	L32308-F292
Q40522	L30229-F68
Q65282	L32760-F180
Q19595	L33992-F14
Q44306	L31385-F18
Q20396	L29261-F204
Q16475	L33585-F121
Q45539	L30229-F68
Q42865	L33992-F14
Q36828	L31385-F18
Q50911	L32321-F4
Q13424	L29049-F129
Q43408	L31385-F75
Q63943	L31385-F10
Q68654	L31385-F10
Q22318	L31385-F10
Q53653	L31385-F10
Q40000	L31385-F89
Q42217	L31385-F103
Q28660	L33585-F186
Q28905	L32476-F183
Q26148	L32321-F4
Q14555	L29049-F129
Q41277	L31385-F18
Q43581	L31385-F75
Q20945	L33992-F31
Q26778	L33992-F31
Q64342	L31385-F18
Q51182	L33143-F137
Q62613	L31385-F39
Q31504	L31385-F25
Q27284	L33992-F1
Q45262	L29262-F89
Q27743	L29262-F103
Q31517	L33585-F186
Q30619	L32387-F184
Q17049	L31385-F18
Q52416	L33992-F5
Q32737	L31385-F195
Q52456	L33992-F31
Q18411	L33143-F137
Q46743	L31385-F194
Q19656	L33992-F5
Q21511	L31385-F17
Q69727	L31385-F17
Q52972	L33992-F14
Q34243	L31385-F68
Q61204	L31385-F55
Q35123	L33992-F8
Q28715	L31385-F68
Q27958	L31801-F4
Q21544	L31385-F25
Q27894	L31385-F17
Q65709	L31385-F22
Q58012	L33992-F18
Q41538	L31385-F17
Q20859	L31385-F68
Q39745	L33992-F8
Q29400	L31385-F40
Q58597	L33992-F14
Q57237	L33992-F5
Q34446	L31385-F22
Q25536	L33062-F130
Q67196	L31385-F75
Q28063	L33992-F5
Q31255	L33992-F1
Q31868	L31385-F25
Q25447	L31385-F40
Q18413	L33992-F1
Q18400	L31870-F4
Q25652	L33992-F14
Q68375	L33992-F8
Q58112	L33143-F137
Q4815	L27585-F4
Q59051	L31385-F55
Q33413	L33992-F1
Q23875	L31385-F40
Q61044	L31385-F68
Q60673	L31385-F30
Q30946	L33992-F8
Q65486	L33992-F14
Q25441	L33992-F5
Q54914	L34196-F8
Q60475	L31385-F30
Q51407	L32321-F4
Q47954	L33992-F1
Q42559	L33992-F5
Q25945	L33992-F35
Q63081	L31385-F64
Q61560	L31385-F68
Q57659	L29078-F202
Q55667	L31385-F55
Q20344	L34570-F5
Q27384	L30484-F7
Q55781	L31385-F25
Q4847	L27585-F75
Q46234	L32321-F69
Q57517	L33992-F1
Q22246	L33143-F137
Q33740	L31385-F68
Q18488	L31385-F18
Q59398	L31385-F68
Q37295	L31385-F16
Q22206	L31385-F68
Q30752	L31385-F68
Q47236	L32321-F4
Q1044	L26736-F64
Q56596	L31385-F18
Q26308	L31385-F68
Q42913	L31385-F18
Q37252	L31385-F68
Q25905	L31385-F7
Q14977	L29049-F143
Q71494	L31385-F64
Q63418	L33992-F5
Q55125	L33585-F128
Q14341	L29049-F143
Q50135	L31385-F64
Q24418	L30944-F4
Q66930	L33992-F5
Q49594	L31385-F25
Q49654	L33580-F331
Q69889	L33992-F5
Q17935	L33992-F5
Q47326	L31385-F25
Q3492	L27160-F36
Q34283	L33992-F5
Q68479	L31385-F18
Q39369	L31385-F195
Q48944	L33992-F5
Q24650	L31385-F18
Q69119	L31385-F195
Q61700	L33992-F5
Q41067	L33992-F1
Q22820	L33580-F331
Q26026	L33992-F5
Q67347	L31385-F25
Q54355	L31385-F10
Q22892	L31385-F18
Q54149	L31385-F75
Q49881	L33992-F5
Q32216	L31385-F268
Q56897	L32387-F200
Q70686	L34570-F71
Q58781	L30584-F1
Q52021	L33992-F5
Q58900	L32649-F7
Q24259	L34196-F136
Q43711	L33992-F1
Q27658	L33992-F1
Q50932	L33992-F5
Q27419	L32308-F290
Q61937	L34570-F68
Q42351	L33992-F1
Q67151	L33992-F14
Q15915	L29049-F451
Q48809	L32647-F335
Q56880	L33992-F1
Q43960	L33992-F1
Q22508	L29339-F20
Q20808	L33992-F5
Q43773	L32308-F64
Q54025	L32678-F10
Q49158	L33994-F1
Q69899	L31385-F213
Q17179	L33992-F1
Q42383	L31385-F213
Q16009	L33992-F5
Q59175	L34196-F136
Q29841	L32387-F207
Q34824	L33585-F121
Q26204	L33992-F1
Q3137	L27099-F209
Q7277	L28061-F68
Q45423	L31385-F18
Q57535	L32308-F68
Q58207	L31385-F195
Q17620	L31385-F75
Q14312	L29049-F451
Q59346	L33992-F5
Q60158	L30547-F8
Q45666	L33580-F333
Q37343	L31385-F40
Q12510	L29018-F68
Q20129	L31385-F40
Q18128	L33580-F333
Q12514	L29018-F1
Q32632	L31385-F40
Q55764	L32649-F4
Q44542	L31801-F308
Q60958	L32321-F1
Q48425	L32649-F64
Q41316	L33992-F1
Q12512	L29018-F1
Q65987	L32321-F75
Q44121	L33176-F445
Q55760	L33992-F1
Q30314	L33992-F41
Q30617	L32649-F75
Q35087	L34314-F159
Q18572	L33992-F8
Q53063	L33992-F5
Q33280	L32308-F1
Q19681	L33992-F1
Q22214	L33992-F5
Q15928	L29049-F10
Q33873	L33992-F5
Q24041	L33992-F5
Q45147	L31793-F217
Q16127	L33992-F5
Q31857	L33992-F14
Q64583	L33176-F443
Q53136	L33176-F136
Q46538	L33992-F5
Q38562	L32321-F4
Q6455	L27893-F126
Q7462	L28082-F128
Q27104	L32321-F4
Q27870	L33992-F1
Q40747	L33992-F5
Q14028	L29049-F10
Q64657	L33992-F8
Q42298	L31801-F4
Q16524	L33992-F8
Q38923	L34570-F5
Q33400	L33992-F1
Q26901	L33992-F14
Q50286	L31801-F4
Q45691	L33992-F1
Q31455	L33992-F5
Q43532	L33992-F5
Q63192	L30547-F137
Q67490	L33994-F231
Q49626	L33992-F1
Q51978	L30225-F75
Q15747	L29049-F10
Q59821	L30671-F4
Q70324	L33992-F5
Q7493	L28085-F1
Q23087	L33992-F5
Q48098	L34419-F69
Q31425	L34268-F25
Q16227	L29219-F46
Q7492	L28085-F1
Q23343	L34570-F5
Q31822	L34657-F111
Q16781	L31801-F266
Q13492	L29049-F10
Q18579	L30944-F1
Q56698	L33992-F5
Q52657	L33992-F5
Q40686	L34657-F420
Q63879	L30930-F131
Q5535	L27857-F5
Q38463	L30229-F4
Q29705	L29232-F200
Q6464	L27901-F9
Q67944	L33530-F5
Q51222	L33992-F5
Q5529	L27857-F5
Q60689	L29232-F77
Q1323	L26798-F5
Q68652	L31997-F68
Q31223	L29666-F4
Q4210	L27327-F16
Q4210	L27345-F4
Q3696	L27173-F3
Q31241	L32321-F5
Q5644	L27857-F336
Q44179	L33992-F5
Q60823	L30229-F5
Q5728	L27857-F336
Q24384	L33992-F5
Q61806	L32321-F76
Q17898	L33176-F2
Q3711	L27181-F10
Q1061	L26736-F1
Q23735	L32321-F5
Q884	L26736-F1
Q45201	L32321-F5
Q1123	L26736-F1
Q49352	L29232-F69
Q14592	L29049-F22
Q42629	L33992-F1
Q1340	L26798-F11
Q34777	L33992-F1
Q50228	L29232-F112
Q50686	L29232-F158
Q21625	L33992-F5
Q5606	L27857-F156
Q53824	L29232-F180
Q55106	L33992-F41
Q28412	L33992-F14
Q20051	L33992-F41
Q6006	L27857-F156
Q3719	L27181-F8
Q34972	L29059-F1
Q39012	L29942-F4
Q9485	L28357-F68
Q68294	L29059-F1
Q44098	L29942-F4
Q9480	L28357-F4
Q1057	L26736-F11
Q41182	L33992-F5
Q33224	L32649-F236
Q46143	L33992-F14
Q30774	L33992-F5
Q54626	L31418-F75
Q7640	L28154-F4
Q13808	L29049-F137
Q32067	L31418-F65
Q47479	L33992-F5
Q47731	L33992-F14
Q3371	L27148-F8
Q59032	L33992-F1
Q51866	L30484-F4
Q58147	L33992-F1
Q12173	L28935-F4
Q24919	L31801-F218
Q16423	L33992-F5
Q40557	L33992-F1
Q36024	L33992-F5
Q4772	L27553-F16
Q49971	L33992-F5
Q55340	L31870-F4
Q44608	L31305-F71
Q16561	L31385-F71
Q22358	L33992-F5
Q43274	L30229-F16
Q4748	L27553-F16
Q8886	L28269-F7
Q59316	L32647-F195
Q59847	L33992-F5
Q67131	L33992-F5
Q63102	L31305-F68
Q60033	L33992-F5
Q1109	L26736-F1
Q63101	L32321-F4
Q25151	L30229-F1
Q22870	L30939-F64
Q69146	L32321-F4
Q60223	L30229-F4
Q21000	L30772-F128
Q26732	L32321-F7
Q70917	L29339-F306
Q36699	L33992-F5
Q18289	L33992-F1
Q37681	L33992-F1
Q23896	L33992-F92
Q49929	L33992-F92
Q36082	L33992-F5
Q34645	L32321-F4
Q2828	L26989-F1
Q29358	L33992-F5
Q51392	L31801-F218
Q54717	L33992-F5
Q55003	L33992-F1
Q24989	L33992-F1
Q20126	L30229-F4
Q52373	L33992-F1
Q12168	L28935-F109
Q54929	L33992-F92
Q66853	L33992-F5
Q22519	L34570-F5
Q44129	L33992-F1
Q58352	L33992-F8
Q50383	L33992-F1
Q42580	L32308-F1
Q63998	L33992-F14
Q52718	L33992-F5
Q49053	L30229-F4
Q34141	L30229-F7
Q61373	L33992-F5
Q60407	L32649-F1
Q31859	L32308-F1
Q71449	L33992-F5
Q58542	L31801-F218
Q63235	L33992-F5
Q20678	L33992-F5
Q61554	L33992-F14
Q61433	L33992-F5
Q19017	L33992-F14
Q40118	L33992-F5
Q41393	L33992-F1
Q18163	L30229-F4
Q61454	L33992-F1
Q37131	L33992-F1
Q3721	L27183-F150
Q30186	L33992-F1
Q26761	L33992-F14
Q48007	L30229-F10
Q54677	L32647-F195
Q52290	L33992-F5
Q44465	L33992-F5
Q57171	L32649-F1
Q64045	L31801-F4
Q2644	L26989-F51
Q58462	L29522-F127
Q12511	L29018-F156
Q60515	L31801-F4
Q41906	L31385-F24
Q60926	L31385-F17
Q21740	L33992-F5
Q17991	L33992-F5
Q60119	L31447-F214
Q16129	L31262-F4
Q36419	L31385-F51
Q22557	L32032-F4
Q58913	L32061-F3
Q11369	L28659-F112
Q19038	L33992-F4
Q71123	L33992-F5
Q42358	L33992-F1
Q21796	L33992-F5
Q46046	L33992-F5
Q60492	L30229-F4
Q39890	L32321-F4
Q36161	L33992-F1
Q55584	L32321-F4
Q52902	L33992-F1
Q65409	L32321-F4
Q58576	L33992-F1
Q1551	L26851-F68
Q31287	L33992-F14
Q26354	L32321-F4
Q66781	L33992-F1
Q40820	L33992-F5
Q43673	L33992-F1
Q57110	L33992-F14
Q62711	L33992-F5
Q23526	L33992-F5
Q64735	L30229-F4
Q1554	L26851-F254
Q35313	L29339-F152
Q30096	L33992-F14
Q25061	L29339-F8
Q27578	L30229-F4
Q55217	L33992-F5
Q13561	L29049-F364
Q51089	L31870-F4
Q26173	L33992-F5
Q22728	L33992-F5
Q20139	L33992-F1
Q49409	L33992-F5
Q38932	L33992-F1
Q52086	L30229-F4
Q22917	L33992-F5
Q53084	L33992-F1
Q27945	L31801-F218
Q22768	L33992-F5
Q18987	L33992-F5
Q39028	L33992-F1
Q53864	L30229-F4
Q57401	L33992-F5
Q33328	L33992-F1
Q68564	L33992-F5
Q34866	L33992-F1
Q16527	L30939-F68
Q2061	L26989-F4
Q23983	L33992-F5
Q2760	L26989-F4
Q21465	L33992-F5
Q2338	L26989-F4
Q68684	L33992-F5
Q2686	L26989-F4
Q62607	L30229-F4
Q1553	L26851-F252
Q20043	L33992-F5
Q47079	L33992-F5
Q20302	L31433-F328
Q46374	L33992-F5
Q71061	L33992-F5
Q53030	L31433-F328
Q49189	L33992-F5
Q1926	L26989-F1
Q60899	L33992-F5
Q36971	L33992-F5
Q29880	L29859-F97
Q18107	L31870-F4
Q15303	L29049-F364
Q25899	L33992-F5
Q52727	L30229-F4
Q50123	L34570-F5
Q60607	L33992-F1
Q21125	L29712-F8
Q12535	L29018-F1
Q33635	L33992-F5
Q15180	L29049-F10
Q63866	L33992-F5
Q29263	L33992-F5
Q37162	L29339-F8
Q1880	L26989-F1
Q43470	L32321-F4
Q63523	L33992-F1
Q65808	L29339-F152
Q51838	L32308-F64
Q43108	L33062-F152
Q39445	L33992-F5
Q17057	L29712-F36
Q16873	L32649-F1
Q34357	L32321-F4
Q37918	L33992-F5
Q3219	L27148-F8
Q40741	L33992-F1
Q47603	L33992-F5
Q21413	L33992-F5
Q22814	L33992-F5
Q2089	L26989-F232
Q31802	L29352-F54
Q13226	L29049-F337
Q68237	L33992-F5
Q9882	L28393-F4
Q46247	L33992-F1
Q20094	L33992-F5
Q53915	L33585-F121
Q39051	L33062-F174
Q26789	L29859-F1
Q2513	L26989-F68
Q52879	L33992-F14
Q66647	L33585-F121
Q68233	L29859-F1
Q42020	L33992-F5
Q2869	L27039-F68
Q30855	L31418-F68
Q37789	L32321-F4
Q64213	L33992-F1
Q33539	L33992-F5
Q62790	L32647-F195
Q63703	L33992-F5
Q3863	L27245-F8
Q3863	L27246-F8
Q10441	L28472-F164
Q7692	L28156-F53
Q4390	L27352-F178
Q18389	L33992-F5
Q13245	L29049-F2
Q19989	L33992-F1
Q34463	L33992-F31
Q32606	L29059-F1
Q45676	L33992-F35
Q7769	L28188-F68
Q66310	L29942-F4
Q22460	L29059-F4
Q42117	L30888-F14
Q25255	L32649-F166
Q24149	L31453-F171
Q3899	L27257-F128
Q58545	L29059-F13
Q53808	L29232-F80
Q9590	L28393-F7
Q44279	L33992-F5
Q19000	L32901-F582
Q31993	L29059-F13
Q17601	L33992-F8
Q9811	L28393-F7
Q24053	L31782-F454
Q45573	L29232-F73
Q40744	L31856-F7
Q42207	L33992-F8
Q69094	L33992-F5
Q41016	L32901-F582
Q41394	L29059-F13
Q19517	L33992-F5
Q19106	L29232-F73
Q43751	L29059-F18
Q13367	L29049-F137
Q31634	L29059-F18
Q21627	L33992-F5
Q27495	L29059-F18
Q12464	L28987-F68
Q49917	L33992-F5
Q15487	L29049-F137
Q9779	L28393-F7
Q33209	L32901-F576
Q70382	L33992-F5
Q23041	L33992-F5
Q21136	L33992-F14
Q17084	L32476-F207
Q7437	L28082-F128
Q71015	L32321-F4
Q36884	L33992-F8
Q32393	L34631-F208
Q40749	L33992-F103
Q28587	L33992-F5
Q61359	L33992-F5
Q38071	L33992-F1
Q26451	L33992-F14
Q33735	L32321-F7
Q6433	L27892-F388
Q7794	L28213-F194
Q48416	L33992-F8
Q39713	L33992-F8
Q50027	L34631-F71
Q7797	L28213-F193
Q60482	L33992-F8
Q34189	L33992-F5
Q7084	L28030-F109
Q7024	L28030-F363
Q66497	L33992-F5
Q50337	L33992-F5
Q21838	L33992-F14
Q27984	L33254-F18
Q58915	L33992-F5
Q37488	L33992-F5
Q68213	L33992-F1
Q37912	L33992-F5
Q61512	L33992-F5
Q6791	L28013-F7
Q69858	L33992-F14
Q58691	L33992-F5
Q31985	L30534-F4
Q7040	L28030-F101
Q32505	L30229-F89
Q35061	L30229-F180
Q30712	L33992-F5
Q71517	L33992-F31
Q63935	L33992-F5
Q53923	L33992-F5
Q9733	L28393-F92
Q7106	L28030-F101
Q56251	L34631-F106
Q43732	L33992-F8
Q7035	L28030-F355
Q27114	L33992-F31
Q56884	L30229-F89
Q7132	L28030-F75
Q70071	L33992-F5
Q7134	L28030-F1
Q33878	L32321-F69
Q23744	L33992-F31
Q48602	L33992-F5
Q7145	L28030-F35
Q35471	L33992-F5
Q7119	L28030-F387
Q64503	L30229-F4
Q19784	L33992-F5
Q42040	L33992-F1
Q16755	L33992-F5
Q15045	L29049-F10
Q52548	L33992-F14
Q62398	L33992-F5
Q57050	L33992-F5
Q63095	L32321-F4
Q13011	L29048-F3
Q13011	L29049-F4
Q18745	L33992-F5
Q37854	L33992-F5
Q21258	L30939-F68
Q66377	L33992-F5
Q7067	L28030-F355
Q25661	L33992-F5
Q49855	L33992-F41
Q30272	L33992-F5
Q67425	L33992-F8
Q29964	L30229-F7
Q52801	L32206-F7
Q44290	L30939-F68
Q42241	L33992-F8
Q24421	L30939-F1
Q67244	L33992-F5
Q4754	L27553-F1
Q64703	L33992-F5
Q18577	L33992-F5
Q32192	L32321-F4
Q62691	L33992-F1
Q7398	L28082-F8
Q54622	L32321-F4
Q49692	L33992-F1
Q50373	L33992-F14
Q52695	L31801-F218
Q69726	L33992-F5
Q29536	L30939-F68
Q1288	L26798-F198
Q20007	L30229-F4
Q46430	L33992-F5
Q47761	L32321-F4
Q32650	L33992-F1
Q34835	L30229-F4
Q1348	L26798-F198
Q28038	L33143-F209
Q19168	L33992-F5
Q18825	L33992-F5
Q21904	L33992-F5
Q64184	L33992-F5
Q6401	L27858-F180
Q9790	L28393-F4
Q57571	L33992-F5
Q54520	L32321-F4
Q37616	L33992-F1
Q9489	L28359-F53
Q39576	L33992-F5
Q9853	L28393-F4
Q37202	L33992-F14
Q46703	L31801-F218
Q30284	L33992-F5
Q51433	L33992-F5
Q46052	L33992-F1
Q32747	L32321-F4
Q59832	L33992-F1
Q53473	L31433-F328
Q40116	L33992-F5
Q30775	L31385-F64
Q35817	L33992-F5
Q44053	L33992-F5
Q50955	L33992-F5
Q7580	L28141-F51
Q25119	L33992-F5
Q19629	L31801-F218
Q66484	L33992-F5
Q54271	L32321-F4
Q47530	L33992-F1
Q50281	L33992-F5
Q57355	L32476-F207
Q19158	L31801-F68
Q39716	L33992-F5
Q20963	L33992-F5
Q45284	L30229-F18
Q38301	L33992-F14
Q7085	L28030-F363
