flexeme	lexeme	lila_lemma	wikibase_entry
a0577_280	a0577	87445	L270
a0585_281	a0585	87453	L271
a0586_282	a0586	87454	L272
a0586_283	a0586	87454	L273
a0588_284	a0588	87456	L274
a0589_285	a0589	87457	L275
a0592_286	a0592	87460	L276
a0593_287	a0593	87461	L277
a0594_288	a0594	87462	L278
a0595_289	a0595	87463	L279
a0596_290	a0596	87464	L280
a0597_291	a0597	87465	L281
a0598_292	a0598	87466	L282
a0599_293	a0599	87467	L283
a0600_294	a0600	87468	L284
a0603_295	a0603	87471	L285
a0607_296	a0607	87476	L286
a0614_297	a0614	87484	L287
a0615_298	a0615	87485	L288
a0617_299	a0617	87487	L289
a0617_300	a0617	87487	L290
a0618_301	a0618	87488	L291
a0623_302	a0623	87493	L292
a0628_303	a0628	87498	L293
a0630_304	a0630	87501	L294
a0630_305	a0630	87501	L295
a0630_306	a0630	87501	L296
a0639_307	a0639	87510	L297
a0639_308	a0639	87510	L298
a0641_311	a0641	87512	L301
a0643_312	a0643	87514	L302
a0645_313	a0645	87516	L303
a0646_314	a0646	87517	L304
a0647_315	a0647	87518	L305
a0648_316	a0648	87519	L306
a0653_317	a0653	87525	L307
a0662_318	a0662	87535	L308
a0662_319	a0662	87535	L309
a0668_320	a0668	87542	L310
a0668_321	a0668	87542	L311
a0669_322	a0669	87543	L312
a0676_324	a0676	87551	L313
a0676_325	a0676	87551	L314
a0679_326	a0679	87554	L315
a0680_327	a0680	87556	L316
a0682_328	a0682	87558	L317
a0682_329	a0682	87558	L318
a0683_330	a0683	87559	L319
a0684_331	a0684	87560	L320
a0684_332	a0684	87560	L321
a0690_333	a0690	87566	L322
a0692_336	a0692	87568	L323
a0692_337	a0692	87568	L324
a0693_340	a0693	87569	L325
a0693_341	a0693	87569	L326
a0694_342	a0694	87570	L327
a0695_343	a0695	87571	L328
a0697_344	a0697	87574	L329
a0698_345	a0698	87575	L330
a0699_346	a0699	87576	L331
a0700_347	a0700	87577	L332
a0700_348	a0700	87577	L333
a0701_349	a0701	87578	L334
a0701_350	a0701	87578	L335
a0703_351	a0703	87580	L336
a0703_352	a0703	87580	L337
a0704_353	a0704	87581	L338
a0707_354	a0707	87584	L339
a0707_355	a0707	87584	L340
a0708_356	a0708	87585	L341
a0708_357	a0708	87585	L342
a0709_360	a0709	87586	L343
a0709_361	a0709	87586	L344
a0710_362	a0710	87587	L345
a0710_363	a0710	87587	L346
a0710_364	a0710	87587	L347
a0716_365	a0716	87594	L348
a0716_366	a0716	87594	L349
a0717_367	a0717	87595	L350
a0717_368	a0717	87595	L351
a0718_369	a0718	87596	L352
a0718_370	a0718	87596	L353
a0719_371	a0719	87597	L354
a0719_372	a0719	87597	L355
a0721_373	a0721	87599	L356
a0721_374	a0721	87599	L357
a0722_375	a0722	87600	L358
a0722_376	a0722	87600	L359
a0723_377	a0723	87601	L360
a0723_378	a0723	87601	L361
a0724_379	a0724	87602	L363
a0727_380	a0727	87605	L364
a0727_381	a0727	87605	L365
a0727_382	a0727	87605	L366
a0727_383	a0727	87605	L367
a0729_384	a0729	87607	L368
a0730_385	a0730	87608	L369
a0732_386	a0732	87610	L370
a0733_387	a0733	87611	L371
a0740_388	a0740	87620	L372
a0740_389	a0740	87620	L373
a0748_390	a0748	87628	L374
a0751_391	a0751	87632	L375
a0752_393	a0752	87633	L376
a0753_394	a0753	87634	L377
a0754_395	a0754	87635	L378
a0757_396	a0757	87638	L379
a0757_397	a0757	87638	L380
a0758_398	a0758	87639	L381
a0758_399	a0758	87639	L382
a0759_400	a0759	87640	L383
a0760_401	a0760	87641	L384
a0760_402	a0760	87641	L385
a0761_403	a0761	87642	L386
a0764_405	a0764	87645	L387
a0766_406	a0766	87647	L388
a0766_407	a0766	87647	L389
a0768_408	a0768	87649	L390
a0770_409	a0770	87652	L391
a0772_410	a0772	87654	L392
a0772_411	a0772	87654	L393
a0774_412	a0774	87657	L394
a0777_413	a0777	87661	L395
a0780_414	a0780	87664	L396
a0781_415	a0781	87665	L397
a0792_416	a0792	87676	L398
a0792_417	a0792	87676	L399
a0793_418	a0793	87677	L400
a0793_419	a0793	87677	L401
a0796_420	a0796	87682	L402
a0796_421	a0796	87682	L403
a0799_423	a0799	87685	L404
a0800_424	a0800	87686	L405
a0807_425	a0807	87693	L406
a0807_426	a0807	87693	L407
a0809_427	a0809	87695	L408
a0809_428	a0809	87695	L409
a0810_429	a0810	87697	L410
a0811_430	a0811	87698	L411
a0820_431	a0820	87710	L412
a0822_432	a0822	87712	L413
a0829_433	a0829	87719	L414
a0829_434	a0829	87719	L415
a0831_435	a0831	87721	L416
a0832_436	a0832	87722	L417
a0832_437	a0832	87722	L418
a0833_438	a0833	87723	L419
a0835_439	a0835	87725	L420
a0836_440	a0836	87726	L421
a0841_441	a0841	87732	L422
a0852_442	a0852	87744	L423
a0860_443	a0860	87752	L424
a0860_444	a0860	87752	L425
a0862_445	a0862	87755	L426
a0880_446	a0880	87780	L427
a0880_sc_447	a0880_sc	87781	L428
a0890_448	a0890	87792	L429
a0890_449	a0890	87792	L430
a0900_450	a0900	87804	L431
a0940_451	a0940	87847	L432
a0951_452	a0951	87859	L433
a0951_453	a0951	87859	L434
a0961_454	a0961	87869	L435
a0985_455	a0985	87899	L436
a0994_456	a0994	87908	L437
a1003_457	a1003	87917	L438
a1014_458	a1014	87928	L439
a1025_459	a1025	87940	L440
a1025_460	a1025	87940	L441
a1028_462	a1028	87943	L442
a1034_463	a1034	87951	L443
a1042_464	a1042	87960	L444
a1054_465	a1054	87974	L445
a1064_466	a1064	87985	L446
a1064_467	a1064	87985	L447
a1076_468	a1076	87998	L448
a1076_469	a1076	87998	L449
a1079_470	a1079	88001	L450
a1079_471	a1079	88001	L451
a1079_472	a1079	88001	L452
a1079_473	a1079	88001	L453
a1079_474	a1079	88001	L454
a1079_475	a1079	88001	L455
a1080_479	a1080	88002	L456
a1080_480	a1080	88002	L457
a1081_481	a1081	88003	L458
a1081_482	a1081	88003	L459
a1084_483	a1084	88006	L460
a1084_484	a1084	88006	L461
a1085_485	a1085	88007	L462
a1085_486	a1085	88007	L463
a1087_487	a1087	88009	L464
a1087_488	a1087	88009	L465
a1093_489	a1093	88015	L466
a1093_490	a1093	88015	L467
a1098_491	a1098	88020	L468
a1098_492	a1098	88020	L469
a1099_493	a1099	88021	L470
a1099_494	a1099	88021	L471
a1101_495	a1101	88023	L472
a1101_496	a1101	88023	L473
a1104_497	a1104	88026	L474
a1104_498	a1104	88026	L475
a1105_501	a1105	88027	L476
a1105_502	a1105	88027	L477
a1108_503	a1108	88030	L478
a1108_504	a1108	88030	L479
a1111_505	a1111	88033	L480
a1111_506	a1111	88033	L481
a1112_509	a1112	88034	L482
a1113_510	a1113	88035	L483
a1113_511	a1113	88035	L484
a1114_512	a1114	88036	L485
a1114_513	a1114	88036	L486
a1114_514	a1114	88036	L487
a1114_515	a1114	88036	L488
a1115_516	a1115	88037	L489
a1115_517	a1115	88037	L490
a1116_518	a1116	88038	L491
a1116_519	a1116	88038	L492
a1116_520	a1116	88038	L493
a1116_521	a1116	88038	L494
a1117_522	a1117	88039	L495
a1117_523	a1117	88039	L496
a1118_524	a1118	88040	L497
a1118_525	a1118	88040	L498
a1119_526	a1119	88041	L499
a1119_527	a1119	88041	L500
a1120_528	a1120	88042	L501
a1120_529	a1120	88042	L502
a1122_530	a1122	88044	L503
a1122_531	a1122	88044	L504
a1122_532	a1122	88044	L505
a1139_533	a1139	88063	L506
a1139_534	a1139	88063	L507
a1140_535	a1140	88064	L508
a1140_536	a1140	88064	L509
a1141_537	a1141	88065	L510
a1141_538	a1141	88065	L511
a1142_539	a1142	88066	L512
a1142_540	a1142	88066	L513
a1144_541	a1144	88068	L514
a1144_542	a1144	88068	L515
a1149_543	a1149	88073	L516
a1149_544	a1149	88073	L517
a1150_545	a1150	88074	L518
a1150_546	a1150	88074	L519
a1152_547	a1152	88076	L520
a1152_548	a1152	88076	L521
a1154_549	a1154	88078	L522
a1154_550	a1154	88078	L523
a1156_551	a1156	88080	L524
a1156_552	a1156	88080	L525
a1157_553	a1157	88081	L526
a1157_554	a1157	88081	L527
a1158_555	a1158	88083	L528
a1158_557	a1158	88083	L529
a1164_559	a1164	88091	L530
a1164_560	a1164	88091	L531
a1169_561	a1169	88096	L532
a1176_562	a1176	88103	L533
a1183_563	a1183	88110	L534
a1183_564	a1183	88110	L535
a1183_565	a1183	88110	L536
a1183_566	a1183	88110	L537
a1188_567	a1188	88116	L538
a1188_568	a1188	88116	L539
a1204_569	a1204	88134	L540
a1204_570	a1204	88134	L541
a1204_571	a1204	88134	L542
a1204_572	a1204	88134	L543
a1204_573	a1204	88134	L544
a1204_574	a1204	88134	L545
a1208_575	a1208	88140	L546
a1216_576	a1216	88152	L547
a1236_577	a1236	88177	L548
a1250_578	a1250	88191	L549
a1267_579	a1267	88211	L550
a1282_580	a1282	88232	L551
a1282_581	a1282	88232	L552
a1285_582	a1285	88236	L553
a1290_583	a1290	88242	L554
a1299_584	a1299	88251	L555
a1333_585	a1333	88293	L556
a1333_586	a1333	88293	L557
a1337_587	a1337	88297	L558
a1337_sc_588	a1337_sc	88298	L559
a1359_589	a1359	88326	L560
a1362_590	a1362	88329	L561
a1378_591	a1378	88348	L562
a1378_592	a1378	88348	L563
a1379_593	a1379	88349	L564
a1384_594	a1384	88354	L565
a1384_595	a1384	88354	L566
a1385_596	a1385	88355	L567
a1385_597	a1385	88355	L568
a1386_598	a1386	88356	L569
a1386_599	a1386	88356	L570
a1387_600	a1387	88357	L571
a1387_601	a1387	88357	L572
a1388_602	a1388	88358	L573
a1388_603	a1388	88358	L574
a1390_604	a1390	88360	L575
a1390_605	a1390	88360	L576
a1392_606	a1392	88362	L577
a1392_607	a1392	88362	L578
a1393_608	a1393	88363	L579
a1393_609	a1393	88363	L580
a1393_610	a1393	88363	L581
a1393_611	a1393	88363	L582
a1398_612	a1398	88368	L583
a1398_613	a1398	88368	L584
a1403_614	a1403	88373	L585
a1403_615	a1403	88373	L586
a1404_616	a1404	88374	L587
a1404_617	a1404	88374	L588
a1408_618	a1408	88378	L589
a1414_619	a1414	88384	L590
a1414_620	a1414	88384	L591
a1415_621	a1415	88385	L592
a1415_622	a1415	88385	L593
a1415_623	a1415	88385	L594
a1415_624	a1415	88385	L595
a1416_625	a1416	88386	L596
a1416_626	a1416	88386	L597
a1417_627	a1417	88388	L598
a1417_628	a1417	88388	L599
a1417_629	a1417	88387	L600
a1417_630	a1417	88388	L601
a1417_631	a1417	88388	L602
a1417_632	a1417	88387	L603
a1418_633	a1418	88389	L604
a1418_634	a1418	88389	L605
a1424_635	a1424	88395	L606
a1424_636	a1424	88395	L607
a1425_637	a1425	88396	L608
a1425_638	a1425	88396	L609
a1426_639	a1426	88397	L610
a1426_640	a1426	88397	L611
a1428_641	a1428	88399	L612
a1428_642	a1428	88399	L613
a1434_643	a1434	88405	L614
a1434_644	a1434	88405	L615
a1436_645	a1436	88407	L616
a1436_646	a1436	88407	L617
a1436_647	a1436	88407	L618
a1436_648	a1436	88407	L619
a1437_649	a1437	88408	L620
a1437_650	a1437	88408	L621
a1439_651	a1439	88410	L622
a1439_652	a1439	88410	L623
a1440_653	a1440	88411	L624
a1440_654	a1440	88411	L625
a1441_655	a1441	88412	L626
a1441_656	a1441	88412	L627
a1442_657	a1442	88413	L628
a1442_658	a1442	88413	L629
a1457_659	a1457	88429	L630
a1457_660	a1457	88429	L631
a1457_661	a1457	88429	L632
a1461_662	a1461	88433	L633
a1474_663	a1474	88447	L634
a1476_664	a1476	88449	L635
a1476_665	a1476	88449	L636
a1486_666	a1486	88461	L637
a1493_667	a1493	88468	L638
a1495_668	a1495	88470	L639
a1499_669	a1499	88474	L640
a1499_670	a1499	88474	L641
a1508_671	a1508	88484	L642
a1527_672	a1527	88503	L643
a1533_673	a1533	88509	L644
a1533_676	a1533	88509	L645
a1533_677	a1533	88509	L646
a1537_679	a1537	88513	L647
a1537_680	a1537	88513	L648
a1537_681	a1537	88513	L649
a1537_682	a1537	88513	L650
a1552_683	a1552	88533	L651
a1570_684	a1570	88555	L652
a1570_685	a1570	88555	L653
a1571_686	a1571	88556	L654
a1576_687	a1576	88563	L655
a1578_688	a1578	88566	L656
a1579_689	a1579	88567	L657
a1585_690	a1585	88574	L658
a1586_691	a1586	88575	L659
a1590_692	a1590	88579	L660
a1600_693	a1600	88591	L661
a1612_694	a1612	88603	L662
a1622_695	a1622	88613	L663
a1626_696	a1626	88618	L664
a1626_697	a1626	88618	L665
a1650_698	a1650	88642	L666
a1650_699	a1650	88642	L667
a1653_701	a1653	88645	L668
a1679_702	a1679	88674	L669
a1679_703	a1679	88674	L670
a1679_704	a1679	88674	L671
a1682_705	a1682	88678	L672
a1684_706	a1684	88680	L673
a1688_707	a1688	88685	L674
a1692_708	a1692	88691	L675
a1694_709	a1694	88693	L676
a1694_710	a1694	88693	L677
a1705_711	a1705	88705	L678
a1709_712	a1709	88709	L679
a1712_713	a1712	88713	L680
a1723_714	a1723	88724	L681
a1724_716	a1724	88725	L682
a1752_717	a1752	88756	L683
a1762_718	a1762	88768	L684
a1762_719	a1762	88768	L685
a1766_720	a1766	88773	L686
a1772_721	a1772	88779	L687
a1774_722	a1774	88781	L688
a1777_723	a1777	88784	L689
a1781_724	a1781	88788	L690
a1781_725	a1781	88788	L691
a1781_726	a1781	88788	L692
a1781_727	a1781	88788	L693
a1786_729	a1786	88793	L694
a1792_730	a1792	88799	L695
a1812_731	a1812	88822	L696
a1812_732	a1812	88822	L697
a1874_733	a1874	88891	L698
a1875_734	a1875	88892	L699
a1878_736	a1878	88896	L700
a1895_737	a1895	88914	L701
a1896_738	a1896	88915	L702
a1899_739	a1899	88918	L703
a1919_740	a1919	88943	L704
a1925_741	a1925	88951	L705
a1925_742	a1925	88951	L706
a1925_743	a1925	88951	L707
a1944_744	a1944	88974	L708
a1944_745	a1944	88974	L709
a1951_746	a1951	88982	L710
a1957_747	a1957	88988	L711
a1957_sc_748	a1957_sc	88989	L712
a1971_749	a1971	89009	L713
a1971_750	a1971	89009	L714
a1983_751	a1983	89023	L715
a1983_752	a1983	89023	L716
a2002_753	a2002	89044	L717
a2009_754	a2009	89053	L718
a2015_755	a2015	89060	L719
a2026_756	a2026	89073	L720
a2041_757	a2041	89089	L721
a2059_758	a2059	89109	L722
a2059_759	a2059	89109	L723
a2062_760	a2062	89112	L724
a2062_761	a2062	89112	L725
a2065_762	a2065	89117	L726
a2071_763	a2071	89123	L727
a2071_764	a2071	89123	L728
a2090_765	a2090	89144	L729
a2112_766	a2112	89168	L730
a2117_767	a2117	89173	L731
a2118_769	a2118	89174	L732
a2124_770	a2124	89180	L733
a2128_771	a2128	89184	L734
a2134_772	a2134	89191	L735
a2135_773	a2135	89192	L736
a2141_774	a2141	89198	L737
a2150_775	a2150	89207	L738
a2157_776	a2157	89214	L739
a2157_777	a2157	89214	L740
a2164_778	a2164	89221	L741
a2165_779	a2165	89222	L742
a2176_780	a2176	89233	L743
a2176_781	a2176	89233	L744
a2177_782	a2177	89234	L745
a2180_783	a2180	89237	L746
a2183_784	a2183	89241	L747
a2183_785	a2183	89241	L748
a2184_786	a2184	89242	L749
a2185_787	a2185	89243	L750
a2225_788	a2225	89287	L751
a2252_789	a2252	89321	L752
a2261_790	a2261	89331	L753
a2270_791	a2270	89342	L754
a2278_792	a2278	89351	L755
a2285_793	a2285	89358	L756
a2285_794	a2285	89358	L757
a2299_795	a2299	89372	L758
a2302_796	a2302	89375	L759
a2302_797	a2302	89375	L760
a2303_798	a2303	89376	L761
a2303_799	a2303	89376	L762
a2317_800	a2317	89391	L763
a2322_801	a2322	89397	L764
a2327_802	a2327	89402	L765
a2364_803	a2364	89449	L766
a2365_804	a2365	89450	L767
a2365_805	a2365	89451	L768
a2384_806	a2384	89473	L769
a2395_808	a2395	89485	L770
a2404_809	a2404	89494	L771
a2412_810	a2412	89504	L772
a2417_811	a2417	89509	L773
a2418_812	a2418	89510	L774
a2418_813	a2418	89510	L775
a2428_814	a2428	89523	L776
a2439_815	a2439	89534	L777
a2442_816	a2442	89538	L778
a2442_817	a2442	89538	L779
a2453_818	a2453	89552	L780
a2460_819	a2460	89559	L781
a2468_820	a2468	89567	L782
a2468_821	a2468	89567	L783
a2469_822	a2469	89568	L784
a2469_823	a2469	89568	L785
a2473_824	a2473	89572	L786
a2473_825	a2473	89572	L787
a2474_826	a2474	89573	L788
a2474_827	a2474	89573	L789
a2476_828	a2476	89575	L790
a2480_829	a2480	89579	L791
a2480_830	a2480	89579	L792
a2481_831	a2481	89580	L793
a2481_832	a2481	89580	L794
a2482_833	a2482	89581	L795
a2482_834	a2482	89581	L796
a2485_835	a2485	89584	L797
a2488_836	a2488	89587	L798
a2488_837	a2488	89587	L799
a2491_838	a2491	89590	L800
a2491_839	a2491	89590	L801
a2494_840	a2494	89593	L802
a2494_841	a2494	89593	L803
a2498_842	a2498	89597	L804
a2498_844	a2498	89597	L805
a2500_846	a2500	89599	L806
a2500_847	a2500	89599	L807
a2501_848	a2501	89600	L808
a2501_849	a2501	89600	L809
a2504_850	a2504	89603	L810
a2504_851	a2504	89603	L811
a2504_852	a2504	89603	L812
a2504_853	a2504	89603	L813
a2508_854	a2508	89607	L814
a2508_855	a2508	89607	L815
a2508_856	a2508	89607	L816
a2508_857	a2508	89607	L817
a2508_858	a2508	89607	L818
a2508_859	a2508	89607	L819
a2510_860	a2510	89610	L820
a2510_861	a2510	89610	L821
a2512_862	a2512	89612	L822
a2512_863	a2512	89612	L823
a2513_864	a2513	89613	L824
a2513_865	a2513	89613	L825
a2516_870	a2516	89616	L826
a2516_871	a2516	89616	L827
a2517_872	a2517	89617	L828
a2517_873	a2517	89617	L829
a2520_874	a2520	89620	L830
a2520_875	a2520	89620	L831
a2522_876	a2522	89622	L832
a2522_877	a2522	89622	L833
a2523_878	a2523	89623	L834
a2523_879	a2523	89623	L835
a2523_880	a2523	89623	L836
a2523_881	a2523	89623	L837
a2526_882	a2526	89626	L838
a2526_883	a2526	89626	L839
a2527_884	a2527	89627	L840
a2527_885	a2527	89627	L841
a2527_886	a2527	89627	L842
a2527_887	a2527	89627	L843
a2528_888	a2528	89628	L844
a2528_889	a2528	89628	L845
a2535_890	a2535	89635	L846
a2535_891	a2535	89635	L847
a2538_892	a2538	89638	L848
a2538_893	a2538	89638	L849
a2539_894	a2539	89639	L850
a2539_895	a2539	89639	L851
a2540_896	a2540	89640	L852
a2540_897	a2540	89640	L853
a2542_898	a2542	89642	L854
a2542_899	a2542	89642	L855
a2543_900	a2543	89643	L856
a2543_901	a2543	89643	L857
a2545_902	a2545	89645	L858
a2545_903	a2545	89645	L859
a2546_904	a2546	89646	L860
a2546_905	a2546	89646	L861
a2547_906	a2547	89647	L862
a2547_907	a2547	89647	L863
a2548_908	a2548	89648	L864
a2548_909	a2548	89648	L865
a2553_910	a2553	89654	L866
a2575_911	a2575	89681	L867
a2622_912	a2622	89734	L868
a2658_913	a2658	89779	L869
a2662_914	a2662	89783	L870
a2669_915	a2669	89790	L871
a2683_916	a2683	89806	L872
a2688_917	a2688	89811	L873
a2688_920	a2688	89812	L874
a2688_921	a2688	89812	L875
a2688_922	a2688	89811	L876
a2688_925	a2688	89812	L877
a2688_926	a2688	89812	L878
a2724_927	a2724	89853	L879
a2727_928	a2727	89857	L880
a2763_929	a2763	89896	L881
a2767_930	a2767	89900	L882
a2773_931	a2773	89906	L883
a2777_932	a2777	89911	L884
a2777_933	a2777	89911	L885
a2778_934	a2778	89912	L886
a2778_sc_935	a2778_sc	89913	L887
a2806_936	a2806	89944	L888
a2809_937	a2809	89947	L889
a2809_938	a2809	89947	L890
a2816_939	a2816	89955	L891
a2834_940	a2834	89974	L892
a2888_941	a2888	90036	L893
a2895_942	a2895	90045	L894
a2901_943	a2901	90052	L895
a2912_944	a2912	90066	L896
a2912_945	a2912	90066	L897
a2918_946	a2918	90073	L898
a2918_947	a2918	90073	L899
a2919_948	a2919	90074	L900
a2919_949	a2919	90074	L901
a2920_950	a2920	90075	L902
a2921_951	a2921	90076	L903
a2921_952	a2921	90076	L904
a2924_953	a2924	90079	L905
a2924_954	a2924	90079	L906
a2928_955	a2928	90083	L907
a2928_956	a2928	90083	L908
a2929_957	a2929	90084	L909
a2929_958	a2929	90084	L910
a2956_959	a2956	90114	L911
a2967_960	a2967	90127	L912
a2971_961	a2971	90131	L913
a2971_962	a2971	90131	L914
a2978_963	a2978	90138	L915
a2978_964	a2978	90138	L916
a2980_965	a2980	90140	L917
a3003_966	a3003	90164	L918
a3003_967	a3003	90164	L919
a3016_968	a3016	90180	L920
a3016_969	a3016	90180	L921
a3021_970	a3021	90185	L922
a3021_971	a3021	90185	L923
a3021_972	a3021	90185	L924
a3021_973	a3021	90185	L925
a3027_974	a3027	90191	L926
a3028_975	a3028	90192	L927
a3028_976	a3028	90192	L928
a3034_979	a3034	90198	L929
a3034_980	a3034	90198	L930
a3068_981	a3068	90236	L931
a3068_982	a3068	90236	L932
a3070_983	a3070	90238	L933
a3070_984	a3070	90238	L934
a3075_985	a3075	90243	L935
a3075_986	a3075	90243	L936
a3075_987	a3075	90243	L937
a3075_988	a3075	90243	L938
a3083_991	a3083	90251	L939
a3084_992	a3084	90252	L940
a3091_994	a3091	90262	L941
a3091_995	a3091	90262	L942
a3096_996	a3096	90267	L943
a3096_997	a3096	90267	L944
a3101_998	a3101	90273	L945
a3101_999	a3101	90273	L946
a3107_1000	a3107	90279	L947
a3107_1001	a3107	90279	L948
a3110_1002	a3110	90284	L949
a3110_1003	a3110	90284	L950
a3116_1004	a3116	90292	L951
a3116_1005	a3116	90292	L952
a3123_1006	a3123	90300	L953
a3123_1007	a3123	90300	L954
a3124_1008	a3124	90301	L955
a3124_1009	a3124	90301	L956
a3134_1010	a3134	90312	L957
a3134_1011	a3134	90312	L958
a3135_1012	a3135	90313	L959
a3135_1013	a3135	90313	L960
a3137_1014	a3137	90315	L961
a3137_1015	a3137	90315	L962
a3140_1016	a3140	90320	L963
a3140_1017	a3140	90320	L964
a3141_1018	a3141	90321	L965
a3141_1019	a3141	90321	L966
a3145_1020	a3145	90325	L967
a3145_1021	a3145	90325	L968
a3145_1022	a3145	90325	L969
a3145_1023	a3145	90325	L970
a3147_1024	a3147	90327	L971
a3147_1025	a3147	90327	L972
a3154_1026	a3154	90335	L973
a3154_1027	a3154	90335	L974
a3155_1028	a3155	90336	L975
a3155_1029	a3155	90336	L976
a3156_1030	a3156	90337	L977
a3156_1031	a3156	90337	L978
a3157_1034	a3157	90338	L979
a3157_1035	a3157	90338	L980
a3159_1036	a3159	90340	L981
a3159_1037	a3159	90340	L982
a3160_1038	a3160	90342	L983
a3160_1039	a3160	90342	L984
a3162_1040	a3162	90344	L985
a3162_1041	a3162	90344	L986
a3168_1042	a3168	90350	L987
a3168_1043	a3168	90350	L988
a3169_1044	a3169	90351	L989
a3169_1045	a3169	90351	L990
a3170_1046	a3170	90352	L991
a3170_1047	a3170	90352	L992
a3171_1048	a3171	90353	L993
a3171_1049	a3171	90353	L994
a3171_1050	a3171	90353	L995
a3171_1051	a3171	90353	L996
a3175_1052	a3175	90357	L997
a3175_1053	a3175	90357	L998
a3175_1054	a3175	90357	L999
a3175_1055	a3175	90357	L1000
a3177_1058	a3177	90359	L1001
a3177_1059	a3177	90359	L1002
a3183_1060	a3183	90365	L1003
a3183_1061	a3183	90365	L1004
a3184_1062	a3184	90366	L1005
a3184_1063	a3184	90366	L1006
a3186_1064	a3186	90368	L1007
a3186_1065	a3186	90368	L1008
a3187_1066	a3187	90369	L1009
a3187_1067	a3187	90369	L1010
a3188_1068	a3188	90370	L1011
a3188_1069	a3188	90370	L1012
a3190_1070	a3190	90372	L1013
a3190_1071	a3190	90372	L1014
a3191_1072	a3191	90373	L1015
a3191_1073	a3191	90373	L1016
a3192_1074	a3192	90374	L1017
a3192_1075	a3192	90374	L1018
a3192_1076	a3192	90374	L1019
a3192_1077	a3192	90374	L1020
a3193_1078	a3193	90375	L1021
a3193_1079	a3193	90375	L1022
a3194_1080	a3194	90376	L1023
a3194_1081	a3194	90376	L1024
a3196_1084	a3196	90378	L1025
a3196_1085	a3196	90378	L1026
a3201_1086	a3201	90383	L1027
a3201_1087	a3201	90383	L1028
a3203_1088	a3203	90385	L1029
a3203_1089	a3203	90385	L1030
a3204_1090	a3204	90386	L1031
a3204_1091	a3204	90386	L1032
a3209_1092	a3209	90391	L1033
a3209_1093	a3209	90391	L1034
a3210_1094	a3210	90392	L1035
a3210_1095	a3210	90392	L1036
a3212_1096	a3212	90394	L1037
a3212_1097	a3212	90394	L1038
a3213_1098	a3213	90395	L1039
a3213_1099	a3213	90395	L1040
a3229_1100	a3229	90412	L1041
a3229_1101	a3229	90412	L1042
a3237_1102	a3237	90421	L1043
a3237_1103	a3237	90421	L1044
a3238_1104	a3238	90422	L1045
a3238_1105	a3238	90422	L1046
a3239_1106	a3239	90423	L1047
a3239_1107	a3239	90423	L1048
a3247_1108	a3247	90432	L1049
a3247_1109	a3247	90432	L1050
a3249_1110	a3249	90434	L1051
a3249_1111	a3249	90434	L1052
a3253_1112	a3253	90439	L1053
a3253_1113	a3253	90438	L1054
a3253_1114	a3253	90439	L1055
a3253_1115	a3253	90438	L1056
a3255_1116	a3255	90441	L1057
a3259_1117	a3259	90445	L1058
a3259_1118	a3259	90445	L1059
a3276_1119	a3276	90465	L1060
a3276_1120	a3276	90465	L1061
a3280_1121	a3280	90469	L1062
a3280_1122	a3280	90469	L1063
a3329_1123	a3329	90522	L1064
a3329_1124	a3329	90522	L1065
a3334_1125	a3334	90527	L1066
a3337_1126	a3337	90530	L1067
a3337_1127	a3337	90530	L1068
a3338_1128	a3338	90531	L1069
a3338_1129	a3338	90531	L1070
a3338_1130	a3338	90531	L1071
a3338_1131	a3338	90531	L1072
a3338_1132	a3338	90531	L1073
a3338_1133	a3338	90531	L1074
a3339_1134	a3339	90532	L1075
a3339_1135	a3339	90532	L1076
a3344_1138	a3344	90537	L1077
a3344_1139	a3344	90537	L1078
a3345_1140	a3345	90538	L1079
a3345_1141	a3345	90538	L1080
a3346_1142	a3346	90539	L1081
a3346_1143	a3346	90539	L1082
a3351_1144	a3351	90544	L1083
a3351_1145	a3351	90544	L1084
a3352_1146	a3352	90545	L1085
a3352_1147	a3352	90545	L1086
a3355_1148	a3355	90548	L1087
a3358_1149	a3358	90551	L1088
a3358_1150	a3358	90551	L1089
a3361_1151	a3361	90554	L1090
a3361_1152	a3361	90554	L1091
a3362_1153	a3362	90555	L1092
a3362_1154	a3362	90555	L1093
a3362_1155	a3362	90555	L1094
a3362_1156	a3362	90555	L1095
a3363_1157	a3363	90556	L1096
a3363_1158	a3363	90556	L1097
a3365_1159	a3365	90558	L1098
a3365_1160	a3365	90558	L1099
a3366_1161	a3366	90559	L1100
a3366_1162	a3366	90559	L1101
a3368_1163	a3368	90561	L1102
a3368_1164	a3368	90561	L1103
a3369_1165	a3369	90562	L1104
a3369_1166	a3369	90562	L1105
a3370_1167	a3370	90563	L1106
a3370_1168	a3370	90563	L1107
a3372_1169	a3372	90565	L1108
a3372_1170	a3372	90565	L1109
a3373_1171	a3373	90566	L1110
a3373_1172	a3373	90566	L1111
a3376_1173	a3376	90569	L1112
a3376_1174	a3376	90569	L1113
a3378_1175	a3378	90571	L1114
a3378_1176	a3378	90571	L1115
a3378_1177	a3378	90571	L1116
a3378_1178	a3378	90571	L1117
a3379_1179	a3379	90572	L1118
a3379_1180	a3379	90572	L1119
a3380_1181	a3380	90573	L1120
a3380_1182	a3380	90573	L1121
a3381_1183	a3381	90574	L1122
a3381_1184	a3381	90574	L1123
a3385_1185	a3385	90578	L1124
